ENTREZID	final_module_id	final_module_label	final_module_status	module_direction	module_direction_sign	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	primary_scoring_weight	optional_abs_logFC_weight	scoring_role	primary_scoring_rule	optional_sensitivity_rule	mapped_SYMBOL	mapped_ENSEMBL	ensembl_available_in_GSE161731	symbol_available_in_GSE161731
6203	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS9	ENSG00000277079	FALSE	FALSE
6203	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS9	ENSG00000274950	FALSE	FALSE
6203	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS9	ENSG00000274626	FALSE	FALSE
6203	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS9	ENSG00000277359	FALSE	FALSE
6203	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS9	ENSG00000275323	FALSE	FALSE
6203	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS9	ENSG00000278081	FALSE	FALSE
6203	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS9		ribosomal protein S9		0.917981723082076	5.25159079316342e-09	1.09524860714812	0.710725103204841	Tier_1_cross_site_FDR05_direction_concordant	1	1.16113144214139	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS9	ENSG00000278270	FALSE	FALSE
6210	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS15A		ribosomal protein S15a		0.9413329289266	1.48083565196838e-09	1.39742195275229	0.354047825554733	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.19066778108609	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS15A	ENSG00000134419	TRUE	FALSE
6229	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS24		ribosomal protein S24		0.675687329340527	0.000164252772960764	0.913741330586204	0.331005519362698	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.854659502936186	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS24	ENSG00000138326	TRUE	FALSE
6232	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	RPS27		ribosomal protein S27		0.823491350935432	4.2487672416444e-07	1.33471704439929	0.163045986195595	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.04161300367974	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RPS27	ENSG00000177954	TRUE	FALSE
6355	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	CCL8		C-C motif chemokine ligand 8		-5.44504154250244	7.8645773041217e-25	-6.18408691468782	-4.86812262834191	Tier_1_cross_site_FDR05_direction_concordant	1	3	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	CCL8	ENSG00000108700	TRUE	FALSE
639	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	PRDM1		PR/SET domain 1		-0.830424487576327	0.00149148182492256	-0.831602055438865	-0.953999236097417	Tier_1_cross_site_FDR05_direction_concordant	1	0.83485196193758	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	PRDM1	ENSG00000057657	TRUE	FALSE
63901	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	FAM111A		FAM111 trypsin like peptidase A		-0.431456780335223	0.0183911981796565	-0.337948324081779	-0.631315734243161	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.304235303912197	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	FAM111A	ENSG00000166801	TRUE	FALSE
640	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	BLK		BLK proto-oncogene, Src family tyrosine kinase		-0.367160848207899	0.0402201702484056	-0.197533209065048	-0.616004602867615	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.369118395542083	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	BLK	ENSG00000136573	TRUE	FALSE
640	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	BLK		BLK proto-oncogene, Src family tyrosine kinase		-0.367160848207899	0.0402201702484056	-0.197533209065048	-0.616004602867615	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.369118395542083	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	BLK	ENSG00000285369	FALSE	FALSE
64108	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	RTP4		receptor transporter protein 4		-1.66725193685896	3.58741331219572e-14	-1.97803618456031	-1.36523400870708	Tier_1_cross_site_FDR05_direction_concordant	1	1.67614102348228	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RTP4	ENSG00000136514	TRUE	FALSE
64108	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	RTP4		receptor transporter protein 4		-1.66725193685896	3.58741331219572e-14	-1.97803618456031	-1.36523400870708	Tier_1_cross_site_FDR05_direction_concordant	1	1.67614102348228	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	RTP4	ENSG00000291555	FALSE	FALSE
64127	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	NOD2		nucleotide binding oligomerization domain containing 2		-0.567964049911409	0.000563277312870227	-0.645525221299409	-0.523393238908499	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.570992195524546	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NOD2	ENSG00000167207	TRUE	FALSE
64127	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	NOD2		nucleotide binding oligomerization domain containing 2		-0.567964049911409	0.000563277312870227	-0.645525221299409	-0.523393238908499	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.645205178127744	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NOD2	ENSG00000167207	TRUE	FALSE
64135	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	IFIH1		interferon induced with helicase C domain 1		-2.11835974978813	3.64736086490445e-15	-2.66635071862163	-1.48776941166876	Tier_1_cross_site_FDR05_direction_concordant	1	2.12965395368073	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	IFIH1	ENSG00000115267	TRUE	FALSE
64135	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	IFIH1		interferon induced with helicase C domain 1		-2.11835974978813	3.64736086490445e-15	-2.66635071862163	-1.48776941166876	Tier_1_cross_site_FDR05_direction_concordant	1	1.49372973527366	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	IFIH1	ENSG00000115267	TRUE	FALSE
64170	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	CARD9		caspase recruitment domain family member 9		-0.374873111849995	0.046295780615268	-0.526931119754242	-0.229110328888959	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.376871777732649	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	CARD9	ENSG00000187796	TRUE	FALSE
64170	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	CARD9		caspase recruitment domain family member 9		-0.374873111849995	0.046295780615268	-0.526931119754242	-0.229110328888959	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.425854546505548	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	CARD9	ENSG00000187796	TRUE	FALSE
643	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	CXCR5		C-X-C motif chemokine receptor 5		-0.559613378121465	0.0105899969579712	-0.338686330232225	-0.886768710451916	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.635718844123757	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	CXCR5	ENSG00000160683	TRUE	FALSE
64343	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	AZI2		5-azacytidine induced 2		-0.998842231966949	6.3302383981623e-06	-1.47917784674294	-0.368805405732579	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.00416763895955	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	AZI2	ENSG00000163512	TRUE	FALSE
64343	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	AZI2		5-azacytidine induced 2		-0.998842231966949	6.3302383981623e-06	-1.47917784674294	-0.368805405732579	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.704318680000111	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	AZI2	ENSG00000163512	TRUE	FALSE
64963	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	MRPS11		mitochondrial ribosomal protein S11		0.467217494460289	0.00881364755419309	0.664298685989782	0.236804586737689	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.590971377202308	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	MRPS11	ENSG00000181991	TRUE	FALSE
654	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	BMP6		bone morphogenetic protein 6		-1.05820349307331	0.000105796047650359	-1.09864768838497	-1.19374483987505	Tier_1_cross_site_FDR05_direction_concordant	1	1.20211547429853	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	BMP6	ENSG00000153162	TRUE	FALSE
657	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	BMPR1A		bone morphogenetic protein receptor type 1A		-1.03518850367564	0.00167477742258991	-1.26491482134715	-0.685298335920607	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.17597052668037	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	BMPR1A	ENSG00000107779	TRUE	FALSE
665	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	BNIP3L		BCL2 interacting protein 3 like		-0.377189068284269	0.0409354378452928	-0.546388177351623	-0.147537570056442	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.379200081873292	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	BNIP3L	ENSG00000104765	TRUE	FALSE
6714	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	SRC		SRC proto-oncogene, non-receptor tyrosine kinase		-1.15079916381387	1.75923504466806e-11	-1.46850446190228	-0.808191153485614	Tier_1_cross_site_FDR05_direction_concordant	1	1.15693474130341	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	SRC	ENSG00000197122	TRUE	FALSE
6714	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	SRC		SRC proto-oncogene, non-receptor tyrosine kinase		-1.15079916381387	1.75923504466806e-11	-1.46850446190228	-0.808191153485614	Tier_1_cross_site_FDR05_direction_concordant	1	1.15693474130341	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	SRC	ENSG00000291971	FALSE	FALSE
6772	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	STAT1		signal transducer and activator of transcription 1		-0.88477327699447	4.41851103085954e-08	-1.17811776878252	-0.564547327850528	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.889490516259473	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	STAT1	ENSG00000115415	TRUE	FALSE
6772	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	STAT1		signal transducer and activator of transcription 1		-0.88477327699447	4.41851103085954e-08	-1.17811776878252	-0.564547327850528	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.623884660268087	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	STAT1	ENSG00000115415	TRUE	FALSE
6773	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	STAT2		signal transducer and activator of transcription 2		-1.72328731886609	9.34111507299781e-12	-2.16856846003883	-1.20942996471205	Tier_1_cross_site_FDR05_direction_concordant	1	1.73247516259601	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	STAT2	ENSG00000170581	TRUE	FALSE
6773	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	STAT2		signal transducer and activator of transcription 2		-1.72328731886609	9.34111507299781e-12	-2.16856846003883	-1.20942996471205	Tier_1_cross_site_FDR05_direction_concordant	1	1.21515031187113	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	STAT2	ENSG00000170581	TRUE	FALSE
6932	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	TCF7		transcription factor 7		-0.843974603105732	5.16306294218742e-07	-0.804890440567094	-0.939460141552499	Tier_1_cross_site_FDR05_direction_concordant	1	0.958752203096416	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TCF7	ENSG00000081059	TRUE	FALSE
6938	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	TCF12		transcription factor 12		-0.893359674374246	4.08977757208138e-06	-1.22361887482928	-0.500064688758782	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.01485347167076	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TCF12	ENSG00000140262	TRUE	FALSE
7049	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	TGFBR3		transforming growth factor beta receptor 3		-0.853314700954131	0.00194959063403929	-0.203803377028824	-1.79243977637179	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.969362521649054	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TGFBR3	ENSG00000069702	TRUE	FALSE
7098	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	TLR3		toll like receptor 3		-2.43531383369351	1.94962168786523e-12	-2.77488536255617	-2.11914031092772	Tier_1_cross_site_FDR05_direction_concordant	1	2.44829790355367	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TLR3	ENSG00000164342	TRUE	FALSE
7098	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	TLR3		toll like receptor 3		-2.43531383369351	1.94962168786523e-12	-2.77488536255617	-2.11914031092772	Tier_1_cross_site_FDR05_direction_concordant	1	1.71722517314404	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TLR3	ENSG00000164342	TRUE	FALSE
7098	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	TLR3		toll like receptor 3		-2.43531383369351	1.94962168786523e-12	-2.77488536255617	-2.11914031092772	Tier_1_cross_site_FDR05_direction_concordant	1	2.7665080142137	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TLR3	ENSG00000164342	TRUE	FALSE
710	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	SERPING1		serpin family G member 1		-1.51005019197924	1.15783168818718e-06	-1.7063059989133	-1.43035154933628	Tier_1_cross_site_FDR05_direction_concordant	1	1.5181011449668	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	SERPING1	ENSG00000149131	TRUE	FALSE
717	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	C2		complement C2		-1.05756400647641	6.21069038200163e-07	-1.20009691969648	-0.899306401630332	Tier_1_cross_site_FDR05_direction_concordant	1	1.06320249329142	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	C2	ENSG00000166278	TRUE	FALSE
717	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	C2		complement C2		-1.05756400647641	6.21069038200163e-07	-1.20009691969648	-0.899306401630332	Tier_1_cross_site_FDR05_direction_concordant	1	1.06320249329142	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	C2	ENSG00000231543	FALSE	FALSE
717	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	C2		complement C2		-1.05756400647641	6.21069038200163e-07	-1.20009691969648	-0.899306401630332	Tier_1_cross_site_FDR05_direction_concordant	1	1.06320249329142	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	C2	ENSG00000204364	FALSE	FALSE
717	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	C2		complement C2		-1.05756400647641	6.21069038200163e-07	-1.20009691969648	-0.899306401630332	Tier_1_cross_site_FDR05_direction_concordant	1	1.06320249329142	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	C2	ENSG00000235017	FALSE	FALSE
717	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	C2		complement C2		-1.05756400647641	6.21069038200163e-07	-1.20009691969648	-0.899306401630332	Tier_1_cross_site_FDR05_direction_concordant	1	1.06320249329142	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	C2	ENSG00000226560	FALSE	FALSE
717	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	C2		complement C2		-1.05756400647641	6.21069038200163e-07	-1.20009691969648	-0.899306401630332	Tier_1_cross_site_FDR05_direction_concordant	1	1.06320249329142	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	C2	ENSG00000206372	FALSE	FALSE
717	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	C2		complement C2		-1.05756400647641	6.21069038200163e-07	-1.20009691969648	-0.899306401630332	Tier_1_cross_site_FDR05_direction_concordant	1	1.06320249329142	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	C2	ENSG00000235696	FALSE	FALSE
7292	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	TNFSF4		TNF superfamily member 4		-0.595040866361297	0.0356774719559078	-0.743315334044893	-0.64776494501135	Tier_3_pooled_FDR05_all_direction_concordant_site_nominal_or_weaker	1	0.598213374180041	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TNFSF4	ENSG00000117586	TRUE	FALSE
7292	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	TNFSF4		TNF superfamily member 4		-0.595040866361297	0.0356774719559078	-0.743315334044893	-0.64776494501135	Tier_3_pooled_FDR05_all_direction_concordant_site_nominal_or_weaker	1	0.675964347098751	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TNFSF4	ENSG00000117586	TRUE	FALSE
729230	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	CCR2		C-C motif chemokine receptor 2		-0.456188357887986	0.0131888169835732	-0.707476307029978	-0.143914125955724	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.518228382160511	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	CCR2	ENSG00000121807	TRUE	FALSE
7293	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	TNFRSF4		TNF receptor superfamily member 4		-0.552965633171251	0.0123875049098976	-0.233893250530761	-1.06251970145258	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.628167029065357	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TNFRSF4	ENSG00000186827	TRUE	FALSE
7311	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	primary_discovery_module	higher_in_bacterial	1	UBA52		ubiquitin A-52 residue ribosomal protein fusion product 1		0.910256124093008	0.00353385187521303	1.47392239844432	0.0235960780065729	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.1513595309257	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	UBA52	ENSG00000221983	TRUE	FALSE
7597	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	ZBTB25		zinc finger and BTB domain containing 25		-0.841509988749975	6.63113978318244e-05	-0.745466825599928	-1.08416388477256	Tier_1_cross_site_FDR05_direction_concordant	1	0.955952409791416	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	ZBTB25	ENSG00000089775	TRUE	FALSE
7690	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	ZNF131		zinc finger protein 131		-0.746622473819296	0.000205030822486258	-0.827044014725638	-0.671269646583778	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.848160524050589	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	ZNF131	ENSG00000172262	TRUE	FALSE
7693	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	ZNF134		zinc finger protein 134		-0.558471328793404	0.00101776532687881	-0.638724418703484	-0.517067766552719	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.634421480073589	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	ZNF134	ENSG00000213762	TRUE	FALSE
79132	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	DHX58		DExH-box helicase 58		-1.84855790663322	1.39039980281405e-19	-2.17584146994649	-1.51297901569597	Tier_1_cross_site_FDR05_direction_concordant	1	1.85841364048904	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	DHX58	ENSG00000108771	TRUE	FALSE
81030	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	ZBP1		Z-DNA binding protein 1		-1.76916073589958	3.66180253969748e-20	-2.09464238072767	-1.45632521926971	Tier_1_cross_site_FDR05_direction_concordant	1	1.77859315740968	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	ZBP1	ENSG00000124256	TRUE	FALSE
83666	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	PARP9		poly(ADP-ribose) polymerase family member 9		-1.08960729615372	1.84165892760323e-08	-1.41902296486122	-0.686154612609091	Tier_1_cross_site_FDR05_direction_concordant	1	1.0954166243223	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	PARP9	ENSG00000138496	TRUE	FALSE
841	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	CASP8		caspase 8		-0.636109476896385	0.000672997078737086	-0.7678654421896	-0.521679651404071	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.722618145309894	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	CASP8	ENSG00000064012	TRUE	FALSE
84233	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	TMEM126A		transmembrane protein 126A		0.692007641497845	0.00297556828551306	0.933753992189987	0.382266841751438	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.912322734531859	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	TMEM126A	ENSG00000171202	TRUE	FALSE
84502	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	JPH4		junctophilin 4		-1.44859284343107	3.64717895851288e-08	-2.18622836416093	-0.529533496952741	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.64559641358692	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	JPH4	ENSG00000092051	TRUE	FALSE
84614	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	ZBTB37		zinc finger and BTB domain containing 37		-0.656981890662719	0.015328328068605	-0.758312514780814	-0.513758949686601	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.746329134489867	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	ZBTB37	ENSG00000185278	TRUE	FALSE
