requested_entrez	final_module_id	final_module_label	module_direction	requested_symbol	mapped	mapping_rule	rescued_by_entrez	accepted_probe_count	accepted_probe_ids	selected_probe_id	selected_platform_symbol	selected_platform_entrez	selected_probe_mean_expression	selected_probe_median_expression	selected_probe_expression_variance	selected_probe_expression_sd	median_tie_count	selection_rule	selection_reference_population	representative_probe_frozen
10561	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IFI44	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1760062	ILMN_1760062	IFI44	10561	9.06046147309589	9.0937052265	3.10050539887832	1.76082520395362	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10964	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IFI44L	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1723912	ILMN_1723912	IFI44L	10964	9.66868060043836	10.0335805025	4.53229876641816	2.12891962422684	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
2537	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IFI6	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1687384;ILMN_2347798	ILMN_1687384	IFI6	2537	11.3923930088973	11.27923215	1.06404923757651	1.03152762327362	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10410	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IFITM3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1805750	ILMN_1805750	IFITM3	10410	12.2551041544795	12.4695558	1.6523276887168	1.28542899014951	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10643	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IGF2BP3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1807423	ILMN_1807423	IGF2BP3	10643	7.26615223323288	7.292950631	0.515892884016188	0.7182568370828	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3600	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IL15	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	ILMN_1724181;ILMN_1785312;ILMN_2273053;ILMN_2369221	ILMN_1724181	IL15	3600	6.66423343821918	6.610056215	0.147798797921854	0.384446092348269	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3557	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IL1RN	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1689734;ILMN_1774874;ILMN_1806249	ILMN_1774874	IL1RN	3557	9.72463662275342	9.724780389	1.18513753090488	1.08864022105785	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3559	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IL2RA	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1683774;ILMN_2108699	ILMN_1683774	IL2RA	3559	6.17561540034247	6.157982942	0.0317442972473223	0.178169293783531	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3575	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IL7R	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1691341;ILMN_2342579	ILMN_1691341	IL7R	3575	10.2605455356096	10.3358395	1.08593071668031	1.0420799953364	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
84502	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	JPH4	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1758829	ILMN_1758829	JPH4	84502	5.87541874008904	5.900480965	0.0167483378768072	0.129415369554034	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3802	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR2DL1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1678882;ILMN_1786810	ILMN_1678882	KIR2DL1	3802	6.37205405130822	6.2734853215	0.090888620744521	0.301477396738994	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3806	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR2DS1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1722506;ILMN_2166812	ILMN_2166812	KIR2DS1	3806	5.90466788423288	5.918618399	0.0196336578715854	0.140120155122614	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
100132285	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR2DS2	FALSE	EXACT_SYMBOL_WITH_CONFLICTING_ENTREZ_NOT_ACCEPTED	FALSE	0	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3810	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR2DS5	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1691803	ILMN_1691803	KIR2DS5	3810	6.31857183660959	6.2395568345	0.0676825463691701	0.26015869458692	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR3DL1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1733245;ILMN_2131828	ILMN_2131828	KIR3DL1	3811	6.59978397232192	6.4915002055	0.16093191171806	0.401163198359545	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR3DS1	FALSE	UNMAPPED	FALSE	0	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54900	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	LAX1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1769782	ILMN_1769782	LAX1	54900	7.55988716847945	7.5802370965	0.337259566175593	0.580740532575085	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
3976	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	LIF	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1738725	ILMN_1738725	LIF	3976	5.83249673589041	5.8534856995	0.0202033554365548	0.142138507929958	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
55016	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	MARCHF1	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	ILMN_1681101;ILMN_2094942	ILMN_2094942	MARCH1	55016	6.40869232820548	6.372430027	0.0695631426933606	0.263748256284967	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
100507436	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	MICA	FALSE	EXACT_SYMBOL_WITH_CONFLICTING_ENTREZ_NOT_ACCEPTED	FALSE	0	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2206	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	MS4A2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1806721	ILMN_1806721	MS4A2	2206	5.97342842223288	5.9802949165	0.0320752389668392	0.179095614035741	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
64127	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	NOD2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1762594	ILMN_1762594	NOD2	64127	7.67345355781507	7.5884500465	0.425876376283963	0.652592044300237	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5027	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	P2RX7	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1759326	ILMN_1759326	P2RX7	5027	7.70446394134247	7.655294181	0.165955943720579	0.407376906219018	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
24145	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	PANX1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1697817	ILMN_1697817	PANX1	24145	6.05163690190411	6.1031325415	0.0201524377857538	0.141959282140175	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
23598	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	PATZ1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1660611;ILMN_1759297;ILMN_2401844	ILMN_1759297	PATZ1	23598	6.10842062923973	6.148528654	0.0196781401060968	0.140278794213868	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5295	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	PIK3R1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	ILMN_1689057;ILMN_1691433;ILMN_1760303;ILMN_2289433;ILMN_2398235	ILMN_1760303	PIK3R1	5295	8.0745991175548	8.0382202915	0.127652736462811	0.357285231240826	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
8575	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	PRKRA	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1758474	ILMN_1758474	PRKRA	8575	7.17161627796575	7.1647047645	0.103569987152281	0.321822912721082	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5734	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	PTGER4	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1795930	ILMN_1795930	PTGER4	5734	7.4430032075274	7.4371713555	0.20465322114769	0.452386141639739	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5996	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	RGS1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1656011	ILMN_1656011	RGS1	5996	6.09241056047945	6.0563166475	0.120039551107386	0.34646724391692	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
8767	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	RIPK2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1758939	ILMN_1758939	RIPK2	8767	7.42001972656849	7.302266391	0.179610181108303	0.423804413743301	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5272	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	SERPINB9	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1742052;ILMN_2184250	ILMN_1742052	SERPINB9	5272	6.38730224136301	6.348200796	0.0350883537538217	0.187318855841642	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
23411	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	SIRT1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1739083	ILMN_1739083	SIRT1	23411	6.78101413034247	6.7693478615	0.0945270445379078	0.307452507776255	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
4088	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	SMAD3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1682738	ILMN_1682738	SMAD3	4088	7.37934114681507	7.4243616715	0.122887758577264	0.350553503159309	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
8651	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	SOCS1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1774733	ILMN_1774733	SOCS1	8651	7.28549841081507	7.0778340375	0.711148644428158	0.843296296937297	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10417	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	SPON2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1676099	ILMN_1676099	SPON2	10417	6.06458568667123	6.075691902	0.052633736996008	0.229420437180317	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
6938	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TCF12	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1669832;ILMN_1772614;ILMN_2314007	ILMN_2314007	TCF12	6938	6.90104813890411	6.872183425	0.0922325628346622	0.303698144272668	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
6932	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TCF7	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	ILMN_1676470;ILMN_1677846;ILMN_1683986;ILMN_1707005;ILMN_1710746;ILMN_2367141	ILMN_1676470	TCF7	6932	7.04707728870548	7.0304102095	0.264675451873621	0.514466181467374	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7049	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TGFBR3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1784287	ILMN_1784287	TGFBR3	7049	7.41835219191781	7.308534761	0.678399177738227	0.823649912121787	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7098	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TLR3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1689578;ILMN_2155708	ILMN_1689578	TLR3	7098	6.00421644478082	6.01482211	0.0115609525633215	0.107521870162872	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
51284	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TLR7	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1677827	ILMN_1677827	TLR7	51284	7.23247165105479	7.0698703315	0.465980632234464	0.682627740598391	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7293	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TNFRSF4	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1710204;ILMN_2112256	ILMN_2112256	TNFRSF4	7293	6.56584108393151	6.474641828	0.132205209647686	0.363600343299736	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
8743	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TNFSF10	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1801307	ILMN_1801307	TNFSF10	8743	10.0135891043904	9.920512042	0.761158732866141	0.872444114465873	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
9966	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TNFSF15	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1759501;ILMN_2106380	ILMN_2106380	TNFSF15	9966	7.28965473686986	7.248703615	0.16440823496302	0.40547285354635	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7292	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TNFSF4	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1746175;ILMN_2089875	ILMN_2089875	TNFSF4	7292	6.45327864861644	6.4088773755	0.0783895860015631	0.279981402956631	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
944	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TNFSF8	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1761778	ILMN_1761778	TNFSF8	944	6.25674063984932	6.2494353265	0.0334606877999024	0.182922627905632	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
8744	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TNFSF9	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1751464	ILMN_1751464	TNFSF9	8744	6.08478387671233	6.102096447	0.0110331930977985	0.105039007505776	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10346	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	TRIM22	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1779252	ILMN_1779252	TRIM22	10346	9.3109811214589	9.388353578	0.961498460101503	0.980560278668019	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
29802	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	VPREB3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1700147	ILMN_1700147	VPREB3	29802	9.0277312905274	9.0352781175	0.859728431758329	0.927215418205677	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
22890	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1750246	ILMN_1750246	ZBTB1	22890	5.92624272122603	5.9247083795	0.0124127715969747	0.111412618661329	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
57621	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1766247	ILMN_1766247	ZBTB2	57621	6.0679943119589	6.1025971885	0.0110277665588149	0.105013173263238	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
26137	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB20	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1689456	ILMN_1689456	ZBTB20	26137	7.70597466889726	7.655431318	0.173037112181984	0.415977297676188	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7597	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB25	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1658728;ILMN_2048982	ILMN_2048982	ZBTB25	7597	6.44372080184932	6.4357829815	0.052310886477183	0.228715732902621	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
57684	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB26	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1718668	ILMN_1718668	ZBTB26	57684	5.9505793190137	5.959847581	0.0153015722379823	0.12369952400063	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10009	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB33	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1673138	ILMN_1673138	ZBTB33	10009	8.22820044604795	8.206867431	0.203495538377492	0.451104797555393	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
84614	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB37	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1785960	ILMN_1785960	ZBTB37	84614	5.84589285654795	5.844006355	0.0191978936815658	0.138556463875078	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
9880	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB39	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1681154	ILMN_1681154	ZBTB39	9880	6.14734487126027	6.1540192095	0.00795855744951931	0.089210747387965	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
166793	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB49	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	ILMN_2103388	ILMN_2103388	ZNF509	166793	6.73336617515753	6.723584658	0.0582959384835747	0.241445518665339	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10773	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZBTB6	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1727218	ILMN_1727218	ZBTB6	10773	6.13116877269178	6.1387836495	0.0109119209355692	0.104460140415228	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7690	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZNF131	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_2178088	ILMN_2178088	ZNF131	7690	5.96018510706849	5.9954997835	0.0243197265986447	0.15594783293988	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7693	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZNF134	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1768809	ILMN_1768809	ZNF134	7693	6.44234209041781	6.4298352405	0.033263832967794	0.18238375192926	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
137209	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ZNF572	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1802974	ILMN_1802974	ZNF572	137209	5.95048093715069	5.97019779	0.0149749459663908	0.122372161729663	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
