base_sample_id	final_module_id	final_module_label	final_module_direction	module_score	matched_genes_n	locked_genes_n	coverage_fraction	sample_group	projection_role
DefiniteViral_35	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.421725394293374	128	128	1	DefiniteViral	primary_viral
DefiniteViral_36	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.988648251761569	128	128	1	DefiniteViral	primary_viral
DefiniteViral_37	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.976688582917761	128	128	1	DefiniteViral	primary_viral
DefiniteViral_38	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.536993532658141	128	128	1	DefiniteViral	primary_viral
DefiniteViral_39	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.517645940681715	128	128	1	DefiniteViral	primary_viral
DefiniteViral_40	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.157112177262757	128	128	1	DefiniteViral	primary_viral
DefiniteViral_41	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.787042963028364	128	128	1	DefiniteViral	primary_viral
DefiniteViral_42	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.248702876299276	128	128	1	DefiniteViral	primary_viral
DefiniteViral_43	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.00184118561410032	128	128	1	DefiniteViral	primary_viral
DefiniteViral_44	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.0440788433571	128	128	1	DefiniteViral	primary_viral
DefiniteViral_45	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.476692104018024	128	128	1	DefiniteViral	primary_viral
DefiniteViral_46	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.628861566529106	128	128	1	DefiniteViral	primary_viral
DefiniteViral_47	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.026232521727356	128	128	1	DefiniteViral	primary_viral
DefiniteViral_48	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.330273751747131	128	128	1	DefiniteViral	primary_viral
DefiniteViral_49	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.503697311155304	128	128	1	DefiniteViral	primary_viral
DefiniteViral_50	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.638572899301845	128	128	1	DefiniteViral	primary_viral
DefiniteViral_51	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.176188234605113	128	128	1	DefiniteViral	primary_viral
DefiniteViral_52	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.25214368607435	128	128	1	DefiniteViral	primary_viral
DefiniteViral_53	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0708967717890265	128	128	1	DefiniteViral	primary_viral
DefiniteViral_54	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.17728470788312	128	128	1	DefiniteViral	primary_viral
DefiniteViral_55	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.13070377745408	128	128	1	DefiniteViral	primary_viral
DefiniteViral_56	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0582855708231556	128	128	1	DefiniteViral	primary_viral
DefiniteViral_57	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.597419277138995	128	128	1	DefiniteViral	primary_viral
DefiniteViral_58	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.099166655670903	128	128	1	DefiniteViral	primary_viral
DefiniteViral_59	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.54066467203177	128	128	1	DefiniteViral	primary_viral
DefiniteViral_60	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.719299001763433	128	128	1	DefiniteViral	primary_viral
DefiniteViral_61	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.593300717549475	128	128	1	DefiniteViral	primary_viral
DefiniteViral_62	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.28631548080503	128	128	1	DefiniteViral	primary_viral
DefiniteViral_63	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.123265932515378	128	128	1	DefiniteViral	primary_viral
DefiniteViral_64	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.304007694150447	128	128	1	DefiniteViral	primary_viral
DefiniteViral_65	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.265587950645348	128	128	1	DefiniteViral	primary_viral
DefiniteViral_66	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.695178853924031	128	128	1	DefiniteViral	primary_viral
DefiniteViral_67	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.239762282039351	128	128	1	DefiniteViral	primary_viral
DefiniteViral_68	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.249437982484085	128	128	1	DefiniteViral	primary_viral
DefiniteViral_69	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.352919564368323	128	128	1	DefiniteViral	primary_viral
DefiniteViral_70	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.148227421479324	128	128	1	DefiniteViral	primary_viral
DefiniteViral_71	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.268625645846904	128	128	1	DefiniteViral	primary_viral
DefiniteViral_72	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.313318576962231	128	128	1	DefiniteViral	primary_viral
DefiniteViral_73	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0786377057673922	128	128	1	DefiniteViral	primary_viral
DefiniteViral_74	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.819152544662992	128	128	1	DefiniteViral	primary_viral
DefiniteViral_75	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.116126562867544	128	128	1	DefiniteViral	primary_viral
DefiniteViral_76	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.526664155349294	128	128	1	DefiniteViral	primary_viral
DefiniteViral_77	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.103743123453156	128	128	1	DefiniteViral	primary_viral
DefiniteViral_78	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.223800203626992	128	128	1	DefiniteViral	primary_viral
DefiniteViral_79	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.836839521040311	128	128	1	DefiniteViral	primary_viral
DefiniteViral_80	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0796509114519248	128	128	1	DefiniteViral	primary_viral
DefiniteViral_81	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.587250985574389	128	128	1	DefiniteViral	primary_viral
DefiniteViral_82	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.295273687549644	128	128	1	DefiniteViral	primary_viral
DefiniteViral_83	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.670159926428019	128	128	1	DefiniteViral	primary_viral
DefiniteViral_84	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.463707179163909	128	128	1	DefiniteViral	primary_viral
DefiniteViral_85	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.261612437536612	128	128	1	DefiniteViral	primary_viral
DefiniteViral_86	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.580791875029339	128	128	1	DefiniteViral	primary_viral
DefiniteViral_87	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.93272056524603	128	128	1	DefiniteViral	primary_viral
DefiniteViral_88	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.329815779424342	128	128	1	DefiniteViral	primary_viral
DefiniteViral_89	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.444213719526122	128	128	1	DefiniteViral	primary_viral
DefiniteViral_90	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.122078305689329	128	128	1	DefiniteViral	primary_viral
DefiniteViral_91	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0767420612410064	128	128	1	DefiniteViral	primary_viral
DefiniteViral_92	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.562695592032324	128	128	1	DefiniteViral	primary_viral
DefiniteViral_93	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.653884976522422	128	128	1	DefiniteViral	primary_viral
DefiniteViral_94	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.467967359945705	128	128	1	DefiniteViral	primary_viral
Control_01	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.716468499640835	128	128	1	Control	secondary_control_context
Control_02	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.10757255587393	128	128	1	Control	secondary_control_context
Control_03	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.344902714230756	128	128	1	Control	secondary_control_context
Control_04	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.393783417546734	128	128	1	Control	secondary_control_context
Control_05	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.260385035703763	128	128	1	Control	secondary_control_context
Control_06	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.757351321711876	128	128	1	Control	secondary_control_context
Control_07	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.137509790331589	128	128	1	Control	secondary_control_context
Control_08	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.677220481624061	128	128	1	Control	secondary_control_context
Control_09	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.320755311350154	128	128	1	Control	secondary_control_context
Control_10	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.103405741430751	128	128	1	Control	secondary_control_context
Control_11	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.306468413801536	128	128	1	Control	secondary_control_context
Control_12	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.104098788529087	128	128	1	Control	secondary_control_context
Control_13	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.37980303218719	128	128	1	Control	secondary_control_context
Control_14	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.687837955029952	128	128	1	Control	secondary_control_context
Control_15	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.179223681047065	128	128	1	Control	secondary_control_context
Control_16	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0283641836347346	128	128	1	Control	secondary_control_context
Control_17	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.296037114893408	128	128	1	Control	secondary_control_context
Control_18	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.272533204705653	128	128	1	Control	secondary_control_context
Control_19	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.367414452201932	128	128	1	Control	secondary_control_context
Control_20	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0246589993287207	128	128	1	Control	secondary_control_context
Control_21	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.164422695116762	128	128	1	Control	secondary_control_context
Control_22	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.251005771321343	128	128	1	Control	secondary_control_context
Control_23	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.264266118226851	128	128	1	Control	secondary_control_context
Control_24	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.276539151278953	128	128	1	Control	secondary_control_context
Control_25	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.288822043812933	128	128	1	Control	secondary_control_context
Control_26	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0274696628303847	128	128	1	Control	secondary_control_context
Control_27	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0655321476254948	128	128	1	Control	secondary_control_context
Control_28	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.462844249143287	128	128	1	Control	secondary_control_context
Control_29	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.733091899617312	128	128	1	Control	secondary_control_context
Control_30	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0236305773714312	128	128	1	Control	secondary_control_context
Control_31	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.9443978770058	128	128	1	Control	secondary_control_context
Control_32	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.146078165135812	128	128	1	Control	secondary_control_context
Control_33	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.170745743747374	128	128	1	Control	secondary_control_context
Control_34	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.542756577994089	128	128	1	Control	secondary_control_context
Control_35	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.151626109177441	128	128	1	Control	secondary_control_context
Control_36	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.308425727861483	128	128	1	Control	secondary_control_context
Control_37	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.414478711705842	128	128	1	Control	secondary_control_context
Control_38	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.731830208492133	128	128	1	Control	secondary_control_context
Control_39	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.127771856022143	128	128	1	Control	secondary_control_context
Control_40	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.79469139278739	128	128	1	Control	secondary_control_context
Control_41	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.625574292972959	128	128	1	Control	secondary_control_context
Control_42	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.580228693004648	128	128	1	Control	secondary_control_context
Control_43	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.257838114521386	128	128	1	Control	secondary_control_context
Control_44	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.654899545082115	128	128	1	Control	secondary_control_context
Control_45	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.33567316543086	128	128	1	Control	secondary_control_context
Control_46	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.401516644810935	128	128	1	Control	secondary_control_context
Control_47	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0856602393712228	128	128	1	Control	secondary_control_context
Control_48	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0386692920114731	128	128	1	Control	secondary_control_context
Control_49	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.559164058247476	128	128	1	Control	secondary_control_context
Control_50	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.264142902798666	128	128	1	Control	secondary_control_context
Control_51	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.471215855483969	128	128	1	Control	secondary_control_context
Control_52	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.196545560576662	128	128	1	Control	secondary_control_context
Control_53	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.47038748194573	128	128	1	Control	secondary_control_context
Control_54	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-1.043868851014	128	128	1	Control	secondary_control_context
Control_55	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.194150177443547	128	128	1	Control	secondary_control_context
DefiniteBacterial_01	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.165711221250854	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_02	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.757801828784236	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_03	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.264087128902285	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_04	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.1506427471816	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_05	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.479419138435821	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_06	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.753718899235328	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_07	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.535270293914956	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_08	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.434712360657661	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_09	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.135369422127311	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_10	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.47342336113325	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_11	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.505811643998989	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_12	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.669051508270117	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_13	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.38941457046962	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_14	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.262805644742837	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_15	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.331053022714378	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_16	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.253297346031756	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_17	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.130494870420183	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_18	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.677221213589317	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_19	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0135949655142935	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_20	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.291161041012275	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_21	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0169413684169189	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_22	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0202587176480376	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_23	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-1.03784909962974	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_24	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.291542345888028	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_25	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.648138964117707	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_26	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0647871299485748	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_27	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.249534167984974	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_28	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.533605193983359	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_29	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.597629034272161	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_30	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.183782414598812	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_31	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.323156950717866	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_32	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.361412733282694	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_33	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.463552530976618	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_34	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.155989219769902	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_35	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.53061312960149	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_36	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.236548988708164	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_37	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.433316600646804	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_38	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.430724607809586	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_39	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.428753122853964	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_40	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.646644614366966	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_41	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.61275881555112	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_42	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-1.15569984603118	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_43	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.601280426023235	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_44	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.458941465355072	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_45	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.465422088934638	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_46	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.160023015804198	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_47	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.292625260087072	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_48	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.527994056342471	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_49	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.300893067767331	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_50	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.423628845685996	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_51	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.207543440823081	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_52	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.59242906303573	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteViral_01	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0353790153238627	33	33	1	DefiniteViral	primary_viral
DefiniteViral_02	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.938476961434904	33	33	1	DefiniteViral	primary_viral
DefiniteViral_03	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.538900764435325	33	33	1	DefiniteViral	primary_viral
DefiniteViral_04	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.205190501592102	33	33	1	DefiniteViral	primary_viral
DefiniteViral_05	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.355728436647768	33	33	1	DefiniteViral	primary_viral
DefiniteViral_06	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.982132059648574	33	33	1	DefiniteViral	primary_viral
DefiniteViral_07	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.46213030572579	33	33	1	DefiniteViral	primary_viral
