SYMBOL_UPPER	SYMBOL	ENTREZID	ARRAY_ID	ID_REF	median_expression
GLIPR2	GLIPR2	152007	830278	ILMN_1652631	6304.475
GLIS1	GLIS1	148979	50767	ILMN_1736101	-3.129561
GLIS2	GLIS2	84662	60239	ILMN_1710985	-0.8719282
GLIS3	GLIS3	169792	4880767	ILMN_1693427	17.85299
GLIS3-AS1	GLIS3-AS1	84850	1570121	ILMN_3252418	12.73203
GLMN	GLMN	11146	7570240	ILMN_1739397	124.0946
GLMP	GLMP	112770	2640086	ILMN_1698243	658.369
GLO1	GLO1	2739	6770619	ILMN_1702177	423.8655
GLOD4	GLOD4	51031	5910543	ILMN_1738656	261.8731
GLOD5	GLOD5	392465	6900019	ILMN_2236440	6.315414
GLP1R	GLP1R	2740	6020450	ILMN_1787257	-1.694204
GLP2R	GLP2R	9340	4120537	ILMN_1770675	-5.901733
GLRA1	GLRA1	2741	580192	ILMN_1764797	4.678247
GLRA2	GLRA2	2742	4120402	ILMN_1788786	-5.713906
GLRA3	GLRA3	8001	2230414	ILMN_1787085	-0.9751537
GLRA4	GLRA4	441509	940411	ILMN_3241921	-2.71709
GLRB	GLRB	2743	60603	ILMN_1669631	-2.929578
GLRX	GLRX	2745	4590228	ILMN_1737308	3010.099
GLRX2	GLRX2	51022	6980274	ILMN_1680727	112.2396
GLRX3	GLRX3	10539	580129	ILMN_3247462	282.0636
GLRX5	GLRX5	51218	2030484	ILMN_1796165	6963.472
GLS2	GLS2	27165	3800035	ILMN_1677439	3.708365
GLT1D1	GLT1D1	144423	1850373	ILMN_1656327	135.33
GLT6D1	GLT6D1	360203	6560687	ILMN_1736060	17.44825
GLT8D1	GLT8D1	55830	430400	ILMN_1713290	166.2327
GLT8D2	GLT8D2	83468	10561	ILMN_1802654	14.18928
GLTP	GLTP	51228	4490017	ILMN_1764380	1912.007
GLTPD2	GLTPD2	388323	1980093	ILMN_1727195	-5.374036
GLUD1	GLUD1	2746	2320289	ILMN_1713756	1406.918
GLUD2	GLUD2	2747	510017	ILMN_1777521	0.8723276
GLUL	GLUL	2752	130392	ILMN_1765208	62.78954
GLYAT	GLYAT	10249	5810053	ILMN_1757477	14.86574
GLYATL1	GLYATL1	92292	1570021	ILMN_1769032	17.09323
GLYATL2	GLYATL2	219970	270170	ILMN_2161820	-16.10824
GLYATL3	GLYATL3	389396	2650068	ILMN_3253523	8.797519
GLYCAM1	GLYCAM1	644076	2810358	ILMN_1663620	7.783667
GLYCTK	GLYCTK	132158	4920682	ILMN_1791222	84.07698
GLYR1	GLYR1	84656	7100424	ILMN_1703153	301.16
GM2A	GM2A	2760	4280273	ILMN_2221046	64.10282
GMCL1	GMCL1	64395	110095	ILMN_1670532	493.1284
GMCL2	GMCL2	64396	3520273	ILMN_1778105	-8.986448
GMDS	GMDS	2762	6840156	ILMN_1711227	259.0999
GMEB1	GMEB1	10691	4260112	ILMN_3294235	21143.68
GMEB2	GMEB2	26205	2100437	ILMN_1683204	449.9214
GMFB	GMFB	2764	5260044	ILMN_2093674	652.7953
GMFG	GMFG	9535	3370452	ILMN_1711617	3276.077
GMIP	GMIP	51291	1070044	ILMN_1805693	578.7435
GML	GML	2765	4220689	ILMN_1654479	-7.86643
GMNC	GMNC	647309	6620167	ILMN_1788991	4.017496
GMNN	GMNN	51053	4830373	ILMN_1720114	40.54629
GMPPA	GMPPA	29926	830242	ILMN_1804476	338.1047
GMPPB	GMPPB	29925	4830458	ILMN_2412927	154.4352
GMPR	GMPR	2766	3840400	ILMN_1729487	447.2459
GMPR2	GMPR2	51292	5090392	ILMN_2365595	858.1508
GMPS	GMPS	8833	5810465	ILMN_1771734	378.1835
GNA11	GNA11	2767	7650246	ILMN_1802397	44.13033
GNA12	GNA12	2768	670082	ILMN_2216157	148.5998
GNA13	GNA13	10672	3800730	ILMN_1758906	1091.655
GNA14	GNA14	9630	2340608	ILMN_1686227	22.80954
GNA15	GNA15	2769	5670424	ILMN_1773963	449.6406
GNAI1	GNAI1	2770	1070603	ILMN_1742044	4.381977
GNAI2	GNAI2	2771	1300730	ILMN_1775762	4944.795
GNAI3	GNAI3	2773	6060592	ILMN_1696003	327.7325
GNAL	GNAL	2774	4200709	ILMN_1746027	18.18785
GNAO1	GNAO1	2775	6580092	ILMN_1800381	12.78765
GNAQ	GNAQ	2776	6110494	ILMN_1659923	90.41294
GNAS	GNAS	2778	6100075	ILMN_1769191	13334.72
GNAS-AS1	GNAS-AS1	149775	3850162	ILMN_3239955	4.506791
GNAT1	GNAT1	2779	6020142	ILMN_1750901	47.28672
GNAT2	GNAT2	2780	1230577	ILMN_1745537	2.010382
GNAT3	GNAT3	346562	1470180	ILMN_1706176	-8.159142
GNAZ	GNAZ	2781	4640609	ILMN_1766182	18.54005
GNB1	GNB1	2782	2710114	ILMN_1760320	4245.938
GNB1L	GNB1L	54584	4230719	ILMN_1761044	57.82683
GNB2	GNB2	2783	3370451	ILMN_1658928	367.0257
GNB3	GNB3	2784	2120324	ILMN_2115336	-7.500751
GNB4	GNB4	59345	2940484	ILMN_2129545	169.0473
GNB5	GNB5	10681	2230408	ILMN_2412294	362.589
GNE	GNE	10020	6060209	ILMN_1729417	145.1166
GNG10	GNG10	2790	450348	ILMN_1757074	695.8218
GNG11	GNG11	2791	1580025	ILMN_1782419	634.9816
GNG12	GNG12	55970	5890025	ILMN_1673380	-9.592714
GNG12-AS1	GNG12-AS1	100289178	4230551	ILMN_3269342	0.3920043
GNG13	GNG13	51764	4880681	ILMN_1730256	11.58019
GNG2	GNG2	54331	2190020	ILMN_1807925	188.8276
GNG3	GNG3	2785	450632	ILMN_1806147	7.473943
GNG4	GNG4	2786	4050671	ILMN_1804357	5.962471
GNG5	GNG5	2787	10170	ILMN_1701854	593.1296
GNG7	GNG7	2788	1300139	ILMN_1728107	340.7968
GNG8	GNG8	94235	2490019	ILMN_1693269	59.05647
GNGT1	GNGT1	2792	2360397	ILMN_2091100	-9.962261
GNGT2	GNGT2	2793	2760138	ILMN_1671237	118.9647
GNL1	GNL1	2794	6370068	ILMN_1789457	237.427
GNL2	GNL2	29889	520196	ILMN_1761113	649.5484
GNL3	GNL3	26354	3850414	ILMN_1806106	209.3552
GNL3L	GNL3L	54552	5900746	ILMN_1708414	1216.096
GNLY	GNLY	10578	5360064	ILMN_1790692	2767.929
GNMT	GNMT	27232	7380286	ILMN_1736238	-0.9399871
GNPAT	GNPAT	8443	1580343	ILMN_1699859	349.6034
GNPDA1	GNPDA1	10007	2600059	ILMN_1784709	648.968
GNPDA2	GNPDA2	132789	7550639	ILMN_1691567	67.72713
GNPNAT1	GNPNAT1	64841	4640402	ILMN_2117809	9591.238
GNPTAB	GNPTAB	79158	2490670	ILMN_1736757	243.186
GNPTG	GNPTG	84572	7210397	ILMN_1764230	518.1639
GNRH1	GNRH1	2796	2340553	ILMN_1745991	78.60323
GNRH2	GNRH2	2797	3310050	ILMN_2354285	-3.701086
GNRHR	GNRHR	2798	5420274	ILMN_2385918	-14.36967
GNRHR2	GNRHR2	114814	520097	ILMN_2224619	-7.671165
GNS	GNS	2799	6110392	ILMN_1744517	3836.415
GOLGA1	GOLGA1	2800	2570246	ILMN_1807152	69.48596
GOLGA2	GOLGA2	2801	4040292	ILMN_1738821	123.9207
GOLGA2P10	GOLGA2P10	80154	5310681	ILMN_1693836	66.02014
GOLGA2P2Y	GOLGA2P2Y	84559	6520477	ILMN_1778505	43.07468
GOLGA2P3Y	GOLGA2P3Y	401634	6520477	ILMN_1778505	43.07468
GOLGA2P5	GOLGA2P5	55592	4540017	ILMN_1696670	19.13579
GOLGA2P6	GOLGA2P6	729668	580291	ILMN_3248213	7.585462
GOLGA2P7	GOLGA2P7	388152	5310681	ILMN_1693836	66.02014
GOLGA2P9	GOLGA2P9	440518	7550189	ILMN_3290323	21.63653
GOLGA3	GOLGA3	2802	6250093	ILMN_1733511	628.4232
GOLGA4	GOLGA4	2803	2940070	ILMN_1776297	15.91705
GOLGA5	GOLGA5	9950	6760717	ILMN_1773741	277.2334
GOLGA6A	GOLGA6A	342096	3120731	ILMN_1708126	21.04619
GOLGA6B	GOLGA6B	55889	1500692	ILMN_1737359	8.377854
GOLGA6C	GOLGA6C	653641	1500692	ILMN_1737359	8.377854
GOLGA6D	GOLGA6D	653643	3120731	ILMN_1708126	21.04619
GOLGA6FP	GOLGA6FP	645752	2350717	ILMN_1769329	1.032083
GOLGA6L1	GOLGA6L1	283767	1570059	ILMN_3249230	31887.03
GOLGA6L10	GOLGA6L10	647042	6130347	ILMN_1712886	18.15273
GOLGA6L5P	GOLGA6L5P	374650	6130347	ILMN_1712886	18.15273
GOLGA6L6	GOLGA6L6	727832	3390397	ILMN_3243175	6155.318
GOLGA6L9	GOLGA6L9	440295	6130347	ILMN_1712886	18.15273
GOLGA7	GOLGA7	51125	1300750	ILMN_1778673	1684.424
GOLGA7B	GOLGA7B	401647	770711	ILMN_3247945	46.43972
GOLGA8A	GOLGA8A	23015	6660050	ILMN_1712469	93.527
GOLGA8B	GOLGA8B	440270	5690671	ILMN_2103547	950.3337
GOLGA8CP	GOLGA8CP	729786	6180497	ILMN_1748374	68.11826
GOLGA8DP	GOLGA8DP	100132979	4860170	ILMN_1746683	10.6533
GOLGA8EP	GOLGA8EP	390535	3370196	ILMN_1677732	7.627557
GOLGA8F	GOLGA8F	100132565	4900709	ILMN_1736479	7.989382
GOLGA8G	GOLGA8G	283768	4900709	ILMN_1736479	7.989382
GOLGA8IP	GOLGA8IP	283796	2060093	ILMN_3241725	71.03271
GOLGA8S	GOLGA8S	653061	3440327	ILMN_1710989	10.08175
GOLGA8T	GOLGA8T	653075	5090538	ILMN_1660669	49.52174
GOLGB1	GOLGB1	2804	3130768	ILMN_1747935	109.9639
GOLIM4	GOLIM4	27333	6100168	ILMN_1795344	99.75179
GOLM1	GOLM1	51280	4180364	ILMN_1766405	15.14061
GOLM2	GOLM2	113201	3400138	ILMN_2325574	136.0662
GOLPH3	GOLPH3	64083	2320068	ILMN_1708841	681.0303
GOLPH3L	GOLPH3L	55204	7050192	ILMN_1706764	90.68122
GOLT1A	GOLT1A	127845	460082	ILMN_2137208	6.428381
GOLT1B	GOLT1B	51026	2100368	ILMN_1767837	107.8915
GON4L	GON4L	54856	1440091	ILMN_1661138	320.1576
GON7	GON7	84520	610523	ILMN_1685781	149.369
GOPC	GOPC	57120	1410170	ILMN_2388585	89.58065
GORAB	GORAB	92344	830441	ILMN_1761911	110.9754
GORASP1	GORASP1	64689	6380086	ILMN_1716821	235.9206
GORASP2	GORASP2	26003	3390592	ILMN_1748018	415.4986
GOSR1	GOSR1	9527	270019	ILMN_1798816	27.09343
GOSR2	GOSR2	9570	2600288	ILMN_1656293	171.1808
GOT1	GOT1	2805	5690373	ILMN_1656145	243.8443
GOT1L1	GOT1L1	137362	5670327	ILMN_1778726	7.955317
GOT2	GOT2	2806	6980048	ILMN_1801348	442.8361
GP1BA	GP1BA	2811	5810296	ILMN_1753575	98.30721
GP1BB	GP1BB	2812	6960022	ILMN_1789627	7175.759
GP2	GP2	2813	3310259	ILMN_1677691	1341.032
GP6	GP6	51206	6020129	ILMN_1732269	55.43893
GP9	GP9	2815	1050292	ILMN_1743290	1583.767
GPA33	GPA33	10223	670348	ILMN_1729170	168.7197
GPAA1	GPAA1	8733	2480288	ILMN_1769702	204.1785
GPALPP1	GPALPP1	55425	2320164	ILMN_1749676	30.00293
GPAM	GPAM	57678	7040372	ILMN_1758213	29.41653
GPANK1	GPANK1	7918	4280546	ILMN_1742782	29.31711
GPAT2	GPAT2	150763	4280612	ILMN_1660599	3.283302
GPAT3	GPAT3	84803	2060477	ILMN_1794875	794.6439
GPAT4	GPAT4	137964	3870022	ILMN_1740752	44.33167
GPATCH1	GPATCH1	55094	3400202	ILMN_1655625	5.34734
GPATCH11	GPATCH11	253635	2070270	ILMN_1728085	1.639653
GPATCH2	GPATCH2	55105	6480243	ILMN_1786036	17.50502
GPATCH2L	GPATCH2L	55668	1690367	ILMN_1699091	22.3045
GPATCH3	GPATCH3	63906	4230053	ILMN_1686929	136.2866
GPATCH4	GPATCH4	54865	1820544	ILMN_2383305	166.6367
GPATCH8	GPATCH8	23131	2260280	ILMN_1764617	29.09342
GPBAR1	GPBAR1	151306	5560079	ILMN_2316386	876.4878
GPBP1	GPBP1	65056	6480315	ILMN_1711792	494.1303
GPBP1L1	GPBP1L1	60313	70678	ILMN_1662719	218.4057
GPC1	GPC1	2817	7160504	ILMN_1801516	2.917779
GPC1-AS1	GPC1-AS1	100130449	770369	ILMN_3237564	53.66732
GPC2	GPC2	221914	3390328	ILMN_1651642	80.31482
GPC3	GPC3	2719	1340593	ILMN_2051972	-8.304768
GPC4	GPC4	2239	6330270	ILMN_1789502	-11.28153
GPC5	GPC5	2262	5910491	ILMN_1688886	12.67874
GPC6	GPC6	10082	2370593	ILMN_1805216	128.3495
GPCPD1	GPCPD1	56261	3360553	ILMN_1701111	210.0438
GPD1	GPD1	2819	6590612	ILMN_1764175	3.942133
GPD1L	GPD1L	23171	2450187	ILMN_1694106	411.9705
GPD2	GPD2	2820	4390332	ILMN_1723139	26.52987
GPER1	GPER1	2852	520463	ILMN_1795298	53.27533
GPHA2	GPHA2	170589	4180392	ILMN_1766204	5.611072
GPHB5	GPHB5	122876	1820050	ILMN_1788650	19.42616
GPHN	GPHN	10243	1110544	ILMN_1677962	22.26045
GPI	GPI	2821	4220064	ILMN_2173451	567.3527
GPIHBP1	GPIHBP1	338328	1990411	ILMN_1734076	4.664724
GPKOW	GPKOW	27238	7200475	ILMN_1684197	282.931
GPLD1	GPLD1	2822	3180379	ILMN_1765419	2.40151
GPM6A	GPM6A	2823	2690008	ILMN_1716869	22.79949
GPM6B	GPM6B	2824	5340465	ILMN_1670308	11.17542
GPN1	GPN1	11321	7560327	ILMN_1772719	569.7659
GPN2	GPN2	54707	5270270	ILMN_2205245	553.5381
GPN3	GPN3	51184	6980736	ILMN_3239426	252.469
GPNMB	GPNMB	10457	1570154	ILMN_2407389	6.43598
GPR101	GPR101	83550	7560332	ILMN_1796431	16.19141
GPR107	GPR107	57720	130431	ILMN_1811048	14.51129
GPR108	GPR108	56927	5390682	ILMN_2396571	357.016
GPR119	GPR119	139760	7400408	ILMN_1684931	-1.729757
GPR12	GPR12	2835	160053	ILMN_1703765	-12.37615
GPR132	GPR132	29933	5870692	ILMN_1811171	284.3922
GPR135	GPR135	64582	3290328	ILMN_2054271	10.69105
GPR137	GPR137	56834	5310088	ILMN_1804332	928.0852
GPR137B	GPR137B	7107	1240392	ILMN_2121816	138.5555
GPR137C	GPR137C	283554	2640300	ILMN_1741224	0.7010067
GPR139	GPR139	124274	6290767	ILMN_1803218	6.065019
GPR141	GPR141	353345	1440360	ILMN_2092333	93.38947
GPR142	GPR142	350383	6330682	ILMN_1669626	4.93608
GPR143	GPR143	4935	7040619	ILMN_1756261	24.22123
GPR146	GPR146	115330	7100092	ILMN_1684227	71.86737
GPR148	GPR148	344561	1240484	ILMN_1703183	-1.902545
GPR149	GPR149	344758	5560612	ILMN_1673712	0.7334905
GPR15	GPR15	2838	4540538	ILMN_2192779	7.749459
GPR150	GPR150	285601	5570541	ILMN_1708428	-1.511143
GPR151	GPR151	134391	3830427	ILMN_1811039	-1.634534
GPR152	GPR152	390212	50259	ILMN_1659982	-8.514488
GPR153	GPR153	387509	1300110	ILMN_2146495	30.1716
GPR155	GPR155	151556	4210538	ILMN_1709194	34.12418
GPR156	GPR156	165829	7560494	ILMN_1731498	33.3767
GPR157	GPR157	80045	4210408	ILMN_1654703	-3.951435
GPR158	GPR158	57512	2710367	ILMN_1727093	3.922943
GPR158-AS1	GPR158-AS1	100128811	6980239	ILMN_3190247	14.6677
GPR15LG	GPR15LG	387695	4250092	ILMN_1802192	8.462087
GPR160	GPR160	26996	7510367	ILMN_1662846	131.9408
GPR161	GPR161	23432	2230386	ILMN_1773940	-3.42102
GPR162	GPR162	27239	3520598	ILMN_1730816	241.7995
GPR17	GPR17	2840	6560543	ILMN_1668779	3.068815
GPR171	GPR171	29909	4490397	ILMN_1721672	4.285967
GPR173	GPR173	54328	10671	ILMN_1676447	0.8673921
GPR174	GPR174	84636	5910070	ILMN_1715404	18.13331
GPR176	GPR176	11245	1990484	ILMN_1748890	16.99498
GPR179	GPR179	440435	70390	ILMN_1762188	9.177082
GPR18	GPR18	2841	4120224	ILMN_1780368	323.2661
GPR180	GPR180	160897	3180563	ILMN_1738712	103.0776
GPR182	GPR182	11318	50474	ILMN_1696810	28.62724
GPR183	GPR183	1880	4490520	ILMN_1798706	568.3445
GPR19	GPR19	2842	6200072	ILMN_1805973	34.36842
GPR199P	GPR199P	653160	7100678	ILMN_1656553	9.130592
GPR20	GPR20	2843	4490653	ILMN_1704464	20.54348
GPR21	GPR21	2844	3120497	ILMN_1789696	6.996556
GPR22	GPR22	2845	6380273	ILMN_1684865	9.985477
GPR25	GPR25	2848	450026	ILMN_1761766	-6.422635
GPR26	GPR26	2849	6290528	ILMN_1653267	-10.3283
GPR27	GPR27	2850	2030551	ILMN_1744034	21.65879
GPR3	GPR3	2827	5130538	ILMN_1725271	18.27318
GPR31	GPR31	2853	5390364	ILMN_1679962	1.845377
GPR32	GPR32	2854	2140521	ILMN_1651457	2.36937
GPR34	GPR34	2857	2510270	ILMN_1701947	28.87678
GPR35	GPR35	2859	6520328	ILMN_1710221	37.48293
GPR37	GPR37	2861	7210377	ILMN_2218935	5.463465
GPR37L1	GPR37L1	9283	2690731	ILMN_1782944	-14.91702
GPR39	GPR39	2863	1710307	ILMN_1688768	-2.140965
GPR4	GPR4	2828	6580634	ILMN_2074477	-14.27771
GPR45	GPR45	11250	1170678	ILMN_2052487	-1.766217
GPR50	GPR50	9248	3120524	ILMN_1694483	-0.5176979
GPR52	GPR52	9293	430598	ILMN_1671929	3.842571
GPR55	GPR55	9290	2350546	ILMN_1723274	9.821643
GPR6	GPR6	2830	3360239	ILMN_1796475	2.735902
GPR61	GPR61	83873	6520768	ILMN_1671225	14.23753
GPR62	GPR62	118442	1580167	ILMN_1756807	-12.48475
GPR63	GPR63	81491	3420528	ILMN_1653648	11.64273
GPR65	GPR65	8477	6550273	ILMN_1734740	273.0797
GPR68	GPR68	8111	5270674	ILMN_1671142	25.65377
GPR75	GPR75	10936	5360709	ILMN_1772727	-4.091162
GPR75-ASB3	GPR75-ASB3	100302652	60309	ILMN_2358784	477.9772
GPR78	GPR78	27201	2810128	ILMN_1729932	-3.956278
GPR82	GPR82	27197	5360706	ILMN_2070375	-0.131363
GPR83	GPR83	10888	6860603	ILMN_1740146	2.111583
GPR84	GPR84	53831	2070646	ILMN_1785345	115.406
GPR85	GPR85	54329	2120301	ILMN_1748338	-16.03618
GPR87	GPR87	53836	3140343	ILMN_1656422	-6.328093
GPR88	GPR88	54112	1660184	ILMN_1812946	-8.346383
GPR89A	GPR89A	653519	4570600	ILMN_1804539	182.5911
GPR89B	GPR89B	51463	4570600	ILMN_1804539	182.5911
GPRACR	GPRACR	401554	6660402	ILMN_1670215	25.69944
GPRASP1	GPRASP1	9737	620273	ILMN_1787627	23.17934
GPRASP2	GPRASP2	114928	3130128	ILMN_1754727	18.57318
GPRASP3	GPRASP3	80823	7210546	ILMN_1708131	18.51473
GPRC5A	GPRC5A	9052	5690270	ILMN_1682599	-4.139042
GPRC5B	GPRC5B	51704	3440445	ILMN_1786034	15.74703
GPRC5C	GPRC5C	55890	1170477	ILMN_1724211	23.40496
GPRC5D	GPRC5D	55507	5550019	ILMN_1781145	7.777383
GPRC6A	GPRC6A	222545	4040736	ILMN_1732807	7.385956
GPRIN1	GPRIN1	114787	1470609	ILMN_1653263	-4.255132
GPRIN2	GPRIN2	9721	3800215	ILMN_1803217	-0.2112029
GPRIN3	GPRIN3	285513	6250010	ILMN_1776435	103.5318
GPS1	GPS1	2873	1990520	ILMN_1795876	962.387
GPS2	GPS2	2874	4900170	ILMN_1815158	266.3442
GPSM1	GPSM1	26086	6280100	ILMN_1709307	119.0471
GPSM2	GPSM2	29899	3610722	ILMN_1671933	72.1979
GPSM3	GPSM3	63940	6420386	ILMN_1662799	4341.085
GPT	GPT	2875	6130682	ILMN_1795257	-9.056767
GPT2	GPT2	84706	5290148	ILMN_1684158	67.48021
GPX1	GPX1	2876	60647	ILMN_1749662	8012
GPX2	GPX2	2877	5090278	ILMN_2133205	0.2681465
GPX3	GPX3	2878	5490019	ILMN_1726666	21.28302
GPX4	GPX4	2879	6520128	ILMN_2378952	3750.011
GPX5	GPX5	2880	3890093	ILMN_2385410	4.382794
GPX6	GPX6	257202	5820070	ILMN_1740990	11.4389
GPX7	GPX7	2882	4200543	ILMN_1726030	435.2049
GPX8	GPX8	493869	4730138	ILMN_3242038	149.4919
GRAMD1A	GRAMD1A	57655	3140438	ILMN_1737157	1385.907
GRAMD1B	GRAMD1B	57476	6220739	ILMN_3237376	27.37658
GRAMD1C	GRAMD1C	54762	6860246	ILMN_2052717	-8.462142
GRAMD2A	GRAMD2A	196996	5720619	ILMN_1661443	-4.732939
GRAMD2B	GRAMD2B	65983	4890451	ILMN_2065690	34.7849
GRAMD4	GRAMD4	23151	6380112	ILMN_1723706	147.6631
GRAP	GRAP	10750	5270544	ILMN_2264011	1714.078
GRAP2	GRAP2	9402	1580184	ILMN_1778143	207.6792
GRAPL	GRAPL	400581	2260286	ILMN_1656472	13.7729
GRB10	GRB10	2887	2810615	ILMN_1669617	51.27991
GRB14	GRB14	2888	1660689	ILMN_1793832	27.68805
GRB2	GRB2	2885	7380725	ILMN_1748797	1646.751
GRB7	GRB7	2886	5900243	ILMN_2405254	5.823018
GREB1	GREB1	9687	5700014	ILMN_1721170	10.15386
GREB1L	GREB1L	80000	3390348	ILMN_1805177	-3.898867
GREM1	GREM1	26585	2650379	ILMN_1752965	15.57887
GREM2	GREM2	64388	3440068	ILMN_1678816	-0.617071
GREP1	GREP1	283875	4150328	ILMN_1679493	6.03632
GRHL1	GRHL1	29841	4250131	ILMN_1769934	22.71347
GRHL2	GRHL2	79977	6110338	ILMN_2060145	-3.691516
GRHL3	GRHL3	57822	1820685	ILMN_2388874	6.766463
GRHPR	GRHPR	9380	7650615	ILMN_1664798	211.7081
GRIA1	GRIA1	2890	1190592	ILMN_2203299	-9.368233
GRIA2	GRIA2	2891	6220750	ILMN_1660372	-5.352971
GRIA3	GRIA3	2892	6220369	ILMN_2388669	6.989241
GRIA4	GRIA4	2893	4040497	ILMN_2322100	-9.505348
GRID1	GRID1	2894	7100048	ILMN_1701993	-12.9304
GRID1-AS1	GRID1-AS1	100507470	240372	ILMN_1819028	6.857236
GRID2	GRID2	2895	5720543	ILMN_1797331	0.4482949
GRIK1	GRIK1	2897	2260110	ILMN_1651817	8.0129
GRIK1-AS1	GRIK1-AS1	642976	6620709	ILMN_1658375	-9.717447
GRIK2	GRIK2	2898	1030240	ILMN_2396697	4.586171
GRIK3	GRIK3	2899	2570554	ILMN_1856009	12.38084
GRIK4	GRIK4	2900	6060609	ILMN_3242888	0.09953453
GRIK5	GRIK5	2901	1660369	ILMN_1679595	7.438699
GRIN1	GRIN1	2902	6290192	ILMN_1657572	10.38718
GRIN2A	GRIN2A	2903	6040142	ILMN_1798104	20.05798
GRIN2B	GRIN2B	2904	130091	ILMN_3307714	5.514357
GRIN2C	GRIN2C	2905	1300678	ILMN_2227790	7.661215
GRIN2D	GRIN2D	2906	1570356	ILMN_1740655	-6.447308
GRIN3A	GRIN3A	116443	3400632	ILMN_1758400	15.49752
GRIN3B	GRIN3B	116444	2640168	ILMN_1699854	10.30581
GRINA	GRINA	2907	70070	ILMN_1796490	1149.928
GRIP1	GRIP1	23426	3180040	ILMN_2304289	-18.63522
GRIP2	GRIP2	80852	2360438	ILMN_1686416	28.15124
GRIPAP1	GRIPAP1	56850	6370682	ILMN_2235745	2530.359
GRK1	GRK1	6011	2060025	ILMN_2216438	3.68603
GRK2	GRK2	156	3290113	ILMN_3307926	4870.756
GRK3	GRK3	157	1940709	ILMN_1711156	33004.34
GRK4	GRK4	2868	2490343	ILMN_2405400	-0.8477474
GRK5	GRK5	2869	3190239	ILMN_2096719	748.1903
GRK6	GRK6	2870	7570717	ILMN_1681802	389.6503
GRK7	GRK7	131890	940497	ILMN_1767827	-5.918622
GRM1	GRM1	2911	10131	ILMN_1670547	-11.58912
GRM2	GRM2	2912	4230673	ILMN_1693604	46.33451
GRM3	GRM3	2913	3180730	ILMN_2078975	6.715312
GRM4	GRM4	2914	6840255	ILMN_1752843	14.63449
GRM5	GRM5	2915	5720687	ILMN_1688614	8.904768
GRM5P1	GRM5P1	440040	5810181	ILMN_3279365	7.931022
GRM6	GRM6	2916	3780204	ILMN_1715977	-9.648565
GRM7	GRM7	2917	7210468	ILMN_1716680	12.26944
GRM8	GRM8	2918	6040431	ILMN_1729212	-4.413639
GRN	GRN	2896	1940021	ILMN_1724250	1543.055
GRP	GRP	2922	1400053	ILMN_1777199	-9.548659
GRPEL1	GRPEL1	80273	1510468	ILMN_1670817	238.7989
GRPEL2	GRPEL2	134266	5080487	ILMN_1721138	219.1423
GRPR	GRPR	2925	3850364	ILMN_2119123	3.42421
GRSF1	GRSF1	2926	1230358	ILMN_1806601	432.1998
GRTP1	GRTP1	79774	360706	ILMN_2142353	6.038409
GRWD1	GRWD1	83743	670554	ILMN_1742166	258.1981
GRXCR1	GRXCR1	389207	5870463	ILMN_1793305	-7.581082
GRXCR2	GRXCR2	643226	60484	ILMN_1783705	8.227283
GSAP	GSAP	54103	2340301	ILMN_3245773	67.49408
GSC	GSC	145258	7050364	ILMN_1655849	9.15654
GSC2	GSC2	2928	5900639	ILMN_1734951	-6.648085
GSDMA	GSDMA	284110	3130347	ILMN_2115974	68.1166
GSDMB	GSDMB	55876	6270615	ILMN_1666206	340.3112
GSDMC	GSDMC	56169	4220189	ILMN_1721732	-0.9373742
GSDMD	GSDMD	79792	610148	ILMN_1665428	1148.179
GSDME	GSDME	1687	580403	ILMN_1670145	41.40254
GSE1	GSE1	23199	4390382	ILMN_1807767	161.0308
GSG1	GSG1	83445	5670278	ILMN_3248595	57.9136
GSG1L	GSG1L	146395	4150538	ILMN_1671055	-12.75301
GSK3A	GSK3A	2931	2640451	ILMN_1757569	30.5313
GSK3B	GSK3B	2932	6480661	ILMN_1779376	742.5266
GSKIP	GSKIP	51527	5700301	ILMN_1712748	184.3974
GSN	GSN	2934	2370482	ILMN_1801043	92.74637
GSPT1	GSPT1	2935	830259	ILMN_1750130	4423.367
GSPT2	GSPT2	23708	7610754	ILMN_1730101	189.9144
GSR	GSR	2936	5220762	ILMN_1775182	347.2731
GSS	GSS	2937	110474	ILMN_1683462	97.6525
GSTA1	GSTA1	2938	990373	ILMN_1684928	9.348404
GSTA2	GSTA2	2939	2490520	ILMN_1655613	8.134201
GSTA3	GSTA3	2940	4250674	ILMN_1769083	21.98293
GSTA4	GSTA4	2941	130561	ILMN_1771964	7.428311
GSTA5	GSTA5	221357	2370594	ILMN_1788122	-16.01424
GSTA7P	GSTA7P	730152	7330072	ILMN_3305768	-2.025995
GSTCD	GSTCD	79807	580408	ILMN_1691430	5.660926
GSTK1	GSTK1	373156	5900692	ILMN_1725241	3891.295
GSTM1	GSTM1	2944	6400392	ILMN_2391861	918.9984
GSTM2	GSTM2	2946	6400392	ILMN_2391861	918.9984
GSTM2P1	GSTM2P1	442245	1400307	ILMN_2193761	-0.3420052
GSTM3	GSTM3	2947	7150598	ILMN_1736184	13.39459
GSTM4	GSTM4	2948	4060707	ILMN_1716979	26.597
GSTM5	GSTM5	2949	2940554	ILMN_1750790	3.19854
GSTO1	GSTO1	9446	4900070	ILMN_2227573	3695.865
GSTO2	GSTO2	119391	2260730	ILMN_1740234	22.4484
