GO	TERM	query_genes	universe_genes	term_genes_in_universe	overlap_genes	p_value	overlap_gene_ids	p_adj_BH	gene_ratio	background_ratio	enrichment_ratio	direction_set	overlap_symbols
GO:0071407	cellular response to organic cyclic compound	2854	9100	14	5	0.460456107443456	3655;4481;64127;6772;841	0.891714322372625	0.00175192711983182	0.00153846153846154	1.13875262789068	viral_higher_site_aware_eligible	ITGA6;MSR1;NOD2;STAT1;CASP8
GO:0072344	rescue of stalled ribosome	2854	9100	14	5	0.460456107443456	10973;26046;51095;6059;9652	0.891714322372625	0.00175192711983182	0.00153846153846154	1.13875262789068	viral_higher_site_aware_eligible	ASCC3;LTN1;TRNT1;ABCE1;SKIC3
GO:1900017	positive regulation of cytokine production involved in inflammatory response	2854	9100	14	5	0.460456107443456	353376;64127;64170;64581;7098	0.891714322372625	0.00175192711983182	0.00153846153846154	1.13875262789068	viral_higher_site_aware_eligible	TICAM2;NOD2;CARD9;CLEC7A;TLR3
GO:0042742	defense response to bacterium	2854	9100	55	18	0.463799889373459	100507436;1672;23118;257397;2633;2635;285195;4938;4939;4940;56169;57119;64127;7098;7779;840;8767;9636	0.891714322372625	0.00630693763139453	0.00604395604395604	1.04351149901255	viral_higher_site_aware_eligible	MICA;DEFB1;TAB2;TAB3;GBP1;GBP3;SLC9A9;OAS1;OAS2;OAS3;GSDMC;EPPIN;NOD2;TLR3;SLC30A1;CASP7;RIPK2;ISG15
GO:0006897	endocytosis	2854	9100	74	24	0.464671234239511	10462;10947;1454;1456;165530;1808;2060;22905;23032;23221;257364;25977;3959;4643;51429;5167;54453;54497;57534;8411;9026;9107;9610;9910	0.891714322372625	0.00840925017519271	0.00813186813186813	1.03411049451694	viral_higher_site_aware_eligible	CLEC10A;AP3M2;CSNK1E;CSNK1G3;CLEC4F;DPYSL2;EPS15;EPN2;USP33;RHOBTB2;SNX33;NECAP1;LGALS3BP;MYO1E;SNX9;ENPP1;RIN2;HEATR5B;MIB1;EEA1;HIP1R;MTMR6;RIN1;RABGAP1L
GO:0006909	phagocytosis	2854	9100	33	11	0.468200688444261	122618;22841;23184;2624;353376;3688;5031;558;64127;84162;9711	0.891714322372625	0.00385423966362999	0.00362637362637363	1.0628357860313	viral_higher_site_aware_eligible	PLD4;RAB11FIP2;MESD;GATA2;TICAM2;ITGB1;P2RY6;AXL;NOD2;BLTP1;RUBCN
GO:0030168	platelet activation	2854	9100	33	11	0.468200688444261	139189;150;1608;5359;558;5912;64805;6714;7410;958;959	0.891714322372625	0.00385423966362999	0.00362637362637363	1.0628357860313	viral_higher_site_aware_eligible	DGKK;ADRA2A;DGKG;PLSCR1;AXL;RAP2B;P2RY12;SRC;VAV2;CD40;CD40LG
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	2854	9100	11	4	0.470396293681749	23019;23034;255967;4850	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	CNOT1;SAMD4A;PAN3;CNOT4
GO:0001678	intracellular glucose homeostasis	2854	9100	11	4	0.470396293681749	221937;23411;5295;80201	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	FOXK1;SIRT1;PIK3R1;HKDC1
GO:0001835	blastocyst hatching	2854	9100	11	4	0.470396293681749	10161;338596;54880;84295	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	LPAR6;ST8SIA6;BCOR;PHF6
GO:0006611	protein export from nucleus	2854	9100	11	4	0.470396293681749	11097;51496;64328;7514	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	NUP42;CTDSPL2;XPO4;XPO1
GO:0006957	complement activation, alternative pathway	2854	9100	11	4	0.470396293681749	1380;1675;629;727	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	CR2;CFD;CFB;C5
GO:0010875	positive regulation of cholesterol efflux	2854	9100	11	4	0.470396293681749	1066;19;23411;9619	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	CES1;ABCA1;SIRT1;ABCG1
GO:0015804	neutral amino acid transport	2854	9100	11	4	0.470396293681749	10165;23428;6512;81539	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	SLC25A13;SLC7A8;SLC1A7;SLC38A1
GO:0031333	negative regulation of protein-containing complex assembly	2854	9100	11	4	0.470396293681749	10013;1654;64853;6714	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	HDAC6;DDX3X;AIDA;SRC
GO:0033137	negative regulation of peptidyl-serine phosphorylation	2854	9100	11	4	0.470396293681749	152559;22876;23171;4092	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	PAQR3;INPP5F;GPD1L;SMAD7
GO:0035721	intraciliary retrograde transport	2854	9100	11	4	0.470396293681749	199223;22858;55112;79809	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	TTC21A;CILK1;DYNC2I1;TTC21B
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	2854	9100	11	4	0.470396293681749	5287;56623;8821;8871	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	PIK3C2B;INPP5E;INPP4B;SYNJ2
GO:0060236	regulation of mitotic spindle organization	2854	9100	11	4	0.470396293681749	10039;55835;79866;79884	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	PARP3;CENPJ;BORA;MAP9
GO:0060391	positive regulation of SMAD protein signal transduction	2854	9100	11	4	0.470396293681749	654;657;659;90	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	BMP6;BMPR1A;BMPR2;ACVR1
GO:0071108	protein K48-linked deubiquitination	2854	9100	11	4	0.470396293681749	161725;23032;29761;54726	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	OTUD7A;USP33;USP25;OTUD4
GO:0071168	protein localization to chromatin	2854	9100	11	4	0.470396293681749	4436;51149;51176;5885	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	MSH2;MRNIP;LEF1;RAD21
GO:0072583	clathrin-dependent endocytosis	2854	9100	11	4	0.470396293681749	133308;22876;28514;9873	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	SLC9B2;INPP5F;DLL1;FCHSD2
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	2854	9100	11	4	0.470396293681749	355;596;599;9531	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	FAS;BCL2;BCL2L2;BAG3
GO:1905606	regulation of presynapse assembly	2854	9100	11	4	0.470396293681749	382;7476;79414;84628	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	ARF6;WNT7A;LRFN3;NTNG2
GO:2000463	positive regulation of excitatory postsynaptic potential	2854	9100	11	4	0.470396293681749	10458;2906;57465;7476	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	BAIAP2;GRIN2D;TBC1D24;WNT7A
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	2854	9100	11	4	0.470396293681749	51741;5371;81618;8743	0.891714322372625	0.00140154169586545	0.00120879120879121	1.15945722112506	viral_higher_site_aware_eligible	WWOX;PML;ITM2C;TNFSF10
GO:0072659	protein localization to plasma membrane	2854	9100	68	22	0.475452380124774	10268;129303;145567;201475;23043;23122;23136;23167;23241;23555;254887;284098;288;3728;481;51735;55667;5911;64398;6711;9693;9847	0.897759178526262	0.00770847932725999	0.00747252747252747	1.03157590997156	viral_higher_site_aware_eligible	RAMP3;TMEM150A;TTC7B;RAB12;TNIK;CLASP2;EPB41L3;EFR3A;PACS2;TSPAN15;ZDHHC23;PIGW;ANK3;JUP;ATP1B1;RAPGEF6;DENND4C;RAP2A;PALS1;SPTBN1;RAPGEF2;C2CD5
GO:0006351	DNA-templated transcription	2854	9100	30	10	0.475865576424589	1017;1389;23469;60313;64121;65056;6920;7290;9014;9477	0.897759178526262	0.00350385423966363	0.0032967032967033	1.0628357860313	viral_higher_site_aware_eligible	CDK2;CREBL2;PHF3;GPBP1L1;RRAGC;GPBP1;TCEA3;HIRA;TAF1B;MED20
GO:0042752	regulation of circadian rhythm	2854	9100	30	10	0.475865576424589	1407;1454;23596;26224;5371;7071;7337;8553;9575;9975	0.897759178526262	0.00350385423966363	0.0032967032967033	1.0628357860313	viral_higher_site_aware_eligible	CRY1;CSNK1E;OPN3;FBXL3;PML;KLF10;UBE3A;BHLHE40;CLOCK;NR1D2
GO:0007346	regulation of mitotic cell cycle	2854	9100	27	9	0.484280822623681	10795;11040;150094;23331;23411;26271;64682;6990;8697	0.90783436748979	0.00315346881569727	0.00296703296703297	1.0628357860313	viral_higher_site_aware_eligible	ZNF268;PIM2;SIK1;TTC28;SIRT1;FBXO5;ANAPC1;DYNLT3;CDC23
GO:0048661	positive regulation of smooth muscle cell proliferation	2854	9100	27	9	0.484280822623681	1839;1901;2069;5155;5159;55512;5743;6198;6772	0.90783436748979	0.00315346881569727	0.00296703296703297	1.0628357860313	viral_higher_site_aware_eligible	HBEGF;S1PR1;EREG;PDGFB;PDGFRB;SMPD3;PTGS2;RPS6KB1;STAT1
GO:0051384	response to glucocorticoid	2854	9100	27	9	0.484280822623681	23205;3557;374;5730;5743;594;596;654;836	0.90783436748979	0.00315346881569727	0.00296703296703297	1.0628357860313	viral_higher_site_aware_eligible	ACSBG1;IL1RN;AREG;PTGDS;PTGS2;BCKDHB;BCL2;BMP6;CASP3
GO:0090398	cellular senescence	2854	9100	27	9	0.484280822623681	1017;1026;5371;55170;675;7157;79677;8550;9093	0.90783436748979	0.00315346881569727	0.00296703296703297	1.0628357860313	viral_higher_site_aware_eligible	CDK2;CDKN1A;PML;PRMT6;BRCA2;TP53;SMC6;MAPKAPK5;DNAJA3
GO:0007155	cell adhesion	2854	9100	167	53	0.48762305396928	10174;10225;10417;10418;10666;114132;117178;1230;1232;1292;1310;137075;1901;1947;2043;2191;2241;22997;26032;2814;285704;3688;382;388;394;3959;4063;421;4608;4739;481;4856;488;5586;55914;57007;575;6347;6695;6714;7045;7122;7130;7148;8496;8506;8573;8763;89858;9289;9638;9788;9962	0.911495616518981	0.0185704274702172	0.0183516483516484	1.0119214968801	viral_higher_site_aware_eligible	SORBS3;CD96;SPON2;SPON1;CD226;SIGLEC11;SSX2IP;CCR1;CCR3;COL6A2;COL19A1;CLDN23;S1PR1;EFNB1;EPHA4;FAP;FER;IGSF9B;SUSD5;GP5;RGMB;ITGB1;ARF6;RHOB;ARHGAP5;LGALS3BP;LY9;ARVCF;MYBPH;NEDD9;ATP1B1;CCN3;ATP2A2;PKN2;ERBIN;ACKR3;ADGRB1;CCL2;SPOCK1;SRC;TGFBI;CLDN5;TNFAIP6;TNXB;PPFIBP1;CNTNAP1;CASK;CD164;SIGLEC12;ADGRG1;FEZ1;MTSS1;SLC23A2
GO:0002250	adaptive immune response	2854	9100	97	31	0.48777750181202	10462;11119;11126;115650;117157;127544;1514;151888;170482;1880;23308;255231;259307;27074;27242;3702;3824;387357;3902;50852;51752;54900;639;64127;64167;7294;814;8320;8767;916;973	0.911495616518981	0.0108619481429573	0.0106593406593407	1.01900750619496	viral_higher_site_aware_eligible	CLEC10A;BTN3A1;CD160;TNFRSF13C;SH2D1B;RNF19B;CTSL;BTLA;CLEC4C;GPR183;ICOSLG;MCOLN2;IL4I1;LAMP3;TNFRSF21;ITK;KLRD1;THEMIS;LAG3;TRAT1;ERAP1;LAX1;PRDM1;NOD2;ERAP2;TXK;CAMK4;EOMES;RIPK2;CD3E;CD79A
GO:0009653	anatomical structure morphogenesis	2854	9100	43	14	0.489971097859093	10643;11123;1903;2069;2296;2625;3198;4088;4092;6477;7163;7290;7700;9580	0.914148288422731	0.00490539593552908	0.00472527472527473	1.03811867472825	viral_higher_site_aware_eligible	IGF2BP3;RCAN3;S1PR3;EREG;FOXC1;GATA3;HOXA1;SMAD3;SMAD7;SIAH1;TPD52;HIRA;ZNF141;SOX13
GO:0042127	regulation of cell population proliferation	2854	9100	59	19	0.493496281144513	112399;163126;2060;23411;329;339488;3627;3728;4058;5311;55120;56271;6373;639;6446;659;6654;6772;6773	0.919273041059416	0.0066573230553609	0.00648351648351648	1.02680745430143	viral_higher_site_aware_eligible	EGLN3;EID2;EPS15;SIRT1;BIRC2;TFAP2E;CXCL10;JUP;LTK;PKD2;FANCL;BEX4;CXCL11;PRDM1;SGK1;BMPR2;SOS1;STAT1;STAT2
GO:0007160	cell-matrix adhesion	2854	9100	40	13	0.497625736198143	10225;10516;25992;27076;3655;3675;3676;3688;3693;4811;6614;7074;7148	0.924050305739005	0.00455501051156272	0.0043956043956044	1.03626489138052	viral_higher_site_aware_eligible	CD96;FBLN5;SNED1;LYPD3;ITGA6;ITGA3;ITGA4;ITGB1;ITGB5;NID1;SIGLEC1;TIAM1;TNXB
GO:0071346	cellular response to type II interferon	2854	9100	40	13	0.497625736198143	115361;1612;2633;2635;356;3965;6198;6347;6348;6355;6772;7098;961	0.924050305739005	0.00455501051156272	0.0043956043956044	1.03626489138052	viral_higher_site_aware_eligible	GBP4;DAPK1;GBP1;GBP3;FASLG;LGALS9;RPS6KB1;CCL2;CCL3;CCL8;STAT1;TLR3;CD47
GO:0006814	sodium ion transport	2854	9100	21	7	0.504220743333924	133308;200010;6446;6526;6584;81539;9962	0.926103729202744	0.00245269796776454	0.00230769230769231	1.0628357860313	viral_higher_site_aware_eligible	SLC9B2;SLC5A9;SGK1;SLC5A3;SLC22A5;SLC38A1;SLC23A2
GO:0034446	substrate adhesion-dependent cell spreading	2854	9100	21	7	0.504220743333924	2241;23380;3676;5295;55435;558;6714	0.926103729202744	0.00245269796776454	0.00230769230769231	1.0628357860313	viral_higher_site_aware_eligible	FER;SRGAP2;ITGA4;PIK3R1;AP1AR;AXL;SRC
GO:0042542	response to hydrogen peroxide	2854	9100	21	7	0.504220743333924	23411;374;51765;596;6772;836;84919	0.926103729202744	0.00245269796776454	0.00230769230769231	1.0628357860313	viral_higher_site_aware_eligible	SIRT1;AREG;STK26;BCL2;STAT1;CASP3;PPP1R15B
GO:0051209	release of sequestered calcium ion into cytosol	2854	9100	21	7	0.504220743333924	1236;255231;25998;2814;3708;5027;5311	0.926103729202744	0.00245269796776454	0.00230769230769231	1.0628357860313	viral_higher_site_aware_eligible	CCR7;MCOLN2;IBTK;GP5;ITPR1;P2RX7;PKD2
GO:0060041	retina development in camera-type eye	2854	9100	21	7	0.504220743333924	261734;28514;30812;49855;5176;56890;57835	0.926103729202744	0.00245269796776454	0.00230769230769231	1.0628357860313	viral_higher_site_aware_eligible	NPHP4;DLL1;SOX8;SCAPER;SERPINF1;MDM1;SLC4A5
GO:0071333	cellular response to glucose stimulus	2854	9100	21	7	0.504220743333924	1636;2030;26137;2729;5176;56652;7776	0.926103729202744	0.00245269796776454	0.00230769230769231	1.0628357860313	viral_higher_site_aware_eligible	ACE;SLC29A1;ZBTB20;GCLC;SERPINF1;TWNK;ZNF236
GO:0090307	mitotic spindle assembly	2854	9100	21	7	0.504220743333924	144165;152185;23122;3796;55125;79884;84142	0.926103729202744	0.00245269796776454	0.00230769230769231	1.0628357860313	viral_higher_site_aware_eligible	PRICKLE1;SPICE1;CLASP2;KIF2A;CEP192;MAP9;ABRAXAS1
GO:0032088	negative regulation of NF-kappaB transcription factor activity	2854	9100	34	11	0.514831633363805	1240;140;171392;23376;23411;25950;4591;50943;55914;79918;9314	0.942695128404942	0.00385423966362999	0.00373626373626374	1.03157590997156	viral_higher_site_aware_eligible	CMKLR1;ADORA3;ZNF675;UFL1;SIRT1;RWDD3;TRIM37;FOXP3;ERBIN;SETD6;KLF4
GO:0010507	negative regulation of autophagy	2854	9100	18	6	0.516446865434375	221937;23118;257397;596;64121;9711	0.942695128404942	0.00210231254379818	0.00197802197802198	1.0628357860313	viral_higher_site_aware_eligible	FOXK1;TAB2;TAB3;BCL2;RRAGC;RUBCN
GO:0019369	arachidonic acid metabolic process	2854	9100	18	6	0.516446865434375	2052;2166;4051;57406;747;8605	0.942695128404942	0.00210231254379818	0.00197802197802198	1.0628357860313	viral_higher_site_aware_eligible	EPHX1;FAAH;CYP4F3;ABHD6;DAGLA;PLA2G4C
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	2854	9100	18	6	0.516446865434375	1654;55835;55904;7325;894;9510	0.942695128404942	0.00210231254379818	0.00197802197802198	1.0628357860313	viral_higher_site_aware_eligible	DDX3X;CENPJ;KMT2E;UBE2E2;CCND2;ADAMTS1
GO:0006914	autophagy	2854	9100	47	15	0.522383182333482	10013;201475;284417;29982;378884;51510;54734;7157;81846;84938;85363;9392;9474;9706;9711	0.952059472740498	0.00525578135949545	0.00516483516483517	1.01760873130656	viral_higher_site_aware_eligible	HDAC6;RAB12;TMEM150B;NRBF2;NHLRC1;CHMP5;RAB39A;TP53;SBF2;ATG4C;TRIM5;TGFBRAP1;ATG5;ULK2;RUBCN
GO:0008344	adult locomotory behavior	2854	9100	15	5	0.531000674761075	1267;22876;2906;5090;894	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	CNP;INPP5F;GRIN2D;PBX3;CCND2
GO:0030071	regulation of mitotic metaphase/anaphase transition	2854	9100	15	5	0.531000674761075	196528;57492;57520;605;8697	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	ARID2;ARID1B;HECW2;BCL7A;CDC23
GO:0031507	heterochromatin formation	2854	9100	15	5	0.531000674761075	10984;22893;23411;26013;3005	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	KCNQ1OT1;BAHD1;SIRT1;L3MBTL1;H1-0
GO:0031667	response to nutrient levels	2854	9100	15	5	0.531000674761075	1636;3601;6198;6343;6714	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	ACE;IL15RA;RPS6KB1;SCT;SRC
GO:0034394	protein localization to cell surface	2854	9100	15	5	0.531000674761075	10516;23184;382;7375;9860	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	FBLN5;MESD;ARF6;USP4;LRIG2
GO:0042311	vasodilation	2854	9100	15	5	0.531000674761075	150;2643;583;8850;9474	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	ADRA2A;GCH1;BBS2;KAT2B;ATG5
GO:0045184	establishment of protein localization	2854	9100	15	5	0.531000674761075	11277;25861;288;5911;59338	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	TREX1;WHRN;ANK3;RAP2A;PLEKHA1
GO:0046627	negative regulation of insulin receptor signaling pathway	2854	9100	15	5	0.531000674761075	3667;5167;5588;6198;8651	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	IRS1;ENPP1;PRKCQ;RPS6KB1;SOCS1
GO:0050767	regulation of neurogenesis	2854	9100	15	5	0.531000674761075	28514;3213;51176;6596;8553	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	DLL1;HOXB3;LEF1;HLTF;BHLHE40
GO:0051491	positive regulation of filopodium assembly	2854	9100	15	5	0.531000674761075	1236;2332;375790;5295;8976	0.953057442086368	0.00175192711983182	0.00164835164835165	1.0628357860313	viral_higher_site_aware_eligible	CCR7;FMR1;AGRN;PIK3R1;WASL
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	2854	9100	28	9	0.535496730628006	10161;1240;2359;27334;2841;2843;5031;64805;84636	0.955034854193068	0.00315346881569727	0.00307692307692308	1.02487736510161	viral_higher_site_aware_eligible	LPAR6;CMKLR1;FPR3;P2RY10;GPR18;GPR20;P2RY6;P2RY12;GPR174
GO:0007584	response to nutrient	2854	9100	28	9	0.535496730628006	19;2729;4049;56477;594;64127;6772;717;8473	0.955034854193068	0.00315346881569727	0.00307692307692308	1.02487736510161	viral_higher_site_aware_eligible	ABCA1;GCLC;LTA;CCL28;BCKDHB;NOD2;STAT1;C2;OGT
GO:0032956	regulation of actin cytoskeleton organization	2854	9100	28	9	0.535496730628006	10458;23607;253260;4739;5154;5159;9026;90952;9620	0.955034854193068	0.00315346881569727	0.00307692307692308	1.02487736510161	viral_higher_site_aware_eligible	BAIAP2;CD2AP;RICTOR;NEDD9;PDGFA;PDGFRB;HIP1R;ESAM;CELSR1
GO:0043406	positive regulation of MAP kinase activity	2854	9100	28	9	0.535496730628006	10125;150;1950;2064;5154;5155;5159;64127;958	0.955034854193068	0.00315346881569727	0.00307692307692308	1.02487736510161	viral_higher_site_aware_eligible	RASGRP1;ADRA2A;EGF;ERBB2;PDGFA;PDGFB;PDGFRB;NOD2;CD40
GO:0000082	G1/S transition of mitotic cell cycle	2854	9100	41	13	0.539815915404653	1017;1021;1026;10385;10769;11040;3688;4609;596;6198;8065;894;9113	0.955034854193068	0.00455501051156272	0.00450549450549451	1.01099013793221	viral_higher_site_aware_eligible	CDK2;CDK6;CDKN1A;BTN2A2;PLK2;PIM2;ITGB1;MYC;BCL2;RPS6KB1;CUL5;CCND2;LATS1
GO:0008286	insulin receptor signaling pathway	2854	9100	25	8	0.547670023948488	10458;2241;2549;3667;5166;5295;6654;9847	0.955034854193068	0.0028030833917309	0.00274725274725275	1.02032235459005	viral_higher_site_aware_eligible	BAIAP2;FER;GAB1;IRS1;PDK4;PIK3R1;SOS1;C2CD5
GO:0030163	protein catabolic process	2854	9100	25	8	0.547670023948488	201475;27042;5027;64219;6477;836;840;868	0.955034854193068	0.0028030833917309	0.00274725274725275	1.02032235459005	viral_higher_site_aware_eligible	RAB12;UTP25;P2RX7;PJA1;SIAH1;CASP3;CASP7;CBLB
GO:0000245	spliceosomal complex assembly	2854	9100	12	4	0.549084391191442	23451;57035;6606;6607	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	SF3B1;RSRP1;SMN1;SMN2
GO:0001836	release of cytochrome c from mitochondria	2854	9100	12	4	0.549084391191442	2537;5366;596;7157	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	IFI6;PMAIP1;BCL2;TP53
GO:0002223	stimulatory C-type lectin receptor signaling pathway	2854	9100	12	4	0.549084391191442	3824;64581;6714;8302	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	KLRD1;CLEC7A;SRC;KLRC4
GO:0006298	mismatch repair	2854	9100	12	4	0.549084391191442	11277;4436;5378;79621	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	TREX1;MSH2;PMS1;RNASEH2B
GO:0006352	DNA-templated transcription initiation	2854	9100	12	4	0.549084391191442	221830;6874;6877;6908	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	POLR1F;TAF4;TAF5;TBP
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	2854	9100	12	4	0.549084391191442	1026;10769;5371;7157	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	CDKN1A;PLK2;PML;TP53
GO:0008608	attachment of spindle microtubules to kinetochore	2854	9100	12	4	0.549084391191442	10403;25936;79003;84142	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	NDC80;NSL1;MIS12;ABRAXAS1
GO:0032781	positive regulation of ATP-dependent activity	2854	9100	12	4	0.549084391191442	120526;130872;481;54431	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	DNAJC24;AHSA2P;ATP1B1;DNAJC10
GO:0042327	positive regulation of phosphorylation	2854	9100	12	4	0.549084391191442	133522;1950;2069;3655	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	PPARGC1B;EGF;EREG;ITGA6
GO:0045879	negative regulation of smoothened signaling pathway	2854	9100	12	4	0.549084391191442	730094;860;8643;916	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	MOSMO;RUNX2;PTCH2;CD3E
GO:0048741	skeletal muscle fiber development	2854	9100	12	4	0.549084391191442	1827;246329;596;80208	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	RCAN1;STAC3;BCL2;SPG11
GO:0050901	leukocyte tethering or rolling	2854	9100	12	4	0.549084391191442	119;2650;3676;3688	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	ADD2;GCNT1;ITGA4;ITGB1
GO:0051017	actin filament bundle assembly	2854	9100	12	4	0.549084391191442	10458;119;4082;4739	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	BAIAP2;ADD2;MARCKS;NEDD9
GO:1902004	positive regulation of amyloid-beta formation	2854	9100	12	4	0.549084391191442	1454;2043;836;9619	0.955034854193068	0.00140154169586545	0.00131868131868132	1.0628357860313	viral_higher_site_aware_eligible	CSNK1E;EPHA4;CASP3;ABCG1
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	2854	9100	32	10	0.571815570220532	112399;356;4088;4824;841;843;9026;9451;9966;9994	0.991650790646766	0.00350385423966363	0.00351648351648352	0.996408549404345	viral_higher_site_aware_eligible	EGLN3;FASLG;SMAD3;NKX3-1;CASP8;CASP10;HIP1R;EIF2AK3;TNFSF15;CASP8AP2
GO:0007018	microtubule-based movement	2854	9100	32	10	0.571815570220532	124602;3796;3895;55605;55614;57519;63971;6990;6991;9493	0.991650790646766	0.00350385423966363	0.00351648351648352	0.996408549404345	viral_higher_site_aware_eligible	KIF19;KIF2A;KTN1;KIF21A;KIF16B;STARD9;KIF13A;DYNLT3;DYNLT2;KIF23
GO:0006913	nucleocytoplasmic transport	2854	9100	19	6	0.577695709529845	11097;129401;23165;23279;7514;8536	0.994546112178932	0.00210231254379818	0.00208791208791209	1.00689706045071	viral_higher_site_aware_eligible	NUP42;NUP35;NUP205;NUP160;XPO1;CAMK1
GO:0007626	locomotory behavior	2854	9100	19	6	0.577695709529845	23259;321;4211;538;55084;57679	0.994546112178932	0.00210231254379818	0.00208791208791209	1.00689706045071	viral_higher_site_aware_eligible	DDHD2;APBA2;MEIS1;ATP7A;SOBP;ALS2
GO:0035195	miRNA-mediated post-transcriptional gene silencing	2854	9100	19	6	0.577695709529845	106614088;114614;22916;23019;23112;4343	0.994546112178932	0.00210231254379818	0.00208791208791209	1.00689706045071	viral_higher_site_aware_eligible	MIR34AHG;MIR155HG;NCBP2;CNOT1;TNRC6B;MOV10
GO:0071902	positive regulation of protein serine/threonine kinase activity	2854	9100	19	6	0.577695709529845	1654;54465;6714;8115;8536;9623	0.994546112178932	0.00210231254379818	0.00208791208791209	1.00689706045071	viral_higher_site_aware_eligible	DDX3X;ETAA1;SRC;TCL1A;CAMK1;TCL1B
GO:0120163	negative regulation of cold-induced thermogenesis	2854	9100	19	6	0.577695709529845	192111;201163;3600;57406;57561;93	0.994546112178932	0.00210231254379818	0.00208791208791209	1.00689706045071	viral_higher_site_aware_eligible	PGAM5;FLCN;IL15;ABHD6;ARRDC3;ACVR2B
