SYMBOL_UPPER	SYMBOL	ENTREZID	ARRAY_ID	ID_REF	median_expression
TTLL11	TTLL11	158135	4070427	ILMN_1784356	16.947915
TTLL12	TTLL12	23170	1430053	ILMN_1663113	220.7726
TTLL13	TTLL13	440307	3360270	ILMN_1738101	-5.039589
TTLL2	TTLL2	83887	7150719	ILMN_2201905	-6.260934
TTLL3	TTLL3	26140	870500	ILMN_1682818	219.5684
TTLL4	TTLL4	9654	3890189	ILMN_1746846	56.253445
TTLL5	TTLL5	23093	5810347	ILMN_1754655	34.322125
TTLL6	TTLL6	284076	4290601	ILMN_1788394	0.2630155
TTLL7	TTLL7	79739	2570307	ILMN_1702821	-2.492291
TTLL9	TTLL9	164395	3120468	ILMN_3307678	-5.0729965
TTN	TTN	7273	3440685	ILMN_1769416	16.579305
TTN-AS1	TTN-AS1	100506866	3390086	ILMN_3290446	-12.1012
TTPA	TTPA	7274	1690450	ILMN_1749417	-3.9777815
TTPAL	TTPAL	79183	1450452	ILMN_2364131	279.9331
TTR	TTR	7276	2030709	ILMN_2198912	5.293337
TTTY1	TTTY1	50858	2710201	ILMN_2204360	4.7415875
TTTY10	TTTY10	246119	360554	ILMN_2149793	-0.80797585
TTTY11	TTTY11	83866	50451	ILMN_2163538	27.572045
TTTY12	TTTY12	83867	990048	ILMN_2098499	-16.825885
TTTY13	TTTY13	83868	3840452	ILMN_2080306	-5.272155
TTTY14	TTTY14	83869	6130487	ILMN_2052438	7.2065705
TTTY15	TTTY15	64595	7320689	ILMN_3244496	26.474295
TTTY16	TTTY16	252948	6180338	ILMN_2145470	-2.0213245
TTTY17A	TTTY17A	252949	1500554	ILMN_2055396	8.8764825
TTTY17B	TTTY17B	474151	1500554	ILMN_2055396	8.8764825
TTTY17C	TTTY17C	474152	1500554	ILMN_2055396	8.8764825
TTTY18	TTTY18	252950	1400139	ILMN_1661523	2.267746
TTTY19	TTTY19	252952	7040653	ILMN_2099858	8.9077275
TTTY1B	TTTY1B	100101116	2710201	ILMN_2204360	4.7415875
TTTY2	TTTY2	60439	3520369	ILMN_3242975	5.5955245
TTTY20	TTTY20	252951	7100196	ILMN_1768489	-5.659139
TTTY21	TTTY21	252953	4010121	ILMN_2224230	3.379959
TTTY21B	TTTY21B	100101115	4010121	ILMN_2224230	3.379959
TTTY22	TTTY22	252954	270494	ILMN_3249639	-7.683287
TTTY23	TTTY23	252955	3440202	ILMN_1767355	-1.1193701
TTTY23B	TTTY23B	100101121	3440202	ILMN_1767355	-1.1193701
TTTY2B	TTTY2B	100101117	3520369	ILMN_3242975	5.5955245
TTTY3	TTTY3	114760	3870341	ILMN_3239945	-6.6329465
TTTY3B	TTTY3B	474148	3870341	ILMN_3239945	-6.6329465
TTTY4	TTTY4	114761	4010682	ILMN_3242632	11.615145
TTTY4B	TTTY4B	474149	4010682	ILMN_3242632	11.615145
TTTY4C	TTTY4C	474150	4010682	ILMN_3242632	11.615145
TTTY5	TTTY5	83863	2900528	ILMN_2164482	2.647735
TTTY6	TTTY6	84672	3360497	ILMN_2211959	7.8997045
TTTY6B	TTTY6B	441543	4390538	ILMN_2211956	-2.012758
TTTY7	TTTY7	246122	3360152	ILMN_1810319	7.057655
TTTY7B	TTTY7B	100101120	2100754	ILMN_1736175	5.5869585
TTTY8	TTTY8	84673	2630270	ILMN_2087817	-5.979054
TTTY8B	TTTY8B	100101118	2630270	ILMN_2087817	-5.979054
TTTY9A	TTTY9A	83864	2340142	ILMN_1796326	-8.7038325
TTTY9B	TTTY9B	425057	2340142	ILMN_1796326	-8.7038325
TTYH1	TTYH1	57348	3170047	ILMN_2351269	18.08555
TTYH2	TTYH2	94015	1690053	ILMN_1695829	60.72636
TTYH3	TTYH3	80727	770754	ILMN_1692731	219.09885
TUB	TUB	7275	1940458	ILMN_1779579	-0.17413805
TUBA1A	TUBA1A	7846	5340187	ILMN_2148819	12077.06
TUBA1B	TUBA1B	10376	6510176	ILMN_1800261	6668.9435
TUBA1C	TUBA1C	84790	3830131	ILMN_1742167	2275.3135
TUBA3C	TUBA3C	7278	520703	ILMN_1742833	12.64813
TUBA3D	TUBA3D	113457	3930132	ILMN_2215640	97.31394
TUBA3E	TUBA3E	112714	520703	ILMN_1742833	12.64813
TUBA3FP	TUBA3FP	113691	6860661	ILMN_2050434	39274.285
TUBA4A	TUBA4A	7277	4760474	ILMN_1784300	1385.266
TUBA4B	TUBA4B	80086	3450689	ILMN_1677635	-16.026275
TUBA8	TUBA8	51807	3360575	ILMN_1793659	8.068506
TUBAL3	TUBAL3	79861	5670202	ILMN_1670385	10.98847
TUBB	TUBB	203068	3170286	ILMN_1704750	2545.1085
TUBB1	TUBB1	81027	1050347	ILMN_1710280	1759.4705
TUBB2A	TUBB2A	7280	450292	ILMN_2038775	65.411015
TUBB2B	TUBB2B	347733	7050543	ILMN_1680874	2.7833085
TUBB3	TUBB3	10381	4050040	ILMN_1791726	2.18771
TUBB4A	TUBB4A	10382	3140328	ILMN_1682459	30.741915
TUBB4B	TUBB4B	10383	2070368	ILMN_1780769	648.21705
TUBB6	TUBB6	84617	1570092	ILMN_1699489	71.41064
TUBB8	TUBB8	347688	1990327	ILMN_1750100	59.25563
TUBBP5	TUBBP5	643224	6550274	ILMN_1676036	31.941585
TUBD1	TUBD1	51174	5270239	ILMN_1749253	41.187485
TUBE1	TUBE1	51175	6380673	ILMN_1764398	32.05616
TUBG1	TUBG1	7283	5670180	ILMN_1695731	281.1066
TUBG2	TUBG2	27175	5390189	ILMN_1728024	47.6338
TUBGCP2	TUBGCP2	10844	2630356	ILMN_1775074	357.2266
TUBGCP3	TUBGCP3	10426	3830730	ILMN_1696110	-1.1182525
TUBGCP4	TUBGCP4	27229	4640402	ILMN_2117809	9608.288
TUBGCP5	TUBGCP5	114791	430315	ILMN_1803045	78.26491
TUBGCP6	TUBGCP6	85378	2970402	ILMN_1766803	240.89195
TUFM	TUFM	7284	6370097	ILMN_1738369	1012.914
TUFT1	TUFT1	7286	5220035	ILMN_1781374	68.605785
TUG1	TUG1	55000	5420427	ILMN_1682783	2466.44
TULP1	TULP1	7287	4480044	ILMN_2163547	-18.132755
TULP2	TULP2	7288	3290167	ILMN_2091221	-13.80197
TULP3	TULP3	7289	6840014	ILMN_1719199	20.61357
TULP4	TULP4	56995	4200440	ILMN_1720965	116.579
TUSC1	TUSC1	286319	2450338	ILMN_1707350	0.4619987
TUSC2	TUSC2	11334	4810072	ILMN_1804329	97.80258
TUSC3	TUSC3	7991	3190474	ILMN_2354547	-4.124804
TUSC7	TUSC7	285194	3850564	ILMN_1880905	-1.952349
TUT1	TUT1	64852	3930113	ILMN_1786108	64.01721
TUT4	TUT4	23318	4260093	ILMN_1655137	270.2691
TUT7	TUT7	79670	1230746	ILMN_1779677	823.73255
TVP23A	TVP23A	780776	6250674	ILMN_3241250	-6.791258
TVP23B	TVP23B	51030	5690762	ILMN_1661593	140.2581
TVP23C	TVP23C	201158	5690762	ILMN_1661593	140.2581
TVP23C-CDRT4	TVP23C-CDRT4	100533496	5050148	ILMN_1691418	32.02869
TWF1	TWF1	5756	4830273	ILMN_1681203	20.890295
TWF2	TWF2	11344	5340132	ILMN_1703305	1188.8815
TWIST1	TWIST1	7291	4490673	ILMN_1672908	5.4199775
TWIST2	TWIST2	117581	2260242	ILMN_1677429	3.715575
TWNK	TWNK	56652	2190538	ILMN_1701243	115.3418
TWSG1	TWSG1	57045	940041	ILMN_2214144	126.33625
TXK	TXK	7294	1190138	ILMN_1741143	221.1072
TXLNA	TXLNA	200081	6840241	ILMN_1737084	728.0293
TXLNB	TXLNB	167838	6280014	ILMN_2107482	-5.158892
TXLNG	TXLNG	55787	4570576	ILMN_1882000	34.67493
TXLNGY	TXLNGY	246126	6860102	ILMN_1670821	90.776605
TXN	TXN	7295	3940446	ILMN_2038776	2622.942
TXN2	TXN2	25828	5290332	ILMN_1654457	97.2266
TXNDC11	TXNDC11	51061	10746	ILMN_1771862	175.8745
TXNDC12	TXNDC12	51060	7160274	ILMN_1783753	1163.0475
TXNDC15	TXNDC15	79770	4150215	ILMN_1662848	114.6671
TXNDC16	TXNDC16	57544	7100592	ILMN_1709740	4.097491
TXNDC17	TXNDC17	84817	5560594	ILMN_1659437	1206.1705
TXNDC2	TXNDC2	84203	4830440	ILMN_1653607	3.4010055
TXNDC5	TXNDC5	81567	5050053	ILMN_1788108	1342.7975
TXNDC8	TXNDC8	255220	730189	ILMN_1707461	2.1680045
TXNDC9	TXNDC9	10190	4290521	ILMN_1731137	85.477075
TXNIP	TXNIP	10628	1240440	ILMN_1697448	20896.945
TXNL1	TXNL1	9352	940386	ILMN_1756860	116.8141
TXNL4A	TXNL4A	10907	4730014	ILMN_1790218	41.00544
TXNL4B	TXNL4B	54957	5220731	ILMN_1748488	100.6315
TXNRD1	TXNRD1	7296	730286	ILMN_1717056	244.13885
TXNRD2	TXNRD2	10587	2230397	ILMN_1657893	250.91155
TXNRD3	TXNRD3	114112	7570400	ILMN_1678310	-9.757066
TYK2	TYK2	7297	6900424	ILMN_1676955	2036.73
TYMP	TYMP	1890	2350504	ILMN_2109708	11821.445
TYMS	TYMS	7298	5910364	ILMN_1806040	320.7862
TYMSOS	TYMSOS	494514	1450682	ILMN_1796074	25.062845
TYR	TYR	7299	5260253	ILMN_1788774	-10.14967
TYRO3	TYRO3	7301	5820193	ILMN_1740169	-4.5803125
TYRO3P	TYRO3P	7302	4570278	ILMN_2108808	-18.739445
TYROBP	TYROBP	7305	2370358	ILMN_1778977	19452.775
TYRP1	TYRP1	7306	6040731	ILMN_2054652	-14.02763
TYSND1	TYSND1	219743	1940288	ILMN_1775677	433.7752
TYW1	TYW1	55253	6550553	ILMN_1736135	310.5909
TYW1B	TYW1B	441250	1710402	ILMN_3298694	231.28135
TYW3	TYW3	127253	4010343	ILMN_1726842	155.1834
TYW5	TYW5	129450	5690349	ILMN_1785955	-4.787912
U2AF1	U2AF1	7307	1450102	ILMN_1772113	571.6466
U2AF1L4	U2AF1L4	199746	4050059	ILMN_1779177	131.57445
U2AF2	U2AF2	11338	1690114	ILMN_1768930	1237.667
U2SURP	U2SURP	23350	6480577	ILMN_2286334	226.24145
UACA	UACA	55075	4050670	ILMN_1758209	6.4166825
UAP1	UAP1	6675	3460187	ILMN_1742461	96.50487
UAP1L1	UAP1L1	91373	6100609	ILMN_1653712	75.142555
UBA1	UBA1	7317	6860500	ILMN_3297945	1851.314
UBA2	UBA2	10054	4290632	ILMN_1742872	37.10869
UBA3	UBA3	9039	1510327	ILMN_2324157	204.7392
UBA5	UBA5	79876	110059	ILMN_2408450	97.11482
UBA52	UBA52	7311	4220519	ILMN_1782977	31503.335
UBA6	UBA6	55236	2070019	ILMN_1675085	262.75395
UBA6-DT	UBA6-DT	550112	830592	ILMN_1798472	9.5859605
UBA7	UBA7	7318	2850202	ILMN_1794612	984.8487
UBAC1	UBAC1	10422	2850112	ILMN_1807044	1041.213
UBAC2	UBAC2	337867	6580521	ILMN_1713993	725.75465
UBALD1	UBALD1	124402	1660086	ILMN_1733863	148.83715
UBALD2	UBALD2	283991	520278	ILMN_1775498	540.62995
UBAP1	UBAP1	51271	6760543	ILMN_1807596	1123.963
UBAP1L	UBAP1L	390595	3990400	ILMN_1667507	3.464301
UBAP2	UBAP2	55833	5490097	ILMN_1716157	56.667485
UBAP2L	UBAP2L	9898	7610152	ILMN_1814789	589.66595
UBASH3A	UBASH3A	53347	3830220	ILMN_2338348	236.84445
UBASH3B	UBASH3B	84959	1940524	ILMN_1653856	482.74635
UBB	UBB	7314	4860286	ILMN_2191428	21959.315
UBC	UBC	7316	3060300	ILMN_2331501	37175.385
UBD	UBD	10537	6420605	ILMN_1678841	2.679331
UBE2A	UBE2A	7319	6960440	ILMN_2307455	557.39085
UBE2B	UBE2B	7320	6960619	ILMN_1663099	80.48813
UBE2C	UBE2C	11065	4260368	ILMN_2301083	196.25575
UBE2D1	UBE2D1	7321	2680373	ILMN_1787988	4.0798835
UBE2D2	UBE2D2	7322	4760047	ILMN_1699503	204.94125
UBE2D3	UBE2D3	7323	1570458	ILMN_2320853	5108.0655
UBE2D4	UBE2D4	51619	5260632	ILMN_1707084	139.20585
UBE2DNL	UBE2DNL	100131816	1470703	ILMN_3239223	4.134091
UBE2E1	UBE2E1	7324	2060465	ILMN_1806778	1795.0015
UBE2E2	UBE2E2	7325	5270021	ILMN_1707475	307.3367
UBE2E3	UBE2E3	10477	5340048	ILMN_2390338	586.5866
UBE2F	UBE2F	140739	20491	ILMN_2164242	1262.858
UBE2F-SCLY	UBE2F-SCLY	100533179	1580519	ILMN_1722742	41.608325
UBE2G1	UBE2G1	7326	3180181	ILMN_1814465	295.6801
UBE2G2	UBE2G2	7327	4890703	ILMN_2101651	500.7173
UBE2H	UBE2H	7328	6020736	ILMN_1757644	868.06795
UBE2I	UBE2I	7329	2030730	ILMN_1810474	1904.0745
UBE2J1	UBE2J1	51465	5080020	ILMN_1713759	1287.59
UBE2J2	UBE2J2	118424	2480114	ILMN_2387990	99.417395
UBE2K	UBE2K	3093	1300482	ILMN_1782954	265.4567
UBE2L3	UBE2L3	7332	1230242	ILMN_1677877	455.9619
UBE2L6	UBE2L6	9246	2070170	ILMN_1769520	7085.9765
UBE2M	UBE2M	9040	6180619	ILMN_1701331	1903.793
UBE2MP1	UBE2MP1	606551	2850424	ILMN_3237534	42.54716
UBE2N	UBE2N	7334	270156	ILMN_1793651	659.2063
UBE2NL	UBE2NL	389898	2030195	ILMN_1772925	8.5968775
UBE2O	UBE2O	63893	4880376	ILMN_1746579	259.57635
UBE2Q1	UBE2Q1	55585	6330754	ILMN_1776325	120.6554
UBE2Q2	UBE2Q2	92912	830369	ILMN_1683817	391.05155
UBE2Q2P1	UBE2Q2P1	388165	3290121	ILMN_1696554	-1.9938465
UBE2Q2P16	UBE2Q2P16	100505679	5570192	ILMN_1656981	23.065215
UBE2Q2P2	UBE2Q2P2	100134869	10110	ILMN_1674316	22.646985
UBE2QL1	UBE2QL1	134111	2970138	ILMN_1791658	0.3506539
UBE2R2	UBE2R2	54926	5270291	ILMN_1675721	47.40912
UBE2S	UBE2S	27338	4610608	ILMN_1808591	1029.5395
UBE2T	UBE2T	29089	2480722	ILMN_1711470	79.65576
UBE2U	UBE2U	148581	2690537	ILMN_1725870	-6.9372395
UBE2V1	UBE2V1	7335	4390220	ILMN_2368713	378.22215
UBE2V2	UBE2V2	7336	5340050	ILMN_1770515	283.01325
UBE2W	UBE2W	55284	3360546	ILMN_1717420	142.6526
UBE2Z	UBE2Z	65264	4860458	ILMN_1692168	491.44205
UBE3A	UBE3A	7337	1990307	ILMN_1764549	387.7512
UBE3B	UBE3B	89910	5420025	ILMN_1752027	126.91095
UBE3C	UBE3C	9690	1690709	ILMN_2181363	784.96845
UBE3D	UBE3D	90025	4570372	ILMN_1719103	16.61877
UBE4A	UBE4A	9354	520706	ILMN_1739259	290.6246
UBE4B	UBE4B	10277	2140563	ILMN_1675674	296.5634
UBFD1	UBFD1	56061	1090347	ILMN_1700811	92.583555
UBIAD1	UBIAD1	29914	110121	ILMN_1651872	350.6192
UBL3	UBL3	5412	6620538	ILMN_1810729	584.1039
UBL4A	UBL4A	8266	5700324	ILMN_1742147	329.926
UBL4B	UBL4B	164153	4200091	ILMN_1806394	2.0430045
UBL5	UBL5	59286	6420541	ILMN_2340065	1921.6385
UBL7	UBL7	84993	7560093	ILMN_1733991	301.7421
UBLCP1	UBLCP1	134510	10278	ILMN_2202481	471.73105
UBN1	UBN1	29855	7160433	ILMN_2399503	1961.869
UBN2	UBN2	254048	4010494	ILMN_1685855	154.06835
UBOX5	UBOX5	22888	7400086	ILMN_1774784	24.289785
UBP1	UBP1	7342	5870600	ILMN_1784410	597.166
UBQLN1	UBQLN1	29979	7160674	ILMN_1688622	1031.7545
UBQLN2	UBQLN2	29978	5560482	ILMN_1680770	926.945
UBQLN3	UBQLN3	50613	6840079	ILMN_1796639	7.7150805
UBQLN4	UBQLN4	56893	3610487	ILMN_1789349	401.084
UBQLNL	UBQLNL	143630	840360	ILMN_1748907	57.363865
UBR1	UBR1	197131	4810370	ILMN_1795964	8.2468445
UBR2	UBR2	23304	1990725	ILMN_1663489	610.90895
UBR3	UBR3	130507	940445	ILMN_3242176	128.88035
UBR4	UBR4	23352	5860037	ILMN_1699226	497.24955
UBR5	UBR5	51366	1850437	ILMN_1741253	155.61455
UBR7	UBR7	55148	6100576	ILMN_1667839	335.557
UBTD1	UBTD1	80019	6770097	ILMN_1794914	196.1898
UBTD2	UBTD2	92181	4760458	ILMN_1731412	60.799455
UBTF	UBTF	7343	5670296	ILMN_1806946	115.72725
UBTFL1	UBTFL1	642623	6980672	ILMN_3248990	14.99361
UBXN1	UBXN1	51035	6290068	ILMN_1812769	1839.3655
UBXN10	UBXN10	127733	5960228	ILMN_1726798	-0.3068458
UBXN11	UBXN11	91544	6020246	ILMN_2376416	205.8763
UBXN2A	UBXN2A	165324	7160382	ILMN_1776038	448.39355
UBXN2B	UBXN2B	137886	4780731	ILMN_3236556	397.55115
UBXN4	UBXN4	23190	1450537	ILMN_1781097	1038.7695
UBXN6	UBXN6	80700	2120689	ILMN_1658624	1431.3695
UBXN7	UBXN7	26043	5560088	ILMN_1743594	26.23102
UBXN8	UBXN8	7993	3390521	ILMN_3248521	0.82986065
UCA1	UCA1	652995	4250367	ILMN_3239254	25.08222
UCHL1	UCHL1	7345	4640500	ILMN_1757387	25.911955
UCHL3	UCHL3	7347	7160180	ILMN_1660111	211.53215
UCHL5	UCHL5	51377	2750746	ILMN_1731612	141.1452
UCK1	UCK1	83549	2510070	ILMN_1719785	49.03535
UCK2	UCK2	7371	620725	ILMN_1768662	58.109995
UCKL1	UCKL1	54963	3930086	ILMN_2050255	574.3573
UCKL1-AS1	UCKL1-AS1	100113386	3930670	ILMN_3245194	244.9199
UCMA	UCMA	221044	6450072	ILMN_1773497	-6.364995
UCN	UCN	7349	6590025	ILMN_2084073	42.309225
UCN2	UCN2	90226	4220437	ILMN_1652413	-14.757955
UCN3	UCN3	114131	3180414	ILMN_1750469	10.86493
UCP1	UCP1	7350	4390348	ILMN_1677617	4.252151
UCP2	UCP2	7351	6580059	ILMN_1685625	2057.9995
UCP3	UCP3	7352	5910239	ILMN_1755992	43.92316
UEVLD	UEVLD	55293	2070332	ILMN_1711452	39.00823
UFC1	UFC1	51506	4780136	ILMN_2110281	1090.753
UFD1	UFD1	7353	730100	ILMN_1665737	24.39102
UFL1	UFL1	23376	4150564	ILMN_2058975	57.40486
UFM1	UFM1	51569	4280133	ILMN_1757646	172.86235
UFSP1	UFSP1	402682	4850487	ILMN_1771601	35.23389
UFSP2	UFSP2	55325	4250288	ILMN_1756311	173.1717
UGCG	UGCG	7357	3800647	ILMN_1736939	1041.8385
UGDH	UGDH	7358	4780050	ILMN_1729563	142.94475
UGGT1	UGGT1	56886	7650725	ILMN_2360291	277.45145
UGGT2	UGGT2	55757	4010187	ILMN_1788387	31.17838
UGP2	UGP2	7360	3930035	ILMN_2389151	1118.965
UGT1A1	UGT1A1	54658	2630332	ILMN_1744817	-5.56894
UGT1A10	UGT1A10	54575	1070088	ILMN_1740233	-3.6991785
UGT1A3	UGT1A3	54659	2940082	ILMN_2206420	53.832865
UGT1A4	UGT1A4	54657	4040674	ILMN_1697967	-0.3325322
UGT1A5	UGT1A5	54579	4490240	ILMN_1707828	-7.701039
UGT1A6	UGT1A6	54578	5670328	ILMN_1758907	18.82834
UGT1A7	UGT1A7	54577	1340408	ILMN_1764607	6.7130145
UGT1A8	UGT1A8	54576	2070092	ILMN_2061537	-12.26155
UGT1A9	UGT1A9	54600	1410465	ILMN_1795872	7.9772335
UGT2A1	UGT2A1	10941	1070452	ILMN_1721926	-8.295254
UGT2A2	UGT2A2	574537	1070452	ILMN_1721926	-8.295254
UGT2A3	UGT2A3	79799	1050392	ILMN_2121979	11.82689
UGT2B10	UGT2B10	7365	3890154	ILMN_1742444	-13.19336
UGT2B11	UGT2B11	10720	5560170	ILMN_1810233	19.768995
UGT2B15	UGT2B15	7366	4220176	ILMN_3281387	12.04017
UGT2B17	UGT2B17	7367	6860392	ILMN_1808677	9.647325
UGT2B28	UGT2B28	54490	5870372	ILMN_1781859	-13.65315
UGT2B4	UGT2B4	7363	2570722	ILMN_2206500	8.7844365
UGT2B7	UGT2B7	7364	1190064	ILMN_1679194	3.987296
UGT3A1	UGT3A1	133688	4640424	ILMN_1671586	1.678044
UGT3A2	UGT3A2	167127	1190139	ILMN_1655565	-3.1381425
UGT8	UGT8	7368	1580196	ILMN_1758816	15.34137
UHMK1	UHMK1	127933	4180612	ILMN_1859946	1155.752
UHRF1	UHRF1	29128	2940110	ILMN_1786065	179.4356
UHRF2	UHRF2	115426	2970612	ILMN_1691444	42.70252
UIMC1	UIMC1	51720	4900079	ILMN_1691188	523.312
ULBP1	ULBP1	80329	2970128	ILMN_1738407	-0.96222
ULBP2	ULBP2	80328	5570020	ILMN_1798303	0.55980315
ULBP3	ULBP3	79465	1770612	ILMN_1769910	-3.22907
ULK1	ULK1	8408	770440	ILMN_1705144	1546.6845
ULK2	ULK2	9706	1030327	ILMN_1715482	41.326655
ULK3	ULK3	25989	4480132	ILMN_1679495	52.39504
ULK4	ULK4	54986	4610703	ILMN_3236866	7.8229505
ULK4P1	ULK4P1	89838	6060192	ILMN_1691616	51.578805
ULK4P2	ULK4P2	100288380	6060192	ILMN_1691616	51.578805
ULK4P3	ULK4P3	89837	6060192	ILMN_1691616	51.578805
UMOD	UMOD	7369	6770369	ILMN_1740585	10.030865
UMODL1	UMODL1	89766	7650064	ILMN_1769316	-1.934464
UMODL1-AS1	UMODL1-AS1	150147	4900040	ILMN_1663893	57.246
UMPS	UMPS	7372	4180465	ILMN_1757437	24.774955
UNC119	UNC119	9094	2940681	ILMN_1664698	540.37995
UNC119B	UNC119B	84747	1500576	ILMN_3245351	45.963685
UNC13A	UNC13A	23025	7330408	ILMN_1780496	297.48975
UNC13B	UNC13B	10497	5820121	ILMN_1669747	7.16035
UNC13C	UNC13C	440279	1660152	ILMN_2306661	-1.953836
UNC13D	UNC13D	201294	6250767	ILMN_1773380	261.6875
UNC45A	UNC45A	55898	3290431	ILMN_2395932	642.39945
UNC45B	UNC45B	146862	130538	ILMN_1698739	6.943615
UNC50	UNC50	25972	5390561	ILMN_1766981	1106.1135
UNC5A	UNC5A	90249	1980634	ILMN_1712913	-11.35409
UNC5B	UNC5B	219699	130576	ILMN_1692665	10.2639
UNC5C	UNC5C	8633	520632	ILMN_1687875	31.438925
UNC5CL	UNC5CL	222643	3940068	ILMN_1745491	7.823173
UNC5D	UNC5D	137970	7320603	ILMN_1703826	-10.89282
UNC79	UNC79	57578	5700703	ILMN_1695061	-2.999988
UNC93A	UNC93A	54346	1260746	ILMN_1746652	-5.9479065
UNC93B1	UNC93B1	81622	4850494	ILMN_3219806	2943.548
UNCX	UNCX	340260	6960097	ILMN_1800795	38.28599
UNG	UNG	7374	3610750	ILMN_1683120	264.07185
UNK	UNK	85451	7400669	ILMN_1689119	414.8853
UNKL	UNKL	64718	7570671	ILMN_1692826	191.9025
UOX	UOX	391051	5490010	ILMN_3249654	-6.079858
UPB1	UPB1	51733	3830735	ILMN_1678690	53.887555
UPF1	UPF1	5976	1450168	ILMN_1688011	209.97595
UPF2	UPF2	26019	2750189	ILMN_2383693	956.7828
UPF3A	UPF3A	65110	70041	ILMN_1671742	262.11665
UPF3B	UPF3B	65109	4640239	ILMN_1798163	125.4198
UPK1A	UPK1A	11045	2190408	ILMN_1655637	2.6782855
UPK1B	UPK1B	7348	4490068	ILMN_1812679	4.4254415
UPK2	UPK2	7379	2190154	ILMN_1685934	-11.077285
UPK3A	UPK3A	7380	1990541	ILMN_1718477	11.43064
UPP1	UPP1	7378	7570673	ILMN_1798256	2494.926
UPP2	UPP2	151531	2360743	ILMN_1652037	1.980128
UPRT	UPRT	139596	6100414	ILMN_2154101	69.600455
UQCC1	UQCC1	55245	7040307	ILMN_1745152	271.59525
UQCC2	UQCC2	84300	6520692	ILMN_1790461	350.7702
UQCC3	UQCC3	790955	460397	ILMN_3240370	64.58022
UQCC4	UQCC4	283951	4890056	ILMN_1759325	162.309
UQCC5	UQCC5	440957	540240	ILMN_3245869	133.112
UQCC6	UQCC6	728568	6480138	ILMN_3241041	15.959415
UQCR10	UQCR10	29796	7550768	ILMN_2366710	473.8311
UQCR11	UQCR11	10975	4040747	ILMN_1745049	141.48835
UQCRB	UQCRB	7381	3830746	ILMN_1759453	51.183755
UQCRBP1	UQCRBP1	442454	5890176	ILMN_1711729	261.97765
UQCRC1	UQCRC1	7384	1170600	ILMN_1671191	1156.935
UQCRC2	UQCRC2	7385	5220195	ILMN_1718853	300.63465
UQCRFS1	UQCRFS1	7386	7510014	ILMN_1701749	3621.9355
UQCRH	UQCRH	7388	2710240	ILMN_2232936	1714.852
UQCRHL	UQCRHL	440567	1070731	ILMN_1718136	1911.779
UQCRQ	UQCRQ	27089	4210041	ILMN_1666471	2072.2995
URAD	URAD	646625	1010274	ILMN_3248347	-9.0740975
URAHP	URAHP	100130015	70626	ILMN_3258730	-2.592709
URB1	URB1	9875	5570458	ILMN_3245151	52.54405
URB1-AS1	URB1-AS1	84996	3440132	ILMN_1728403	20.40499
URB2	URB2	9816	1580433	ILMN_3249406	69.979945
URGCP	URGCP	55665	10201	ILMN_1777811	140.73765
URGCP-MRPS24	URGCP-MRPS24	100534592	2680767	ILMN_1802553	1194.199
URI1	URI1	8725	4220364	ILMN_1798728	867.73355
URM1	URM1	81605	60390	ILMN_1774196	1000.49025
UROC1	UROC1	131669	4060328	ILMN_1668533	23.684565
UROD	UROD	7389	4760020	ILMN_1740742	1159.8215
UROS	UROS	7390	1470632	ILMN_1797384	504.391
USB1	USB1	79650	2750360	ILMN_1765880	953.04295
USE1	USE1	55850	4570296	ILMN_1664243	111.7132
USF1	USF1	7391	6280333	ILMN_1777982	992.777
USF2	USF2	7392	6330088	ILMN_2324672	635.34525
USF3	USF3	205717	6480161	ILMN_1675445	17.26588
USH1C	USH1C	10083	5900730	ILMN_1668946	-7.878967
USH1G	USH1G	124590	1990132	ILMN_1717852	81.695525
USH2A	USH2A	7399	6020204	ILMN_1731101	14.27363
USHBP1	USHBP1	83878	2690382	ILMN_1693274	-1.235709
USO1	USO1	8615	110669	ILMN_1692121	567.1172
USP1	USP1	7398	1170689	ILMN_1696975	194.80875
USP10	USP10	9100	1740139	ILMN_1721116	1546.8585
USP11	USP11	8237	1440040	ILMN_1664537	106.79015
USP12	USP12	219333	2360521	ILMN_1687284	15.010135
USP13	USP13	8975	7160037	ILMN_1708059	61.080445
USP14	USP14	9097	2490382	ILMN_1806804	132.5409
USP15	USP15	9958	520484	ILMN_1665557	361.3603
USP16	USP16	10600	6330092	ILMN_2397231	310.4149
USP17L2	USP17L2	377630	630739	ILMN_1726758	5.7433985
USP17L24	USP17L24	728369	2370709	ILMN_3237186	14.82581
USP17L25	USP17L25	728373	2370709	ILMN_3237186	14.82581
USP17L26	USP17L26	728379	2370709	ILMN_3237186	14.82581
USP17L27	USP17L27	728393	2370709	ILMN_3237186	14.82581
USP17L28	USP17L28	728400	2370709	ILMN_3237186	14.82581
USP17L29	USP17L29	728405	2370709	ILMN_3237186	14.82581
USP17L5	USP17L5	728386	2370709	ILMN_3237186	14.82581
USP17L6P	USP17L6P	391622	2370709	ILMN_3237186	14.82581
USP17L9P	USP17L9P	391627	2370709	ILMN_3237186	14.82581
USP18	USP18	11274	6860180	ILMN_1740200	48.087335
USP19	USP19	10869	4070187	ILMN_1718679	20.0754
USP2	USP2	9099	5080497	ILMN_1755502	19.607915
USP20	USP20	10868	1710592	ILMN_1771642	3.7591035
