ID_REF	ARRAY_ID	SYMBOL	ENTREZID	ENSEMBL	SYMBOL_UPPER
ILMN_1652670	4290639	PRAMEF2	65122	ENSG00000120952	PRAMEF2
ILMN_1652670	4290639	PRAMEF2	65122	ENSG00000282817	PRAMEF2
ILMN_1652670	4290639	PRAMEF14	729528	ENSG00000204481	PRAMEF14
ILMN_1652674	2690129				
ILMN_1652677	4040242	FAM89A	375061	ENSG00000182118	FAM89A
ILMN_1652680	2060411	NCF1	653361	ENSG00000158517	NCF1
ILMN_1652680	2060411	NCF1B	654816	ENSG00000290838	NCF1B
ILMN_1652680	2060411	NCF1C	654817	ENSG00000165178	NCF1C
ILMN_1652685	430221				
ILMN_1652687	460309	TMEM198B	440104	ENSG00000182796	TMEM198B
ILMN_1652689	7150730				
ILMN_1652693	290386	SHH	6469	ENSG00000164690	SHH
ILMN_1652694	4760441	FAM131B	9715	ENSG00000159784	FAM131B
ILMN_1652700	2350671				
ILMN_1652701	5270014				
ILMN_1652711	4150338				
ILMN_1652715	7150369	RPP38-DT	221060	ENSG00000176236	RPP38-DT
ILMN_1652716	7650373	ERI1	90459	ENSG00000104626	ERI1
ILMN_1652716	7650373	ERI1	90459	ENSG00000292301	ERI1
ILMN_1652719	5220711	TMCO5A	145942	ENSG00000166069	TMCO5A
ILMN_1652721	1400241				
ILMN_1652722	2100341	ATP5MJ	9556	ENSG00000156411	ATP5MJ
ILMN_1652727	780431	GLT8D1	55830	ENSG00000016864	GLT8D1
ILMN_1652729	4920441	ANK2	287	ENSG00000145362	ANK2
ILMN_1652732	6180164	HTR7	3363	ENSG00000148680	HTR7
ILMN_1652735	5050044	RFXAP	5994	ENSG00000133111	RFXAP
ILMN_1652736	2260133	RPS6KA3	6197	ENSG00000177189	RPS6KA3
ILMN_1652737	610102				
ILMN_1652740	3800390	TEX48	100505478	ENSG00000230601	TEX48
ILMN_1652745	50064	RPL23AP7	118433	ENSG00000291064	RPL23AP7
ILMN_1652747	4860725				
ILMN_1652749	610678	ERF	2077	ENSG00000105722	ERF
ILMN_1652753	3290170	PAAF1	80227	ENSG00000175575	PAAF1
ILMN_1652754	1820543	ZNF428	126299	ENSG00000131116	ZNF428
ILMN_1652756	6400452				
ILMN_1652758	7320397				
ILMN_1652761	1940040				
ILMN_1652762	5820672	HIC2	23119	ENSG00000169635	HIC2
ILMN_1652763	6280386	SMIM20	389203	ENSG00000250317	SMIM20
ILMN_1652768	130224	RPS2	6187	ENSG00000140988	RPS2
ILMN_1652768	130224	RPS2	6187	ENSG00000291931	RPS2
ILMN_1652777	6180253	CDC42EP2	10435	ENSG00000149798	CDC42EP2
ILMN_1652780	830400	TMOD2	29767	ENSG00000128872	TMOD2
ILMN_1652784	4390762				
ILMN_1652786	3940093	ST13	6767	ENSG00000100380	ST13
ILMN_1652786	3940093	ST13P4	145165		ST13P4
ILMN_1652787	5220189	PIK3AP1	118788	ENSG00000155629	PIK3AP1
ILMN_1652790	1690121	CLK1	1195	ENSG00000013441	CLK1
ILMN_1652797	3800465	FAM174B	400451	ENSG00000185442	FAM174B
ILMN_1652799	5290609				
ILMN_1652806	650259	ATP5PF	522	ENSG00000154723	ATP5PF
ILMN_1652807	2750026	HOXA3	3200	ENSG00000105997	HOXA3
ILMN_1652808	3190632				
ILMN_1652819	1450615	OPA3	80207	ENSG00000125741	OPA3
ILMN_1652825	4490053	IL10RA	3587	ENSG00000110324	IL10RA
ILMN_1652826	4480035	LRRC17	10234	ENSG00000128606	LRRC17
ILMN_1652837	1050703				
ILMN_1652846	4070379	PCYT2	5833	ENSG00000185813	PCYT2
ILMN_1652852	7650605	GAS2	2620	ENSG00000148935	GAS2
ILMN_1652854	1940131				
ILMN_1652857	5860491	SLC15A1	6564	ENSG00000088386	SLC15A1
ILMN_1652865	1030164	BAIAP2	10458	ENSG00000175866	BAIAP2
ILMN_1652866	4610148	LMX1B	4010	ENSG00000136944	LMX1B
ILMN_1652871	4220400				
ILMN_1652872	5340288	UBOX5	22888	ENSG00000185019	UBOX5
ILMN_1652876	830743	ZNF736	728927	ENSG00000234444	ZNF736
ILMN_1652881	2350246				
ILMN_1652888	3800441	HGH1	51236	ENSG00000235173	HGH1
ILMN_1652890	1340450				
ILMN_1652906	4490687	GBGT1	26301	ENSG00000148288	GBGT1
ILMN_1652907	6760189	CDC5L	988	ENSG00000096401	CDC5L
ILMN_1652913	60639	EZH2	2146	ENSG00000106462	EZH2
ILMN_1652918	2260148	RHOF	54509	ENSG00000139725	RHOF
ILMN_1652927	6760292				
ILMN_1652928	6400113	ORAI2	80228	ENSG00000160991	ORAI2
ILMN_1652929	1780445	POGZ	23126	ENSG00000143442	POGZ
ILMN_1652931	6270433	CLDN25	644672	ENSG00000228607	CLDN25
ILMN_1652938	730630	PRRG3	79057	ENSG00000130032	PRRG3
ILMN_1652939	3710358	SPATA31A1	647060	ENSG00000204849	SPATA31A1
ILMN_1652940	2470681	TUBA3FP	113691	ENSG00000284130	TUBA3FP
ILMN_1652946	7100452	VSTM5	387804	ENSG00000214376	VSTM5
ILMN_1652952	5690309	RASAL2	9462	ENSG00000075391	RASAL2
ILMN_1652955	4050377	RPS27	6232	ENSG00000177954	RPS27
ILMN_1652959	2940709	ABCD2	225	ENSG00000173208	ABCD2
ILMN_1652963	20630	CFAP276	127003	ENSG00000179902	CFAP276
ILMN_1652967	3310768	RDH16	8608	ENSG00000139547	RDH16
ILMN_1652969	2470121	ZNF479	90827	ENSG00000185177	ZNF479
ILMN_1652969	2470121	ZNF733P	643955	ENSG00000290558	ZNF733P
ILMN_1652975	3370561	DLK1	8788	ENSG00000185559	DLK1
ILMN_1652977	3440026				
ILMN_1652982	2340307				
ILMN_1652989	5050670	NUP160	23279	ENSG00000030066	NUP160
ILMN_1652990	3520593				
ILMN_1652991	4730528				
ILMN_1652992	4120639	PRDM2	7799	ENSG00000116731	PRDM2
ILMN_1652996	5080307	SMG1	23049	ENSG00000157106	SMG1
ILMN_1652996	5080307	SMG1P2	440354		SMG1P2
ILMN_1652996	5080307	SMG1P5	595101	ENSG00000291266	SMG1P5
ILMN_1652996	5080307	SMG1P1	641298	ENSG00000237296	SMG1P1
ILMN_1652996	5080307	SMG1P3	100271836	ENSG00000180747	SMG1P3
ILMN_1652998	7610349	H2BC13	8340	ENSG00000185130	H2BC13
ILMN_1653001	4050411	CABLES1	91768	ENSG00000134508	CABLES1
ILMN_1653006	5220736	CSN1S1	1446	ENSG00000126545	CSN1S1
ILMN_1653018	5420202				
ILMN_1653026	4830113	PLAC8	51316	ENSG00000145287	PLAC8
ILMN_1653028	5910431	COL4A1	1282	ENSG00000187498	COL4A1
ILMN_1653031	4220047				
ILMN_1653033	4880719	SETMAR	6419	ENSG00000170364	SETMAR
ILMN_1653039	7040482	RPS23	6228	ENSG00000186468	RPS23
ILMN_1653039	7040482	ANKRD65	441869	ENSG00000235098	ANKRD65
ILMN_1653040	4730255	PCDHGA12	26025	ENSG00000253159	PCDHGA12
ILMN_1653042	1500608	HSD3B7	80270	ENSG00000099377	HSD3B7
ILMN_1653043	1240349				
ILMN_1653047	990731	DHX40	79665	ENSG00000108406	DHX40
ILMN_1653047	990731	TBC1D3P1-DHX40P1	653645	ENSG00000267104	TBC1D3P1-DHX40P1
ILMN_1653055	3310037	SOX3	6658	ENSG00000134595	SOX3
ILMN_1653056	630291				
ILMN_1653057	6040154				
ILMN_1653073	730059	OR10Q1	219960	ENSG00000180475	OR10Q1
ILMN_1653077	6980338				
ILMN_1653092	6200605	FAM186A	121006	ENSG00000185958	FAM186A
ILMN_1653098	1660468	SLC30A4	7782	ENSG00000104154	SLC30A4
ILMN_1653102	5310753				
ILMN_1653103	2120201	CNBD2	140894	ENSG00000149646	CNBD2
ILMN_1653106	2940411				
ILMN_1653115	5360553	ECH1	1891	ENSG00000104823	ECH1
ILMN_1653115	5360553	ECH1	1891	ENSG00000282853	ECH1
ILMN_1653120	3450706	ST6GAL1	6480	ENSG00000073849	ST6GAL1
ILMN_1653125	6840743	PER1	5187	ENSG00000179094	PER1
ILMN_1653127	4860661	HERC2P3	283755	ENSG00000290376	HERC2P3
ILMN_1653127	4860661	HERC2P2	400322	ENSG00000291003	HERC2P2
ILMN_1653129	6280079	CSTF2	1478	ENSG00000101811	CSTF2
ILMN_1653133	780133	SH3D19	152503	ENSG00000109686	SH3D19
ILMN_1653133	780133	SH3D19	152503	ENSG00000292165	SH3D19
ILMN_1653134	5340148	CNEP1R1	255919	ENSG00000205423	CNEP1R1
ILMN_1653142	380025				
ILMN_1653143	1450523	ECD	11319	ENSG00000122882	ECD
ILMN_1653146	2900754	MSH4	4438	ENSG00000057468	MSH4
ILMN_1653150	1580747				
ILMN_1653155	7400220				
ILMN_1653158	3400114	DPRX	503834	ENSG00000204595	DPRX
ILMN_1653161	7000669	SNCG	6623	ENSG00000173267	SNCG
ILMN_1653163	6180092	ZSCAN2	54993	ENSG00000176371	ZSCAN2
ILMN_1653163	6180092	ZSCAN2	54993	ENSG00000291625	ZSCAN2
ILMN_1653165	4610048	AAMP	14	ENSG00000127837	AAMP
ILMN_1653166	1050189	CLEC10A	10462	ENSG00000132514	CLEC10A
ILMN_1653174	1940615	GCNT2	2651	ENSG00000111846	GCNT2
ILMN_1653174	1940615	GCNT2	2651	ENSG00000285222	GCNT2
ILMN_1653180	6860441	TPM4	7171	ENSG00000167460	TPM4
ILMN_1653182	2140209	PMS2P1	5379		PMS2P1
ILMN_1653185	3830068	PCSK7	9159	ENSG00000160613	PCSK7
ILMN_1653189	5560309				
ILMN_1653193	4070040				
ILMN_1653198	2650279				
ILMN_1653200	4010367	SLC22A17	51310	ENSG00000092096	SLC22A17
ILMN_1653202	4120328				
ILMN_1653203	6100180	EFEMP2	30008	ENSG00000172638	EFEMP2
ILMN_1653205	1510452	RBIS	401466	ENSG00000176731	RBIS
ILMN_1653207	1090040	TET1	80312	ENSG00000138336	TET1
ILMN_1653209	650156	ZWINT	11130	ENSG00000122952	ZWINT
ILMN_1653211	6100706	ATP1B4	23439	ENSG00000101892	ATP1B4
ILMN_1653220	6960215	PITPNM1	9600	ENSG00000110697	PITPNM1
ILMN_1653228	3130487	C3orf22	152065	ENSG00000180697	C3ORF22
ILMN_1653240	1340735				
ILMN_1653251	6770438	H1-5	3009	ENSG00000184357	H1-5
ILMN_1653263	1470609	GPRIN1	114787	ENSG00000169258	GPRIN1
ILMN_1653266	5570626	DNAJB14	79982	ENSG00000164031	DNAJB14
ILMN_1653267	6290528	GPR26	2849	ENSG00000154478	GPR26
ILMN_1653274	6980014	NUDT10	170685	ENSG00000122824	NUDT10
ILMN_1653276	2370541				
ILMN_1653278	3400097	MUC20	200958	ENSG00000176945	MUC20
ILMN_1653278	3400097	MUC20	200958	ENSG00000274843	MUC20
ILMN_1653278	3400097	MUC20	200958	ENSG00000276583	MUC20
ILMN_1653278	3400097	MUC20	200958	ENSG00000275501	MUC20
ILMN_1653278	3400097	MUC20	200958	ENSG00000281630	MUC20
ILMN_1653278	3400097	MUC20	200958	ENSG00000278114	MUC20
ILMN_1653278	3400097	MUC20	200958	ENSG00000277753	MUC20
ILMN_1653278	3400097	MUC20	200958	ENSG00000275430	MUC20
ILMN_1653282	2510379	LCE2A	353139	ENSG00000187173	LCE2A
ILMN_1653283	1190735	APP	351	ENSG00000142192	APP
ILMN_1653286	6330014				
ILMN_1653292	7400653	PFKFB4	5210	ENSG00000114268	PFKFB4
ILMN_1653310	610309	ZNF580	51157	ENSG00000213015	ZNF580
ILMN_1653314	4050564				
ILMN_1653319	520292	MC1R	4157	ENSG00000258839	MC1R
ILMN_1653324	2370088	IL22RA2	116379	ENSG00000164485	IL22RA2
ILMN_1653332	3140164	HAUS6	54801	ENSG00000147874	HAUS6
ILMN_1653337	2230553	USP32	84669	ENSG00000170832	USP32
ILMN_1653340	150093	RECQL5	9400	ENSG00000108469	RECQL5
ILMN_1653342	4040332	DUS1L	64118	ENSG00000169718	DUS1L
ILMN_1653347	3520482				
ILMN_1653352	7510112				
ILMN_1653355	2000519	POTEH	23784	ENSG00000198062	POTEH
ILMN_1653355	2000519	POTEG	404785	ENSG00000187537	POTEG
ILMN_1653355	2000519	POTEM	641455	ENSG00000222036	POTEM
ILMN_1653358	940487	FUT3	2525	ENSG00000171124	FUT3
ILMN_1653358	940487	FUT3	2525	ENSG00000292063	FUT3
ILMN_1653367	4200626	TAF12	6883	ENSG00000120656	TAF12
ILMN_1653368	2810735				
ILMN_1653369	5860692				
ILMN_1653372	6380102	ATP8B3	148229	ENSG00000130270	ATP8B3
ILMN_1653376	6060026	FAM171B	165215	ENSG00000144369	FAM171B
ILMN_1653378	360136				
ILMN_1653385	3940253	KIF3A	11127	ENSG00000131437	KIF3A
ILMN_1653386	160553	SULT6B1	391365	ENSG00000138068	SULT6B1
ILMN_1653390	4260673				
ILMN_1653394	1580441				
ILMN_1653395	7160494	CCR5	1234	ENSG00000160791	CCR5
ILMN_1653404	6980164	NKIRAS2	28511	ENSG00000168256	NKIRAS2
ILMN_1653410	7160538				
ILMN_1653412	2120653	RAX2	84839	ENSG00000173976	RAX2
ILMN_1653415	6960653	SPANXA1	30014	ENSG00000198021	SPANXA1
ILMN_1653415	6960653	SPANXA2	728712	ENSG00000203926	SPANXA2
ILMN_1653420	5340156	BTBD18	643376	ENSG00000233436	BTBD18
ILMN_1653428	2630142	SPINK9	643394	ENSG00000204909	SPINK9
ILMN_1653429	6660767	SLC35A3	23443	ENSG00000117620	SLC35A3
ILMN_1653432	6860678	HNRNPDL	9987	ENSG00000152795	HNRNPDL
ILMN_1653434	270520	DMD	1756	ENSG00000198947	DMD
ILMN_1653437	3890692				
ILMN_1653438	6940386	PHF14	9678	ENSG00000106443	PHF14
ILMN_1653443	2350286	CDK2	1017	ENSG00000123374	CDK2
ILMN_1653447	4640133	PSORS1C2	170680	ENSG00000204538	PSORS1C2
ILMN_1653447	4640133	PSORS1C2	170680	ENSG00000224544	PSORS1C2
ILMN_1653447	4640133	PSORS1C2	170680	ENSG00000232127	PSORS1C2
ILMN_1653447	4640133	PSORS1C2	170680	ENSG00000234605	PSORS1C2
ILMN_1653447	4640133	PSORS1C2	170680	ENSG00000227246	PSORS1C2
ILMN_1653447	4640133	PSORS1C2	170680	ENSG00000206459	PSORS1C2
ILMN_1653453	1240537	MID1	4281	ENSG00000101871	MID1
ILMN_1653458	3400136				
ILMN_1653459	7160204	IL11RA	3590	ENSG00000137070	IL11RA
ILMN_1653461	4880278	CCSER1	401145	ENSG00000184305	CCSER1
ILMN_1653463	5870470	SULT1C3	442038	ENSG00000196228	SULT1C3
ILMN_1653466	5260070	HES4	57801	ENSG00000188290	HES4
ILMN_1653468	4730112				
ILMN_1653469	7550458	RPL12	6136	ENSG00000197958	RPL12
ILMN_1653470	830181				
ILMN_1653471	3450209	CDY1	9085	ENSG00000172288	CDY1
ILMN_1653471	3450209	CDY1B	253175	ENSG00000172352	CDY1B
ILMN_1653480	130577	CCDC125	202243	ENSG00000183323	CCDC125
ILMN_1653480	130577	CCDC125	202243	ENSG00000277868	CCDC125
ILMN_1653494	7200373	S100A1	6271	ENSG00000160678	S100A1
ILMN_1653496	7550392	GLUL	2752	ENSG00000135821	GLUL
ILMN_1653498	3850202	IGSF6	10261	ENSG00000140749	IGSF6
ILMN_1653498	3850202	IGSF6	10261	ENSG00000283934	IGSF6
ILMN_1653500	5220193				
ILMN_1653501	430181	SEMA3B	7869	ENSG00000012171	SEMA3B
ILMN_1653504	160754	S1PR1	1901	ENSG00000170989	S1PR1
ILMN_1653506	160327				
ILMN_1653514	4560646	RBBP4	5928	ENSG00000162521	RBBP4
ILMN_1653524	2230392	SIKE1	80143	ENSG00000052723	SIKE1
ILMN_1653527	6350273				
ILMN_1653529	6770044	TEX10	54881	ENSG00000136891	TEX10
ILMN_1653553	7100008	TEDC1	283643	ENSG00000185347	TEDC1
ILMN_1653562	6840243	ZNF705A	440077	ENSG00000196946	ZNF705A
ILMN_1653562	6840243	ZNF705D	728957	ENSG00000215343	ZNF705D
ILMN_1653562	6840243	ZNF705D	728957	ENSG00000285124	ZNF705D
ILMN_1653562	6840243	ZNF705B	100132396	ENSG00000215356	ZNF705B
ILMN_1653562	6840243	ZNF705B	100132396	ENSG00000285286	ZNF705B
ILMN_1653562	6840243	ZNF705B	100132396	ENSG00000274195	ZNF705B
ILMN_1653562	6840243	ZNF705B	100132396	ENSG00000215372	ZNF705B
ILMN_1653566	2120070				
ILMN_1653567	5310220				
ILMN_1653572	3180202				
ILMN_1653573	4670615	LINC00892	100128420	ENSG00000233093	LINC00892
ILMN_1653575	5670463	IL18BP	10068	ENSG00000137496	IL18BP
ILMN_1653577	7000482				
ILMN_1653578	5820341	XYLT1	64131	ENSG00000103489	XYLT1
ILMN_1653578	5820341	XYLT1	64131	ENSG00000285395	XYLT1
ILMN_1653579	1400093				
ILMN_1653583	3830356				
ILMN_1653591	1190408	TRIM40	135644	ENSG00000204614	TRIM40
ILMN_1653591	1190408	TRIM40	135644	ENSG00000228001	TRIM40
ILMN_1653591	1190408	TRIM40	135644	ENSG00000237046	TRIM40
ILMN_1653591	1190408	TRIM40	135644	ENSG00000227458	TRIM40
ILMN_1653591	1190408	TRIM40	135644	ENSG00000224496	TRIM40
ILMN_1653591	1190408	TRIM40	135644	ENSG00000236399	TRIM40
ILMN_1653591	1190408	TRIM40	135644	ENSG00000172524	TRIM40
ILMN_1653591	1190408	TRIM40	135644	ENSG00000233931	TRIM40
ILMN_1653599	3190671	ATP5F1D	513	ENSG00000099624	ATP5F1D
ILMN_1653601	6270132	TLK2	11011	ENSG00000146872	TLK2
ILMN_1653603	2690754	DBF4	10926	ENSG00000006634	DBF4
ILMN_1653607	4830440	TXNDC2	84203	ENSG00000168454	TXNDC2
ILMN_1653612	1430626	KCTD9	54793	ENSG00000104756	KCTD9
ILMN_1653613	3310451	PIGO	84720	ENSG00000165282	PIGO
ILMN_1653615	1980162				
ILMN_1653618	1300441	ZZZ3	26009	ENSG00000036549	ZZZ3
ILMN_1653622	2260544	LINC-PINT	378805	ENSG00000231721	LINC-PINT
ILMN_1653628	4860075	DUX5	26581		DUX5
ILMN_1653628	4860075	DUX3	26582		DUX3
ILMN_1653628	4860075	DUX1	26584		DUX1
ILMN_1653636	4180332				
ILMN_1653646	1240307	UBL7	84993	ENSG00000138629	UBL7
ILMN_1653646	1240307	UBL7	84993	ENSG00000288408	UBL7
ILMN_1653648	3420528	GPR63	81491	ENSG00000112218	GPR63
ILMN_1653650	4010500				
ILMN_1653652	6180288	PTPRC	5788	ENSG00000081237	PTPRC
ILMN_1653652	6180288	PTPRC	5788	ENSG00000262418	PTPRC
ILMN_1653660	510170				
ILMN_1653665	2190037	TTN	7273	ENSG00000155657	TTN
ILMN_1653666	160670	KLHL7	55975	ENSG00000122550	KLHL7
ILMN_1653667	1660653	TBX1	6899	ENSG00000184058	TBX1
ILMN_1653670	6200066	CUL3	8452	ENSG00000036257	CUL3
ILMN_1653678	7150347	DTX4	23220	ENSG00000110042	DTX4
ILMN_1653687	5340136	GALNT9	50614	ENSG00000182870	GALNT9
ILMN_1653687	5340136	GALNT9	50614	ENSG00000288490	GALNT9
ILMN_1653704	4180600	IL9	3578	ENSG00000145839	IL9
ILMN_1653708	5310170	CORO1B	57175	ENSG00000172725	CORO1B
ILMN_1653709	4900209	TIMM9	26520	ENSG00000100575	TIMM9
ILMN_1653711	5720180	FZD2	2535	ENSG00000180340	FZD2
ILMN_1653712	6100609	UAP1L1	91373	ENSG00000197355	UAP1L1
ILMN_1653716	6520711				
ILMN_1653718	60403	ZFAND2B	130617	ENSG00000158552	ZFAND2B
ILMN_1653719	5570129	ITGBL1	9358	ENSG00000198542	ITGBL1
ILMN_1653724	2650386	LINC-PINT	378805	ENSG00000231721	LINC-PINT
ILMN_1653728	4210519	ERBB4	2066	ENSG00000178568	ERBB4
ILMN_1653730	1400037	OXCT2	64064	ENSG00000198754	OXCT2
ILMN_1653738	1660441	INTS4	92105	ENSG00000149262	INTS4
ILMN_1653738	1660441	INTS4P1	285905	ENSG00000290545	INTS4P1
ILMN_1653738	1660441	INTS4P2	644619	ENSG00000273024	INTS4P2
ILMN_1653742	770292				
ILMN_1653744	4120368				
ILMN_1653745	3870367				
ILMN_1653748	5360100	CST11	140880	ENSG00000125831	CST11
ILMN_1653750	450088	SOX10	6663	ENSG00000100146	SOX10
ILMN_1653760	1690538				
ILMN_1653761	3450682	MYCN	4613	ENSG00000134323	MYCN
ILMN_1653762	6420113	NRSN1	140767	ENSG00000152954	NRSN1
ILMN_1653766	780356	CCL24	6369	ENSG00000106178	CCL24
ILMN_1653768	2750010				
ILMN_1653771	5560730	DNAI3	126820	ENSG00000162643	DNAI3
ILMN_1653783	7000736	MLC1	23209	ENSG00000100427	MLC1
ILMN_1653786	3520379				
ILMN_1653787	730682				
ILMN_1653788	510612	RNF208	727800	ENSG00000212864	RNF208
ILMN_1653793	3990682	PDPK1	5170	ENSG00000140992	PDPK1
ILMN_1653794	7160475	SNHG5	387066	ENSG00000203875	SNHG5
ILMN_1653797	5860754	C6orf62	81688	ENSG00000112308	C6ORF62
ILMN_1653799	7210181				
ILMN_1653801	6130040				
ILMN_1653807	7160170				
ILMN_1653814	6330184	HBBP1	3044		HBBP1
ILMN_1653821	1070315	ADRA1A	148	ENSG00000120907	ADRA1A
ILMN_1653822	1570309	NEK2	4751	ENSG00000117650	NEK2
ILMN_1653824	2230594	LAMC2	3918	ENSG00000058085	LAMC2
ILMN_1653826	1090056	FGF13	2258	ENSG00000129682	FGF13
ILMN_1653828	830168	CHFR	55743	ENSG00000072609	CHFR
ILMN_1653829	4220678	C15orf62	643338	ENSG00000188277	C15ORF62
ILMN_1653833	7650039	LINC00410	144776	ENSG00000231674	LINC00410
ILMN_1653834	780647	OGFOD1	55239	ENSG00000087263	OGFOD1
ILMN_1653836	6200025	KIAA1549L	25758	ENSG00000110427	KIAA1549L
ILMN_1653846	7100279	WHAMMP2	440253		WHAMMP2
ILMN_1653856	1940524	UBASH3B	84959	ENSG00000154127	UBASH3B
ILMN_1653861	430168	SCMH1	22955	ENSG00000010803	SCMH1
ILMN_1653864	6400037				
ILMN_1653865	360576	RPL7L1	285855	ENSG00000146223	RPL7L1
ILMN_1653867	240091	ZNF483	158399	ENSG00000173258	ZNF483
ILMN_1653871	2230379	NAMPT	10135	ENSG00000105835	NAMPT
ILMN_1653876	20632				
ILMN_1653878	7100154	CACNB2	783	ENSG00000165995	CACNB2
ILMN_1653879	5870670				
ILMN_1653896	7210438	ATRIP	84126	ENSG00000164053	ATRIP
ILMN_1653904	4860767				
ILMN_1653910	1990113	HSP90AA6P	441051	ENSG00000181359	HSP90AA6P
ILMN_1653927	6580446	SNORD83A	116937	ENSG00000209482	SNORD83A
ILMN_1653934	1470441	KRT17	3872	ENSG00000128422	KRT17
ILMN_1653940	3420441	USP2	9099	ENSG00000036672	USP2
ILMN_1653945	7150195				
ILMN_1653956	6940730	LINC01091	285419	ENSG00000249464	LINC01091
ILMN_1653965	6550379	ITGB4	3691	ENSG00000132470	ITGB4
ILMN_1653980	1440397	METTL8	79828	ENSG00000123600	METTL8
ILMN_1653991	6400746				
ILMN_1653995	5090390				
ILMN_1654001	3460091	SMC6	79677	ENSG00000163029	SMC6
ILMN_1654010	3850435	AGPAT3	56894	ENSG00000160216	AGPAT3
ILMN_1654013	4260088	HID1	283987	ENSG00000167861	HID1
ILMN_1654016	4640376	MYL12B	103910	ENSG00000118680	MYL12B
ILMN_1654031	2810725	TPTE2	93492	ENSG00000132958	TPTE2
ILMN_1654032	2970324	ZER1	10444	ENSG00000160445	ZER1
ILMN_1654043	3830592	NBEAL1	65065	ENSG00000144426	NBEAL1
ILMN_1654049	4860477	IGLON5	402665	ENSG00000142549	IGLON5
ILMN_1654056	3930220				
ILMN_1654060	5050553	MKNK2	2872	ENSG00000099875	MKNK2
ILMN_1654063	1780682	HYDIN	54768	ENSG00000157423	HYDIN
ILMN_1654064	4040066	EPB41L5	57669	ENSG00000115109	EPB41L5
ILMN_1654065	3840376	ATOH8	84913	ENSG00000168874	ATOH8
ILMN_1654068	270259	NUDT1	4521	ENSG00000106268	NUDT1
ILMN_1654072	630521	CX3CL1	6376	ENSG00000006210	CX3CL1
ILMN_1654073	5960193				
ILMN_1654074	1430196	ITGA3	3675	ENSG00000005884	ITGA3
ILMN_1654099	5700541	LRIG2	9860	ENSG00000198799	LRIG2
ILMN_1654108	3360674				
ILMN_1654109	6270372	EGFLAM	133584	ENSG00000164318	EGFLAM
ILMN_1654112	460086	PARD6A	50855	ENSG00000102981	PARD6A
ILMN_1654118	670673	BCL2L1	598	ENSG00000171552	BCL2L1
ILMN_1654129	4260475	AIDA	64853	ENSG00000186063	AIDA
ILMN_1654137	6380605				
ILMN_1654141	1780050	ZDHHC20	253832	ENSG00000180776	ZDHHC20
ILMN_1654151	5820465	COX6C	1345	ENSG00000164919	COX6C
ILMN_1654153	3610608				
ILMN_1654165	4780021	SLC45A2	51151	ENSG00000164175	SLC45A2
ILMN_1654165	4780021	SLC45A2	51151	ENSG00000281919	SLC45A2
ILMN_1654170	4610487	HERC2	8924	ENSG00000128731	HERC2
ILMN_1654170	4610487	HERC2	8924	ENSG00000276802	HERC2
ILMN_1654170	4610487	HERC2	8924	ENSG00000277278	HERC2
ILMN_1654170	4610487	HERC2P3	283755	ENSG00000290376	HERC2P3
ILMN_1654170	4610487	HERC2P2	400322	ENSG00000291003	HERC2P2
ILMN_1654171	4230048	DHFRP3	1720		DHFRP3
ILMN_1654185	1070161				
ILMN_1654187	3990255				
ILMN_1654195	7320438	GCC2	9648	ENSG00000135968	GCC2
ILMN_1654200	5270561	RGPD4	285190	ENSG00000196862	RGPD4
ILMN_1654204	6980280	DNAJC5B	85479	ENSG00000147570	DNAJC5B
ILMN_1654210	1500725	CD1C	911	ENSG00000158481	CD1C
ILMN_1654212	50563	DOK7	285489	ENSG00000175920	DOK7
ILMN_1654217	2510541	MPP2	4355	ENSG00000108852	MPP2
ILMN_1654226	2510377				
ILMN_1654228	2570136	PCDHGA3	56112	ENSG00000254245	PCDHGA3
ILMN_1654240	2100082				
ILMN_1654246	1850739	SIRT6	51548	ENSG00000077463	SIRT6
ILMN_1654249	1030609				
ILMN_1654250	5550056				
ILMN_1654261	5820593	TRPV1	7442	ENSG00000196689	TRPV1
ILMN_1654262	3140543	ZMAT3	64393	ENSG00000172667	ZMAT3
ILMN_1654268	7610537	HMGB2	3148	ENSG00000164104	HMGB2
ILMN_1654279	2650551				
ILMN_1654287	3060100	ADCY9	115	ENSG00000162104	ADCY9
ILMN_1654288	2100438				
ILMN_1654289	510162	ELK1	2002	ENSG00000126767	ELK1
ILMN_1654313	6480274				
ILMN_1654317	2630154	TUBBP5	643224		TUBBP5
ILMN_1654318	840408	PTPN23	25930	ENSG00000076201	PTPN23
ILMN_1654319	4900086	HAPLN3	145864	ENSG00000140511	HAPLN3
ILMN_1654320	7160692				
ILMN_1654322	3130092	ATP1B3	483	ENSG00000069849	ATP1B3
ILMN_1654323	5560059	UBE3A	7337	ENSG00000114062	UBE3A
ILMN_1654324	1070114	HEYL	26508	ENSG00000163909	HEYL
ILMN_1654331	2120008	HOXB4	3214	ENSG00000182742	HOXB4
ILMN_1654336	7380458				
ILMN_1654340	2120520				
ILMN_1654346	1570093				
ILMN_1654354	7380259				
ILMN_1654357	7380553	ZNF24	7572	ENSG00000172466	ZNF24
ILMN_1654365	3360162				
ILMN_1654369	840414				
ILMN_1654370	460427	TESK2	10420	ENSG00000070759	TESK2
ILMN_1654378	4280070				
ILMN_1654385	5050575	ASB13	79754	ENSG00000196372	ASB13
ILMN_1654386	2650603	LINC01588	283551	ENSG00000214900	LINC01588
