ID_REF	ARRAY_ID
ILMN_1767171	7650181
ILMN_3229859	6510669
ILMN_3306168	6940307
ILMN_1768947	650048
ILMN_1750271	2030152
ILMN_2298464	6560730
ILMN_2414962	7330474
ILMN_1673522	4610632
ILMN_2247988	4540131
ILMN_1798624	6900343
ILMN_2323801	7560543
ILMN_1770087	3930114
ILMN_1797925	5550053
ILMN_2274923	7200437
ILMN_1766652	6900397
ILMN_2310001	5340463
ILMN_1765971	5960196
ILMN_1693891	4890291
ILMN_1694634	4180224
ILMN_1727642	4230309
ILMN_1696151	4560551
ILMN_1771651	5310674
ILMN_1697200	2640100
ILMN_1808970	5390390
ILMN_2103591	3060543
ILMN_1783702	240156
ILMN_1795463	840397
ILMN_1770553	4260224
ILMN_1760676	4900343
ILMN_1812726	6450347
ILMN_1666156	6510435
ILMN_1719763	1190609
ILMN_1655161	2030564
ILMN_1756826	4900114
ILMN_1777934	6040307
ILMN_1788878	4060605
ILMN_1748642	4390040
ILMN_1760479	2510328
ILMN_1799106	3370327
ILMN_1665775	2140167
ILMN_1727798	2680433
ILMN_1766094	450193
ILMN_2043569	1240072
ILMN_1805345	580133
ILMN_2356909	3850703
ILMN_1725700	6580484
ILMN_1756211	5390376
ILMN_1687501	3310520
ILMN_1761788	5310544
ILMN_3236116	1230014
ILMN_2070815	2710019
ILMN_1655654	4890403
ILMN_1707649	5270326
ILMN_1752355	5220338
ILMN_1757562	1850128
ILMN_2371251	2600189
ILMN_2297076	5720403
ILMN_2229950	1580142
ILMN_1652085	2350563
ILMN_1781360	2260703
ILMN_2054213	60370
ILMN_1654421	6590707
ILMN_1761262	4010041
ILMN_1776640	5050086
ILMN_2193214	2000551
ILMN_1705183	3520601
ILMN_1733675	5310554
ILMN_1654217	2510541
ILMN_1724754	6650711
ILMN_1705579	830452
ILMN_1750689	6250288
ILMN_1679995	3370280
ILMN_1721774	1410564
ILMN_1776515	360053
ILMN_1667744	3780487
ILMN_1716362	2450243
ILMN_1809385	3940240
ILMN_1801778	4490040
ILMN_2148193	430743
ILMN_1678692	3440053
ILMN_1774547	4880563
ILMN_1672879	1260736
ILMN_1764596	4570379
ILMN_1800096	7550735
ILMN_1691090	3520711
ILMN_1654722	2900040
ILMN_1757134	6370278
ILMN_1810937	2030341
ILMN_1739103	2490470
ILMN_2386008	7000431
ILMN_1775016	150202
ILMN_1752932	3890228
ILMN_1730007	4810026
ILMN_2387078	6940379
ILMN_1795739	6270082
ILMN_2167416	2900451
ILMN_1659769	1070010
ILMN_1705676	4070341
ILMN_3241451	2340390
ILMN_1748881	6940215
ILMN_2203926	1980324
ILMN_1810264	3290487
ILMN_1683806	3850048
ILMN_1783946	4050593
ILMN_1658636	1190753
ILMN_1760802	2350195
ILMN_1709483	5260731
ILMN_1713679	70468
ILMN_2055165	2340372
ILMN_1689774	50274
ILMN_1693702	5360202
ILMN_1764827	7210446
ILMN_1714980	7050121
ILMN_2195015	6110224
ILMN_2075603	240228
ILMN_3299421	1710450
ILMN_1773156	1850669
ILMN_2155932	650433
ILMN_1794589	1430414
ILMN_1773546	6620519
ILMN_1722227	1510128
ILMN_2410965	160736
ILMN_2296284	4230152
ILMN_1806828	4860402
ILMN_1732089	5560370
ILMN_1654016	4640376
ILMN_1793643	6350377
ILMN_1800874	4200093
ILMN_1774312	1770678
ILMN_2203807	7550452
ILMN_2076658	2680435
ILMN_2396002	6180154
ILMN_1695472	6180196
ILMN_1690371	1050187
ILMN_1676458	2230452
ILMN_2316540	4670424
ILMN_1699603	5080546
ILMN_1671158	4210239
ILMN_2072603	430196
ILMN_2103720	4760520
ILMN_1730685	5310537
ILMN_1797933	6660270
ILMN_1804479	2340026
ILMN_2230672	5900240
ILMN_1771149	2680541
ILMN_1763264	6420296
ILMN_2189424	520521
ILMN_1693352	2060646
ILMN_2348050	1300315
ILMN_1654250	5550056
ILMN_1744835	6250576
ILMN_1663220	3390468
ILMN_1748819	6580131
ILMN_1806123	4890427
ILMN_2398995	3800445
ILMN_1695576	7610747
ILMN_1753976	1570328
ILMN_1811327	2060612
ILMN_1727558	5900307
ILMN_1694950	6760288
ILMN_2230592	270025
ILMN_1713143	2710192
ILMN_1661039	450288
ILMN_1766154	7210072
ILMN_1749432	4480327
ILMN_1726417	2230626
ILMN_1706326	5570494
ILMN_1783681	5960114
ILMN_2341952	2360243
ILMN_1812777	5340100
ILMN_1753016	6760022
ILMN_1800197	20465
ILMN_2041327	6370196
ILMN_1719656	4220327
ILMN_1778730	4810246
ILMN_1726391	6940025
ILMN_1681230	610553
ILMN_2352042	1170121
ILMN_1804207	6220450
ILMN_1687403	5090414
ILMN_1705464	4780040
ILMN_2356895	70608
ILMN_2356890	5080239
ILMN_2042343	1340431
ILMN_2258774	3060184
ILMN_1652147	6620181
ILMN_1700477	6940521
ILMN_2141523	290390
ILMN_1671452	450468
ILMN_1748650	3710719
ILMN_1808301	7570315
ILMN_1722838	4210762
ILMN_1687036	5130300
ILMN_2391522	6100014
ILMN_1773369	730139
ILMN_1681324	620767
ILMN_1664833	2060152
ILMN_2097421	4780689
ILMN_1713966	1240360
ILMN_2311041	7000692
ILMN_1813682	2750309
ILMN_1658486	3710039
ILMN_1799289	1850670
ILMN_1813817	6760746
ILMN_2348090	7210725
ILMN_1773716	4010735
ILMN_1663664	2060082
ILMN_1722905	830379
ILMN_2405915	5860626
ILMN_2371964	1850370
ILMN_1810866	3520491
ILMN_1714515	5310465
ILMN_1754860	6980487
ILMN_1779423	3290296
ILMN_1680703	3400674
ILMN_1775744	4830577
ILMN_1804851	2690400
ILMN_1730391	3520072
ILMN_1721337	50056
ILMN_2121282	5340138
ILMN_1658416	1430639
ILMN_2085903	4640753
ILMN_1815043	5080347
ILMN_1655765	3830671
ILMN_1660292	3890500
ILMN_1655377	730605
ILMN_1687359	2680754
ILMN_1802553	2680767
ILMN_1798826	7150162
ILMN_1676026	3310445
ILMN_2138435	5390681
ILMN_1711414	6110561
ILMN_1718424	6450647
ILMN_1726743	7200670
ILMN_1654552	630403
ILMN_1741264	5690328
ILMN_1772722	7380491
ILMN_2210482	6110307
ILMN_2189993	7380270
ILMN_1807095	3420079
ILMN_1760441	10343
ILMN_1723874	6400195
ILMN_1813389	1580129
ILMN_1813207	4830731
ILMN_2415949	1980138
ILMN_1680675	3390577
ILMN_2298958	6110471
ILMN_1701306	7200059
ILMN_1778677	6480440
ILMN_3238254	2030373
ILMN_1689800	130220
ILMN_1766157	2320750
ILMN_1798493	7000253
ILMN_2401714	1190519
ILMN_1697830	1940010
ILMN_1776939	3190521
ILMN_1794921	160066
ILMN_1731529	4730240
ILMN_2233689	3180086
ILMN_1799504	4610259
ILMN_1726189	840689
ILMN_2382500	5810170
ILMN_1721088	3170167
ILMN_1806721	2360470
ILMN_1751625	1580681
ILMN_2374904	3930445
ILMN_1695530	5050544
ILMN_1741712	4010750
ILMN_1711550	5490400
ILMN_2370336	5890193
ILMN_1752169	3850497
ILMN_1721035	520360
ILMN_2359800	1770152
ILMN_1797731	2260129
ILMN_1759933	6660204
ILMN_2331082	990328
ILMN_2331087	3840564
ILMN_1808249	580243
ILMN_1741404	7510377
ILMN_1809435	5490605
ILMN_2203453	610377
ILMN_1737413	6290605
ILMN_1719471	150465
ILMN_2077130	2760753
ILMN_1653146	2900754
ILMN_1651787	3120762
ILMN_2325394	3130326
ILMN_1780292	3930414
ILMN_1675708	4780131
ILMN_1810834	6330440
ILMN_1729051	870148
ILMN_1739601	7200725
ILMN_2302075	2320132
ILMN_1713088	3520370
ILMN_1804448	7040369
ILMN_3245973	430551
ILMN_3236373	3930307
ILMN_2171102	4290402
ILMN_1766859	6020717
ILMN_3226505	50537
ILMN_1788196	1770669
ILMN_3232573	3120561
ILMN_2387285	4540561
ILMN_1670723	4590446
ILMN_1713156	1740433
ILMN_1678526	3140594
ILMN_2353161	1230228
ILMN_3242830	160524
ILMN_1658207	1770189
ILMN_1790906	3190110
ILMN_2376313	4150598
ILMN_1699243	5900368
ILMN_2115135	3450243
ILMN_1659895	730332
ILMN_2373285	2570520
ILMN_1743301	4060132
ILMN_1694400	4570193
ILMN_2228180	6220722
ILMN_1657977	2710646
ILMN_2332553	3400458
ILMN_1676088	4290088
ILMN_1779333	7160471
ILMN_1707464	3710202
ILMN_1688154	7100685
ILMN_2328776	2450152
ILMN_1676159	3940286
ILMN_1780516	1690541
ILMN_1707337	290554
ILMN_3238837	6350692
ILMN_2099259	5310746
ILMN_1777397	1010333
ILMN_1766951	5960243
ILMN_1688723	5130132
ILMN_2197647	7050735
ILMN_1691156	6200402
ILMN_1733758	1990189
ILMN_2173611	2070288
ILMN_1718968	2140682
ILMN_1718766	4220672
ILMN_1715401	1170300
ILMN_2124802	130093
ILMN_1683923	1580561
ILMN_3245209	2070554
ILMN_1674183	3460349
ILMN_1747409	5910477
ILMN_1657435	1400634
ILMN_2171396	1580491
ILMN_1775170	6620528
ILMN_1686664	450615
ILMN_1675947	3060273
ILMN_1745345	3170523
ILMN_1671911	1690521
ILMN_1773763	2000204
ILMN_1768751	2710471
ILMN_1753639	2600291
ILMN_1660222	6040079
ILMN_1703006	3460181
ILMN_1785218	70689
ILMN_1814230	990615
ILMN_1810838	3850154
ILMN_2136089	2760537
ILMN_2099249	2260070
ILMN_2099256	2600731
ILMN_2044617	4610411
ILMN_1782504	5050037
ILMN_1689899	2760669
ILMN_1680150	1940408
ILMN_2388517	3360671
ILMN_1763828	2030209
ILMN_1733615	2760255
ILMN_2175831	1940020
ILMN_1672884	3940215
ILMN_1774028	6770348
ILMN_1775328	3420088
ILMN_1785324	1660270
ILMN_1772521	6290437
ILMN_1674706	1300706
ILMN_2293322	3310132
ILMN_2405521	6620689
ILMN_1652434	5310161
ILMN_1734830	3990477
ILMN_1772302	6560066
ILMN_1797046	50681
ILMN_1765520	2230403
ILMN_1791403	2320470
ILMN_1718271	6560181
ILMN_2389528	2360121
ILMN_1661778	7550719
ILMN_1757867	4610289
ILMN_1686985	2320537
ILMN_1741556	2760605
ILMN_1715110	6510152
ILMN_3251728	3120452
ILMN_1778734	4810433
ILMN_1811064	6900112
ILMN_1698246	1030255
ILMN_1769299	3890138
ILMN_1802831	6590685
ILMN_1659240	1260373
ILMN_2410262	2470068
ILMN_2297864	4220121
ILMN_2152178	6980377
ILMN_2351029	3190768
ILMN_1659952	4150739
ILMN_1739641	460039
ILMN_1676254	1030634
ILMN_1803925	1500136
ILMN_2380605	5720577
ILMN_1771019	2120068
ILMN_1717180	160026
ILMN_1787658	840608
ILMN_2160140	1050603
ILMN_1710652	3170008
ILMN_1652521	6960014
ILMN_1708845	6860056
ILMN_1811678	7000133
ILMN_1748147	2760671
ILMN_2380740	5130605
ILMN_2372040	50608
ILMN_1657898	6450184
ILMN_2355665	7400025
ILMN_3251555	6130379
ILMN_2180682	4210128
ILMN_1791478	5890630
ILMN_1670801	4670711
ILMN_2181992	6510475
ILMN_2175474	5550564
ILMN_1786684	6770717
ILMN_1702684	2360711
ILMN_2377977	3120373
ILMN_1718932	5340487
ILMN_1676980	1510121
ILMN_2073289	3170300
ILMN_3240173	2480086
ILMN_1774742	3520746
ILMN_1685044	1030193
ILMN_1776493	3370471
ILMN_2346727	3800017
ILMN_1780763	5220703
ILMN_1663648	7320520
ILMN_1700817	3450241
ILMN_1677347	6840543
ILMN_1753169	7000044
ILMN_1719403	380725
ILMN_1667222	2750551
ILMN_2306565	460072
ILMN_1794046	2480044
ILMN_1799466	4540615
ILMN_1679071	1430653
ILMN_1677314	520128
ILMN_2371911	7200601
ILMN_1756992	7650026
ILMN_1799020	1850315
ILMN_1660658	2470156
ILMN_1651568	6940270
ILMN_1793537	3850451
ILMN_2125346	2490070
ILMN_1724375	7050162
ILMN_3224820	3460398
ILMN_2205622	360544
ILMN_1653278	3400097
ILMN_3240456	4060181
ILMN_3302813	1820139
ILMN_3226211	7610487
ILMN_1682224	2070327
ILMN_1657074	3520047
ILMN_2321153	110471
ILMN_1748632	2450072
ILMN_1792039	4260450
ILMN_2246555	4900014
ILMN_1727314	5260746
ILMN_1748303	1300240
ILMN_1693983	4390026
ILMN_1657932	2490400
ILMN_1727875	2650292
ILMN_1680070	4200156
ILMN_1683416	7320026
ILMN_1798931	6450370
ILMN_1652784	4390762
ILMN_1810978	6980762
ILMN_3237641	2510600
ILMN_2204297	4670743
ILMN_1741331	6220221
ILMN_3235168	4120487
ILMN_1764764	6100630
ILMN_2124241	270176
ILMN_1744293	2760598
ILMN_1724805	3850328
ILMN_1654854	7570070
ILMN_1780937	2850497
ILMN_1791190	5220598
ILMN_1773814	3940368
ILMN_1785113	5890703
ILMN_2078074	7320020
ILMN_1776352	3190164
ILMN_1670544	4220392
ILMN_2336970	290026
ILMN_1714438	5670037
ILMN_2277537	7150341
ILMN_1657550	1440020
ILMN_1786310	6620768
ILMN_2344373	160291
ILMN_1803277	3360646
ILMN_1662358	1690066
ILMN_2231928	5490470
ILMN_2214678	670086
ILMN_1711904	2970121
ILMN_1756541	3710647
ILMN_1670570	830093
ILMN_1794074	2490463
ILMN_1793915	3390241
ILMN_1663497	6900754
ILMN_1803213	4490020
ILMN_1796126	1820181
ILMN_1743836	3990403
ILMN_1692077	5550500
ILMN_2068257	1740209
ILMN_1682778	2750703
ILMN_1675345	2640253
ILMN_2350574	2970594
ILMN_2308849	2970730
ILMN_1737513	4120743
ILMN_1711894	7380670
ILMN_1806757	6250072
ILMN_3241046	6110564
ILMN_1709020	1850343
ILMN_1752075	840017
ILMN_1708957	4230563
ILMN_1812615	5890762
ILMN_2330170	5910056
ILMN_1799743	5270100
ILMN_1781184	6940768
ILMN_1705297	6860465
ILMN_1731215	5340220
ILMN_1680618	6270646
ILMN_2110908	6550600
ILMN_1659620	4040296
ILMN_1811972	6650451
ILMN_1668649	4730520
ILMN_1754541	1340246
ILMN_1795270	3420762
ILMN_1803650	6770437
ILMN_2219767	430204
ILMN_1653761	3450682
ILMN_3226059	2850292
ILMN_1750225	1740187
ILMN_2160906	6290706
ILMN_1738523	4560576
ILMN_1710329	520608
ILMN_2198413	6100360
ILMN_1791171	3450768
ILMN_2144753	870707
ILMN_1796281	2480452
ILMN_1805802	2120615
ILMN_2157717	5720497
ILMN_2051113	110768
ILMN_1798923	6290484
ILMN_1815154	1770685
ILMN_2368834	3190156
ILMN_1660086	6280133
ILMN_1767090	5360750
ILMN_1804461	2750240
ILMN_2392370	5490255
ILMN_1797164	50494
ILMN_2233334	3290280
ILMN_2233339	4200768
ILMN_1692638	7610451
ILMN_1795119	1070541
ILMN_1729251	3990577
ILMN_1784515	1500349
ILMN_1669714	6900360
ILMN_1784427	4010132
ILMN_1754244	2650382
ILMN_2087702	1510458
ILMN_1722872	6620136
ILMN_1655894	1440368
ILMN_1805526	4730435
ILMN_1700860	5890274
ILMN_1675848	4730392
ILMN_1688417	1260463
ILMN_2113807	4290333
ILMN_1798992	3890603
ILMN_1684255	1510612
ILMN_1716062	2690446
ILMN_1746948	3460010
ILMN_2203588	6110577
ILMN_2326071	1110338
ILMN_1809013	6770309
ILMN_1713450	6840056
ILMN_1681857	2070630
ILMN_1776953	2480327
ILMN_1675062	5310437
ILMN_1694389	4730427
ILMN_1656111	4830424
ILMN_2364768	1300286
ILMN_1663427	3710762
ILMN_1691476	7160343
ILMN_2050183	4290168
ILMN_1718193	2490026
ILMN_3239568	130437
ILMN_1759962	6840092
ILMN_2098571	1500274
ILMN_1672287	3420634
ILMN_2232712	4670131
ILMN_1756734	6450521
ILMN_1651563	610343
ILMN_1801889	1710692
ILMN_1780560	270093
ILMN_2330806	1170730
ILMN_1704245	5860762
ILMN_2386040	2490324
ILMN_1750711	5910020
ILMN_1753286	6510338
ILMN_1704861	6550609
ILMN_1797585	1500669
ILMN_2093027	5720598
ILMN_2329165	380086
ILMN_2250820	2100500
ILMN_1812616	3710605
ILMN_1805999	1400474
ILMN_1754943	650379
ILMN_1681239	5810471
ILMN_1692295	3450195
ILMN_3246821	6020609
ILMN_1765772	2570639
ILMN_1727490	2340187
ILMN_2096970	2940450
ILMN_1698225	1570056
ILMN_2341548	1440014
ILMN_1747314	2140088
ILMN_1808789	1980246
ILMN_1727080	1430497
ILMN_1811719	6860736
ILMN_2329667	2230600
ILMN_2173919	1690288
ILMN_1672547	3360408
ILMN_2052335	1940037
ILMN_2052331	5390576
ILMN_1680273	150725
ILMN_1740048	5570307
ILMN_3302919	4670592
ILMN_1784365	4200224
ILMN_1685645	4040767
ILMN_1680344	160692
ILMN_1716733	4050717
ILMN_1719581	1740349
ILMN_1656395	1400392
ILMN_1731157	5290240
ILMN_2041725	620056
ILMN_1774350	6550189
ILMN_1758272	2490603
ILMN_2191803	2640343
ILMN_1704793	3140202
ILMN_1668125	4220370
ILMN_1763083	4390368
ILMN_1787154	4670682
ILMN_1657230	6330113
ILMN_1765819	290524
ILMN_1804679	4060041
ILMN_1798187	1770468
ILMN_2095840	3930195
ILMN_1698441	5820064
ILMN_1721167	1450468
ILMN_1685582	2190358
ILMN_2223034	3420050
ILMN_1749838	1030053
ILMN_1670816	4880452
ILMN_1706225	70743
ILMN_2201966	2680561
ILMN_1782273	2650408
ILMN_2222101	5810367
ILMN_1799487	620112
ILMN_2259467	6270491
ILMN_2344650	6550133
ILMN_3229189	2810132
ILMN_3234226	6040192
ILMN_3234089	7200097
ILMN_1678531	620010
ILMN_2315569	1230280
ILMN_1754988	2570707
ILMN_1730260	3450739
ILMN_1668605	620639
ILMN_2391512	5130176
ILMN_2285568	5690390
ILMN_1740024	5490753
ILMN_1770963	4120626
ILMN_1808795	990537
ILMN_1774617	6250040
ILMN_1721922	6250440
ILMN_2167617	3610064
ILMN_2167616	6180066
ILMN_2158548	5490121
ILMN_3228470	2070139
ILMN_3305973	6450246
ILMN_2145250	3830136
ILMN_1658231	5420192
ILMN_3244960	6480722
ILMN_1809522	630706
ILMN_3242377	4220739
ILMN_1758963	6980753
ILMN_1779034	3370575
ILMN_1756308	3450671
ILMN_1689665	4010243
ILMN_2415439	6510619
ILMN_1679891	2490615
ILMN_1775627	1230475
ILMN_2090949	2230037
ILMN_1784651	2070523
ILMN_1716547	3450326
ILMN_1694980	540519
ILMN_1675266	6400630
ILMN_1758597	1690632
ILMN_3245620	3850594
ILMN_1684378	840543
ILMN_2345812	3060288
ILMN_1760189	5340240
ILMN_2260082	5390427
ILMN_1736317	6290689
ILMN_1814652	2230647
ILMN_1653871	2230379
ILMN_1753111	3060523
ILMN_1659013	5890170
ILMN_3307710	6280328
ILMN_2377829	2100367
ILMN_1752009	3180307
ILMN_1716469	6350079
ILMN_1694414	3190128
ILMN_1804007	6220373
ILMN_1667132	4040437
ILMN_2064132	6980097
ILMN_1815874	1510390
ILMN_1699208	3460167
ILMN_1705876	6590484
ILMN_2408815	7610682
ILMN_2046683	1400360
ILMN_1703684	5700382
ILMN_1785406	5270431
ILMN_1804327	70181
ILMN_1773307	6860400
ILMN_3221888	3140379
ILMN_3298418	3850079
ILMN_1713285	1580373
ILMN_2181125	2600491
ILMN_2118229	2120603
ILMN_1762033	4260403
ILMN_1788268	1430114
ILMN_1710752	3360131
ILMN_1784040	2100296
ILMN_1723043	2570176
ILMN_2109416	3290259
ILMN_2334693	2360491
ILMN_1813833	2970475
ILMN_1669142	3140524
ILMN_1801109	2140706
ILMN_1733523	3780279
ILMN_1685446	7150091
ILMN_2346460	1660687
ILMN_1718830	2480731
ILMN_1666610	6590576
ILMN_1732216	5220653
ILMN_1797332	5860592
ILMN_1764778	380368
ILMN_2348975	4260682
ILMN_1743055	1340056
ILMN_1708402	2350095
ILMN_1688071	6290452
ILMN_1705594	1170554
ILMN_2178244	1090187
ILMN_2128087	2230059
ILMN_2180606	6620368
ILMN_1784113	60537
ILMN_1813423	4590451
ILMN_1670903	620626
ILMN_1689097	1570414
ILMN_1692169	4390692
ILMN_2354140	6380082
ILMN_1765001	5910039
ILMN_1815480	5290544
ILMN_1691264	6560398
ILMN_3237830	1440053
ILMN_1776088	460129
ILMN_1703374	940685
ILMN_2399304	290239
ILMN_1801943	2570674
ILMN_3307221	3940095
ILMN_2399300	4230195
ILMN_1714600	360270
ILMN_1686392	2030474
ILMN_2048647	430070
ILMN_1705346	6450592
ILMN_1707968	870682
ILMN_1660629	4200743
ILMN_1789599	5090156
ILMN_2405009	7100010
ILMN_3241944	4780494
ILMN_1734833	3610343
ILMN_2358041	6110753
ILMN_1717016	6480706
ILMN_1796087	2000168
ILMN_2410421	2640519
ILMN_1693477	2940392
ILMN_2295987	6480561
ILMN_1715242	7380161
ILMN_2155719	1510681
ILMN_1759760	2600292
ILMN_1689012	3460671
ILMN_1730957	4050152
ILMN_1652991	4730528
ILMN_1779235	6770301
ILMN_3251361	4860538
ILMN_1662845	6220561
ILMN_1815777	4220075
ILMN_1698067	360482
ILMN_2204664	4860431
ILMN_1673883	1940768
ILMN_1675427	3710138
ILMN_2147133	5130494
ILMN_3242753	7040639
ILMN_1800414	3440040
ILMN_2115490	5310044
ILMN_3241634	4760719
ILMN_2265995	780626
ILMN_1782006	1690594
ILMN_1707244	2710376
ILMN_1771898	3370333
ILMN_1680348	5080431
ILMN_1809971	5860646
ILMN_1678208	3420102
ILMN_3238040	2350390
ILMN_3251351	4590037
ILMN_2320641	5870360
ILMN_3230608	450100
ILMN_3221156	2640681
ILMN_1794623	610544
ILMN_1721112	2360133
ILMN_1794015	3190554
ILMN_1712903	6900500
ILMN_1735333	4390347
ILMN_1672538	5860139
ILMN_1805266	7320427
ILMN_1666169	5900204
ILMN_1788538	60093
ILMN_2343097	520553
ILMN_2266184	6860521
ILMN_2398184	770731
ILMN_1702305	1010767
ILMN_1791588	3170397
ILMN_1676289	4040725
ILMN_1749962	5080292
ILMN_1683211	540326
ILMN_1775008	2680497
ILMN_1683441	1570551
ILMN_1751444	1450280
ILMN_2066756	1940632
ILMN_1657600	3180411
ILMN_1715908	2000661
ILMN_1712375	4120360
ILMN_1736005	6370242
ILMN_1777528	2600612
ILMN_1720442	1820025
ILMN_2297161	2810338
ILMN_2412564	5910189
ILMN_1713397	3840148
ILMN_3248032	4150093
ILMN_2359500	160390
ILMN_1704354	3120392
ILMN_1687316	5310458
ILMN_1697309	3940438
ILMN_2106725	830750
ILMN_2112988	3180681
ILMN_1796642	70008
ILMN_1785005	1940041
ILMN_1757361	6180168
ILMN_2335704	6480692
ILMN_1698001	3800544
ILMN_2356632	130075
ILMN_1724718	4230021
ILMN_2409451	3930615
ILMN_2322552	5960274
ILMN_1674250	7650538
ILMN_2334385	1340273
ILMN_2253822	5130349
ILMN_1809490	7400270
ILMN_2382271	5360703
ILMN_1736623	7320468
ILMN_2121437	2600035
ILMN_1695422	3120458
ILMN_3237632	4290687
ILMN_1669033	160411
ILMN_1785785	2190390
ILMN_2335198	2600086
ILMN_1769040	4890164
ILMN_2347693	1450669
ILMN_1708805	2760390
ILMN_1773906	1300671
ILMN_1770035	2690292
ILMN_1695797	3360086
ILMN_1651506	2100279
ILMN_1687768	630091
ILMN_2186369	270646
ILMN_1698419	4180204
ILMN_2340052	5490376
ILMN_2256868	7510189
ILMN_1750761	5080288
ILMN_1761364	2140411
ILMN_2044471	3800019
ILMN_3248428	460279
ILMN_3249356	4180025
ILMN_3226324	2810019
ILMN_3304405	4610022
ILMN_3247848	2350156
ILMN_3246515	1440431
ILMN_3246830	360497
ILMN_3249172	2360468
ILMN_3235335	380671
ILMN_3242091	430609
ILMN_3239236	6480343
ILMN_3242530	2510176
ILMN_3243673	2570484
ILMN_3240676	6760239
ILMN_3248193	4290719
ILMN_3237598	6370725
ILMN_3237300	4850601
ILMN_3239856	7160730
ILMN_3220934	1470707
ILMN_3230572	4760215
ILMN_3230508	5490017
ILMN_1779536	1300142
ILMN_3240428	10113
ILMN_3244775	6510039
ILMN_3247237	2630348
ILMN_3244329	5960333
ILMN_3230631	3610110
ILMN_3297789	5670215
ILMN_3243783	7510240
ILMN_3244888	7550711
ILMN_1712854	6520546
ILMN_3311165	3870528
ILMN_3311190	4290497
ILMN_3234888	5570010
ILMN_3243274	2810619
ILMN_3244583	4070376
ILMN_1735180	7210719
ILMN_1664511	1050470
ILMN_1739805	130347
ILMN_1705064	6420286
ILMN_2397199	6770639
ILMN_1751452	60553
ILMN_1677396	1030364
ILMN_1692058	60184
ILMN_1738622	540762
ILMN_1694344	3290500
ILMN_1794803	2320598
ILMN_1809931	1230070
ILMN_1670535	380228
ILMN_2361603	4210411
ILMN_1738229	6660400
ILMN_2385097	7200762
ILMN_2379063	50731
ILMN_1754105	1440253
ILMN_1690283	2100433
ILMN_2305225	7330739
ILMN_1807283	2470215
ILMN_2206344	110561
ILMN_1801769	670537
ILMN_2214117	5220170
ILMN_1784286	4590521
ILMN_2225698	510725
ILMN_1791119	6040291
ILMN_2175712	2140369
ILMN_1737738	5090050
ILMN_1767139	2320367
ILMN_3243890	6840189
ILMN_1784641	50240
ILMN_1751258	4180441
ILMN_1756573	4060438
ILMN_1759973	1030392
ILMN_3238269	6580132
ILMN_1675239	620615
ILMN_1759729	4560367
ILMN_1760741	4810224
ILMN_2179018	4860563
ILMN_1754421	6180598
ILMN_1682857	5720398
ILMN_1702120	20075
ILMN_2275560	1300025
ILMN_2354515	4570091
ILMN_1724367	5090037
ILMN_1811754	1820482
ILMN_1749709	5550377
ILMN_2117330	4150687
ILMN_2119937	520671
ILMN_2119945	1770102
ILMN_2081863	1340048
ILMN_1770589	6660451
ILMN_1807397	830762
ILMN_1763147	1010768
ILMN_2369924	6450050
ILMN_1813604	6290296
ILMN_1661170	1570131
ILMN_3243859	6660193
ILMN_1733603	1110575
ILMN_1694274	6590491
ILMN_1728810	5080687
ILMN_1789342	430717
ILMN_1756355	1710168
ILMN_1812312	580369
ILMN_1776104	6980398
ILMN_1794303	2190482
ILMN_1669966	70441
ILMN_1794132	1070538
ILMN_1786718	780487
ILMN_2086417	4050681
ILMN_2387731	3610332
ILMN_1765500	4050192
ILMN_1682831	4760040
ILMN_1808824	380561
ILMN_1675927	3870114
ILMN_1777251	5910193
ILMN_1695941	630092
ILMN_1663437	2690181
ILMN_1749738	50521
ILMN_1726359	2640114
ILMN_1749011	6100050
ILMN_2206151	130168
ILMN_1743208	1690735
ILMN_1807881	520138
ILMN_1751407	3120470
ILMN_1703140	5560576
ILMN_1733627	1570273
ILMN_2058070	4120307
ILMN_1785711	7000722
ILMN_1758719	1010328
ILMN_1743619	2100129
ILMN_2261076	6180048
ILMN_1726164	7400521
ILMN_1705153	1190719
ILMN_1659086	3140139
ILMN_2215989	1660767
ILMN_1697804	2810347
ILMN_1812622	4670709
ILMN_1715680	3180019
ILMN_1757697	1980039
ILMN_2114747	6900379
ILMN_2162234	4760674
ILMN_1800445	240047
ILMN_2295330	2850288
ILMN_1737681	4230711
ILMN_3307958	5360465
ILMN_1788149	3140168
ILMN_2365223	4010022
ILMN_1813645	6480427
ILMN_1653822	1570309
ILMN_2051373	4610669
ILMN_2238795	110370
ILMN_1695020	1190504
ILMN_2253145	3360520
ILMN_1721129	6370079
ILMN_2068093	5220228
ILMN_1660871	5860463
ILMN_1758548	6580364
ILMN_1755138	1090286
ILMN_1698386	4860609
ILMN_1665095	3140193
ILMN_1745817	1990731
ILMN_1725417	7550358
ILMN_2142554	3120139
ILMN_1696702	4260053
ILMN_1738147	670278
ILMN_1758311	1430735
ILMN_2267535	2970379
ILMN_2359345	6110279
ILMN_1684081	1010086
ILMN_2357086	3390341
ILMN_1783168	5690689
ILMN_2249578	5960195
ILMN_1760849	1580161
ILMN_1763144	4200692
ILMN_1752557	3930632
ILMN_1740524	5910192
ILMN_2219683	780224
ILMN_1672081	110458
ILMN_3245983	4610403
ILMN_1777113	7040170
ILMN_2407811	1990292
ILMN_1669425	2970291
