feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	logFC_direction
NR_147010	0.0328658325237953	-1.00702858616557	0.120409638470172	0.904262217062186	0.92683169736709	-6.999609559624	bacterial_vs_viral	higher_in_bacterial
NM_000407	0.0243314392597969	4.47526578937203	0.120121092359839	0.904490532934277	0.927018201617004	-6.99964412803758	bacterial_vs_viral	higher_in_bacterial
NM_016937	0.0237561993376507	0.599707463473402	0.119935865826557	0.904637100033179	0.927120906198809	-6.99966627485157	bacterial_vs_viral	higher_in_bacterial
NM_001146054	0.0360210499666207	3.04291509619569	0.119385034374208	0.905072984361428	0.927520092966652	-6.99973193370343	bacterial_vs_viral	higher_in_bacterial
NR_160516	-0.0267021610183356	-0.864676968044158	-0.119313724904875	0.905129415127626	0.927530394196423	-6.99974041166477	bacterial_vs_viral	higher_in_viral
NM_001193341	-0.0313756319276347	0.0893414536004067	-0.118915910390191	0.905444234581955	0.927805464333889	-6.99978761477129	bacterial_vs_viral	higher_in_viral
NM_001322937	-0.0211531975703913	0.308366790957472	-0.118655238627746	0.90565053115199	0.927969308971649	-6.99981845957451	bacterial_vs_viral	higher_in_viral
NM_138766	0.0187497805547599	-0.513853923460182	0.118138656696724	0.906059374868017	0.928318189025762	-6.99987938579014	bacterial_vs_viral	higher_in_bacterial
NM_001328620	-0.0311616784936499	-1.04905225075386	-0.11810772445798	0.906083856681978	0.928318189025762	-6.9998830255366	bacterial_vs_viral	higher_in_viral
NM_001166347	-0.0191229595592447	0.834748486764233	-0.117878739302994	0.906265093428957	0.928456308769311	-6.99990994020847	bacterial_vs_viral	higher_in_viral
NM_052893	-0.0213002257453357	1.12598001424788	-0.117755092787986	0.906362958987185	0.928508796212681	-6.99992445177422	bacterial_vs_viral	higher_in_viral
NM_001321074	-0.0171950575261544	0.14272484207262	-0.117696693914622	0.906409181882102	0.928508796212681	-6.99993130036546	bacterial_vs_viral	higher_in_viral
NM_018164	-0.0246445521159728	2.93258302512369	-0.117613737376342	0.906474842795759	0.928528415468525	-6.99994102305949	bacterial_vs_viral	higher_in_viral
NM_015205	0.0213500616978318	3.58861517328079	0.11755518032859	0.90652119166073	0.928528415468525	-6.99994788195116	bacterial_vs_viral	higher_in_bacterial
NR_148914	0.0230170651489265	-2.44404657863845	0.117427915834038	0.906621924702865	0.928584035241862	-6.99996277689155	bacterial_vs_viral	higher_in_bacterial
NM_019556	-0.0276533870497952	0.251379914343257	-0.117096934893409	0.906883911500385	0.928804800844789	-7.00000143911672	bacterial_vs_viral	higher_in_viral
NR_038460	0.0241000737832554	-1.33982663041873	0.116857244824835	0.907073643697381	0.9289515465129	-7.00002936944015	bacterial_vs_viral	higher_in_bacterial
NR_156424	0.0191296840411288	2.50791467374877	0.116605354394699	0.907273039122729	0.929108172943594	-7.00005865976639	bacterial_vs_viral	higher_in_bacterial
NM_018100	-0.0196874415482175	-0.144526464885457	-0.116139231691788	0.907642035433838	0.929438457073289	-7.00011269477499	bacterial_vs_viral	higher_in_viral
NM_001271783	-0.0214167904781921	3.09666267289548	-0.115890151807609	0.907839222555583	0.929592781316323	-7.00014148050042	bacterial_vs_viral	higher_in_viral
NM_139178	-0.0178748796581358	2.91334500425927	-0.115552716095731	0.908106366758645	0.929818719476046	-7.00018037879048	bacterial_vs_viral	higher_in_viral
NM_005542	-0.016945879652177	1.63052478460069	-0.115357648155912	0.90826080470997	0.929929239409957	-7.00020281374037	bacterial_vs_viral	higher_in_viral
NM_001286423	-0.0170345673042237	-0.33718411135653	-0.115215435453109	0.908373398648455	0.92999690793337	-7.00021914587125	bacterial_vs_viral	higher_in_viral
NM_144765	-0.0324401269890397	-1.16257573639962	-0.114658667363222	0.908814225964046	0.930391396027301	-7.00028289296466	bacterial_vs_viral	higher_in_viral
NM_030625	0.0350497425899112	-3.19328645531204	0.114611265494253	0.908851758227379	0.930391396027301	-7.00028830597307	bacterial_vs_viral	higher_in_bacterial
NR_027777	0.027366571923743	-2.22114987078041	0.114439680168644	0.90898761925764	0.930482847803324	-7.00030788127249	bacterial_vs_viral	higher_in_bacterial
NM_001282986	-0.0235735777503419	0.929985478322159	-0.114352199662184	0.909056887236501	0.93050612590044	-7.00031785019298	bacterial_vs_viral	higher_in_viral
NM_025155	-0.0172775008426134	0.0960816730324567	-0.113948790405401	0.909376319895228	0.930785455836259	-7.00036372243809	bacterial_vs_viral	higher_in_viral
NM_181808	0.0304294588702827	-1.94622395202939	0.113695259893028	0.909577081205678	0.930943298210458	-7.00039246880873	bacterial_vs_viral	higher_in_bacterial
NM_022836	0.0167146457702456	0.593163232788486	0.113324615287128	0.909870591232211	0.93119604698086	-7.00043437885881	bacterial_vs_viral	higher_in_bacterial
NM_014885	0.02482437209322	-1.82934899347648	0.113049063798768	0.910088805926529	0.931371713730665	-7.00046544772773	bacterial_vs_viral	higher_in_bacterial
NM_001323631	0.0184562627519164	0.81245424095056	0.112885067591882	0.910218681020118	0.931456961659998	-7.00048390266159	bacterial_vs_viral	higher_in_bacterial
NM_001320652	-0.031015544897535	-1.4914954409139	-0.112316079714109	0.91066930376228	0.931870415776804	-7.00054772469153	bacterial_vs_viral	higher_in_viral
NR_138350	0.0344294519074581	-2.16300302639755	0.112106927618512	0.910834953743582	0.93199223535011	-7.00057110373632	bacterial_vs_viral	higher_in_bacterial
NR_135909	-0.0240745658053908	-1.70584950044093	-0.111774381427033	0.911098340774786	0.932214044671797	-7.00060818607318	bacterial_vs_viral	higher_in_viral
NM_030657	-0.0340161797254158	-2.8661392937142	-0.111495988078327	0.911318844614948	0.932391956487152	-7.00063914510374	bacterial_vs_viral	higher_in_viral
NM_001319098	-0.0255146771306275	-0.900326614285987	-0.111434089870471	0.911367872556117	0.932394418009504	-7.00064601807013	bacterial_vs_viral	higher_in_viral
NM_001278533	-0.0191656010872694	0.335160029053122	-0.110730950151493	0.911924834814813	0.932901404941203	-7.00072382441033	bacterial_vs_viral	higher_in_viral
NM_001329668	-0.0330517821739418	0.823783528858975	-0.110690696738984	0.911956721166085	0.932901404941203	-7.00072826377244	bacterial_vs_viral	higher_in_viral
NR_157352	0.0249366293592789	0.900128856690854	0.110579366710158	0.912044910914141	0.932943899205765	-7.00074053344029	bacterial_vs_viral	higher_in_bacterial
NM_019625	0.0282219261898398	-1.12211806275584	0.110379753180288	0.912203036901723	0.933057924253148	-7.00076250190938	bacterial_vs_viral	higher_in_bacterial
NM_014292	0.0200692627382756	4.40673515540083	0.110209633866717	0.912337801492949	0.933148043372244	-7.00078119306703	bacterial_vs_viral	higher_in_bacterial
NM_001321288	-0.0162178060114904	0.38502791520419	-0.11009748793427	0.912426642298495	0.933191184378009	-7.00079349887365	bacterial_vs_viral	higher_in_viral
NM_001042519	-0.0252107021738618	1.39276745241307	-0.109794117877827	0.912666974322537	0.93334754576631	-7.00082672498163	bacterial_vs_viral	higher_in_viral
NM_144658	0.0177209772807675	5.63235174819766	0.109786683625823	0.912672863893492	0.93334754576631	-7.00082753805513	bacterial_vs_viral	higher_in_bacterial
NM_033285	-0.0221994795865756	4.12611281144376	-0.109628585004368	0.912798114092336	0.933401250417129	-7.00084481604184	bacterial_vs_viral	higher_in_viral
NM_020873	0.0319757197517096	-0.815863264277295	0.109602570510386	0.912818723719097	0.933401250417129	-7.0008476566799	bacterial_vs_viral	higher_in_bacterial
NM_014819	-0.0262398788153667	5.20039724435879	-0.109402169820429	0.912977490399787	0.933515866378922	-7.00086951672325	bacterial_vs_viral	higher_in_viral
NM_025009	-0.0173980026879897	1.82002527357774	-0.109325011585371	0.913038619648996	0.933530641838459	-7.00087792260719	bacterial_vs_viral	higher_in_viral
NR_160268	-0.0248808577700711	-2.36236656861038	-0.109140142305844	0.913185085969119	0.933632663682655	-7.00089803877849	bacterial_vs_viral	higher_in_viral
NM_001003652	-0.0159430415513673	3.3179797865736	-0.108857495011046	0.913409024579179	0.933813878057407	-7.00092872865333	bacterial_vs_viral	higher_in_viral
NM_003598	-0.0236625693579267	-3.44315841227541	-0.108642875248986	0.913579070281738	0.933939979888794	-7.00095197893983	bacterial_vs_viral	higher_in_viral
NR_145479	0.0239273520063518	-1.85873799136978	0.108427848331135	0.913749442571608	0.934041077542523	-7.00097522732385	bacterial_vs_viral	higher_in_bacterial
NM_022006	0.0334080924745507	-0.659748642495784	0.108400170707535	0.913771372674607	0.934041077542523	-7.000978216441	bacterial_vs_viral	higher_in_bacterial
NM_001242846	-0.0186331958213383	1.02225385232558	-0.108314282597774	0.913839425725743	0.934062898655276	-7.00098748729367	bacterial_vs_viral	higher_in_viral
NM_001195144	-0.016829716123143	2.66314345963543	-0.108151451063371	0.913968446292484	0.934120296094556	-7.00100504333051	bacterial_vs_viral	higher_in_viral
NM_001172624	-0.022188467693079	-0.582643522245142	-0.108125514941483	0.913988997148771	0.934120296094556	-7.00100783725169	bacterial_vs_viral	higher_in_viral
NM_001199817	0.0234007973561619	-0.617846815169015	0.107625279404043	0.914385377221823	0.934450443040624	-7.0010615931222	bacterial_vs_viral	higher_in_bacterial
NM_001284419	-0.0168539072211843	-0.92359660518648	-0.1075999117506	0.914405478789189	0.934450443040624	-7.00106431251822	bacterial_vs_viral	higher_in_viral
NM_006006	-0.0255550309139997	0.169551568738015	-0.107452987787055	0.914521903804188	0.934521667476365	-7.00108005006497	bacterial_vs_viral	higher_in_viral
NM_001267803	0.0172543043523335	-0.0962624998583432	0.10736341592483	0.914592882957221	0.934546447284971	-7.00108963387483	bacterial_vs_viral	higher_in_bacterial
NM_001888	0.0326621435687635	-3.07637847218165	0.107187409302465	0.914732357335524	0.934641210563181	-7.00110844255815	bacterial_vs_viral	higher_in_bacterial
NR_157049	0.0205640418919745	0.524000685399687	0.106993466799062	0.91488604785177	0.934750488964317	-7.00112913219933	bacterial_vs_viral	higher_in_bacterial
NM_024520	-0.0201672205855617	2.65083771117843	-0.106103353488893	0.915591462714259	0.935423431050956	-7.00122360825474	bacterial_vs_viral	higher_in_viral
NM_012367	0.0323463656422029	-1.60960822899925	0.10586035886482	0.915784047620507	0.935572393152969	-7.00124926242047	bacterial_vs_viral	higher_in_bacterial
NM_005693	-0.016930996923222	0.494958931352284	-0.105520266456726	0.916053595534044	0.935761675227641	-7.0012850689265	bacterial_vs_viral	higher_in_viral
NM_001301275	-0.0210658844599003	-0.648487385118178	-0.105508518235491	0.916062907025689	0.935761675227641	-7.00128630377509	bacterial_vs_viral	higher_in_viral
NM_001039547	0.0166260151991438	2.07697630580325	0.105443841629417	0.916114169093618	0.935766242796019	-7.00129309943326	bacterial_vs_viral	higher_in_bacterial
NR_026795	-0.030802408059565	-2.21892086184937	-0.105355792113545	0.916183956873662	0.935779790106347	-7.00130234421726	bacterial_vs_viral	higher_in_viral
NM_152889	-0.0266113776111662	2.27867657299242	-0.105309037687916	0.916221014554347	0.935779790106347	-7.00130725007256	bacterial_vs_viral	higher_in_viral
NM_001178087	0.0249960631434193	-0.78455437127771	0.104889269347055	0.916553732242908	0.93607180528679	-7.00135119805653	bacterial_vs_viral	higher_in_bacterial
NM_001010927	-0.0300120614716198	-1.94671095326674	-0.104642386865138	0.916749423643153	0.936223853517818	-7.00137696364792	bacterial_vs_viral	higher_in_viral
NR_135681	-0.0215631334747354	-0.739908170816803	-0.104425974264984	0.916920967267713	0.936341939801233	-7.0013994993526	bacterial_vs_viral	higher_in_viral
NM_001011718	-0.0285211330494048	-1.69731481260078	-0.104290342414612	0.917028480456879	0.936341939801233	-7.00141359933084	bacterial_vs_viral	higher_in_viral
NM_001122674	-0.0274073615426524	-1.93348849596266	-0.10427789379611	0.917038348353355	0.936341939801233	-7.00141489254279	bacterial_vs_viral	higher_in_viral
NM_001324076	0.0284659893041715	1.5981512729853	0.104260253881394	0.917052331360905	0.936341939801233	-7.00141672478288	bacterial_vs_viral	higher_in_bacterial
NM_021603	-0.0307629367879508	-2.36905107604839	-0.103647840537185	0.917537802094551	0.936789794981055	-7.00148014336893	bacterial_vs_viral	higher_in_viral
NM_003180	0.0178648993763119	-1.17539780447619	0.103307935480773	0.917807264124463	0.937017074645216	-7.00151518109184	bacterial_vs_viral	higher_in_bacterial
NR_003612	0.0197423216067798	-1.88654215980954	0.102693263356512	0.918294573711776	0.937466726884217	-7.00157824983083	bacterial_vs_viral	higher_in_bacterial
NM_001322940	-0.018704241611797	0.289685557392156	-0.102193954924756	0.918690446175144	0.937822991835879	-7.00162920460283	bacterial_vs_viral	higher_in_viral
NM_014666	-0.0183363746234287	2.87207170444358	-0.102088148957545	0.918774336148703	0.937860756872086	-7.00163997028851	bacterial_vs_viral	higher_in_viral
NM_001013619	0.0151807481936075	0.0123134463112688	0.101697754996045	0.919083874185386	0.938128841924848	-7.00167959613372	bacterial_vs_viral	higher_in_bacterial
NM_001286069	0.0169004004283248	-0.248709826113195	0.101224462963079	0.919459157516498	0.93844858663099	-7.00172743272956	bacterial_vs_viral	higher_in_bacterial
NR_027638	0.02361722739567	0.392910325832886	0.101184334197709	0.919490977300578	0.93844858663099	-7.00173147836506	bacterial_vs_viral	higher_in_bacterial
NR_126061	0.0194146529936694	-0.42385848702086	0.100750565614841	0.919834938905599	0.938708746607015	-7.00177510695092	bacterial_vs_viral	higher_in_bacterial
NR_160034	-0.0155187472504591	2.63023257348236	-0.100744489228632	0.919839757350752	0.938708746607015	-7.00177571678475	bacterial_vs_viral	higher_in_viral
NM_001110354	0.021002139320116	0.472406124217692	0.100368016861938	0.920138297708342	0.938965497288964	-7.00181342830124	bacterial_vs_viral	higher_in_bacterial
NM_001286776	0.0263841585372825	-1.67934891791712	0.100078988432939	0.920367503230565	0.939151471866323	-7.00184228469626	bacterial_vs_viral	higher_in_bacterial
NM_024670	0.017247311648653	-1.69717768173846	0.100008091804189	0.920423726741164	0.939160924035538	-7.00184935025707	bacterial_vs_viral	higher_in_bacterial
NM_007208	0.0183601701197194	4.00795249179953	0.0995250927834273	0.920806772526906	0.939503833669996	-7.00189735271721	bacterial_vs_viral	higher_in_bacterial
NR_024233	0.0182853974720033	-1.62819513705459	0.099279723490796	0.921001371466664	0.939606283654675	-7.00192164953295	bacterial_vs_viral	higher_in_bacterial
NM_001286071	-0.0183272414162549	-0.625075508304761	-0.0992634139633097	0.921014306492708	0.939606283654675	-7.00192326239993	bacterial_vs_viral	higher_in_viral
NR_147505	0.0215868850125654	-1.82350214768239	0.099220764599758	0.921048131644895	0.939606283654675	-7.00192747878977	bacterial_vs_viral	higher_in_bacterial
NM_003144	0.0194404723078865	4.64634127356845	0.0987670431864423	0.921407986366969	0.939925443476307	-7.00197222230723	bacterial_vs_viral	higher_in_bacterial
NM_001128592	0.0199880724892324	0.777132834360695	0.0985705551913014	0.921563829606515	0.940020160548223	-7.0019915352467	bacterial_vs_viral	higher_in_bacterial
NM_003518	-0.0284240750927543	0.0644546504932006	-0.0985314523622449	0.921594844135657	0.940020160548223	-7.00199537410245	bacterial_vs_viral	higher_in_viral
NM_013980	0.0202859588136856	-0.758342157476012	0.0984435133517112	0.921664593670678	0.940032617456163	-7.00200400180562	bacterial_vs_viral	higher_in_bacterial
NM_001354293	0.0159053977161265	-0.54358992415497	0.0983474617509168	0.921740778464914	0.940032617456163	-7.00201341663395	bacterial_vs_viral	higher_in_bacterial
NM_001324073	-0.0230932626454242	2.56064106654546	-0.0982848175796723	0.921790466035579	0.940032617456163	-7.00201955196685	bacterial_vs_viral	higher_in_viral
NM_138779	-0.0258030318961221	-1.46660605134618	-0.0982790095681736	0.921795072800281	0.940032617456163	-7.00202012060204	bacterial_vs_viral	higher_in_viral
NM_018097	0.0161721184690716	0.776661700635691	0.0978632601588268	0.922124841343678	0.94032096175975	-7.00206073739019	bacterial_vs_viral	higher_in_bacterial
NM_000368	0.0159607552137529	1.75384897524425	0.0974627438575798	0.922442539871689	0.940596969096717	-7.00209970315032	bacterial_vs_viral	higher_in_bacterial
NR_028505	-0.0228438457739059	-0.904677125752588	-0.0969134615489878	0.922878263181111	0.940993289760326	-7.00215288234723	bacterial_vs_viral	higher_in_viral
NM_001281786	0.0186338347377656	0.807862980089102	0.0951760943268454	0.924256598657382	0.942350635562018	-7.00231910830836	bacterial_vs_viral	higher_in_bacterial
NR_130735	0.0208370609730355	-1.63316818217836	0.0947474299900751	0.924596713688375	0.942649351399562	-7.00235965916002	bacterial_vs_viral	higher_in_bacterial
NM_030958	0.0208423874811781	-1.34150010321535	0.0941750429407786	0.9250508842114	0.943052019179505	-7.00241352053852	bacterial_vs_viral	higher_in_bacterial
NM_152671	-0.0161570815873399	-1.76369650864237	-0.0941308134349741	0.925085979912172	0.943052019179505	-7.00241766893318	bacterial_vs_viral	higher_in_viral
NM_001127896	-0.0232736426598496	-2.92839997902922	-0.0940379216440266	0.925159689160452	0.943079087798556	-7.00242637513998	bacterial_vs_viral	higher_in_viral
NM_001195387	-0.0230288729405485	-0.448400143377741	-0.093847820698574	0.925310535481947	0.943184780790187	-7.00244416540135	bacterial_vs_viral	higher_in_viral
NM_000662	0.0187225930908256	-0.257734595469886	0.0936643805022605	0.92545609901852	0.9432850784502	-7.00246129820081	bacterial_vs_viral	higher_in_bacterial
NM_001160046	0.0248561455709184	-1.51237948817603	0.0934938762126223	0.925591399901704	0.94337490605617	-7.00247719276613	bacterial_vs_viral	higher_in_bacterial
NM_001291738	-0.0186506498914153	1.16200820885895	-0.0932712195667172	0.925768088692559	0.943506905455969	-7.00249790542255	bacterial_vs_viral	higher_in_viral
NR_147084	-0.0204160566243158	0.408081029539988	-0.093023534606061	0.925964642987914	0.943659136522385	-7.00252088831945	bacterial_vs_viral	higher_in_viral
NR_106902	0.0335796034349368	-3.34812366403193	0.0927908513214173	0.926149296610737	0.943799224607293	-7.00254242352941	bacterial_vs_viral	higher_in_bacterial
NM_020532	0.0141641194097118	3.22854993500472	0.0920846141695559	0.926709779261068	0.944297555133034	-7.00260745664989	bacterial_vs_viral	higher_in_bacterial
NM_007335	0.0213705936535375	-1.31337673277157	0.0920556804534927	0.926732742366921	0.944297555133034	-7.00261011038718	bacterial_vs_viral	higher_in_bacterial
NM_018699	-0.027407774088712	-1.61858368538014	-0.0917250033914196	0.92699518699887	0.94451685066183	-7.0026403801401	bacterial_vs_viral	higher_in_viral
NM_001353433	-0.0224393599393973	-0.0109517815495545	-0.0914503375831203	0.927213183907099	0.944690838298338	-7.00266543988549	bacterial_vs_viral	higher_in_viral
NM_001288971	0.0142255606547994	0.0683922037299445	0.0913792356387944	0.927269617033642	0.944700207389496	-7.00267191478494	bacterial_vs_viral	higher_in_bacterial
NM_001242915	0.0150050602745048	1.34045550736982	0.0910849222190103	0.927503215493887	0.94489006197658	-7.00269866287644	bacterial_vs_viral	higher_in_bacterial
NM_144649	0.0145284622441569	4.8227012435506	0.0910140375898757	0.927559478021885	0.944899246177652	-7.00270509219236	bacterial_vs_viral	higher_in_bacterial
NR_040070	-0.0226576612995928	-2.08136193436062	-0.0906426999049793	0.927854222015297	0.945151356699635	-7.00273869115288	bacterial_vs_viral	higher_in_viral
NM_001271893	0.0299956640755375	-2.98186657106406	0.0898888029015359	0.928452647617688	0.945712768651632	-7.00280648191421	bacterial_vs_viral	higher_in_bacterial
NM_001142470	0.0173890996618684	0.24956777938388	0.0894515828487607	0.928799721230502	0.946018111784508	-7.00284553756417	bacterial_vs_viral	higher_in_bacterial
NM_001286277	0.0144022487707891	2.05093369976418	0.0893170622373569	0.928906509001645	0.946078695942345	-7.00285751561014	bacterial_vs_viral	higher_in_bacterial
NR_033703	-0.015718179074207	1.16834778817585	-0.0886003724597448	0.929475467309022	0.946609964389323	-7.00292102759042	bacterial_vs_viral	higher_in_viral
NM_138423	-0.0200029658312041	2.35186718543273	-0.0884155942526078	0.929622163025963	0.946711153801621	-7.00293731939815	bacterial_vs_viral	higher_in_viral
NM_001359084	0.017166483600793	1.14424134648137	0.0875898951356006	0.930277716224991	0.947306869477847	-7.00300970534947	bacterial_vs_viral	higher_in_bacterial
NM_001354751	0.0203585448696769	0.101680988541239	0.0875594849404949	0.930301860920292	0.947306869477847	-7.00301235833087	bacterial_vs_viral	higher_in_bacterial
NM_001367246	0.0171447593787962	-1.67626297202391	0.0871917231202101	0.930593856821972	0.947555956549188	-7.00304436889199	bacterial_vs_viral	higher_in_bacterial
NM_001349129	-0.0194147304459247	-1.52274521297634	-0.0870844715660868	0.93067901429202	0.947590044284945	-7.00305367886024	bacterial_vs_viral	higher_in_viral
NM_001001712	0.0192168592563188	-0.906715284558084	0.0870302100591224	0.930722098099363	0.947590044284945	-7.00305838466395	bacterial_vs_viral	higher_in_bacterial
NM_145287	-0.0235967713954481	-1.95738052707661	-0.0868662051506771	0.930852319754514	0.947636160815129	-7.00307259008383	bacterial_vs_viral	higher_in_viral
NM_198578	-0.0174214786108243	6.81715900302255	-0.0868538095516605	0.930862162068764	0.947636160815129	-7.00307366264975	bacterial_vs_viral	higher_in_viral
NM_001193424	-0.014553421162754	-1.71603642586425	-0.0864760260718736	0.931162133607439	0.947853519570127	-7.00310627807006	bacterial_vs_viral	higher_in_viral
NM_014505	-0.0163550588160711	-0.0393139169899234	-0.0864655356352145	0.931170463472888	0.947853519570127	-7.00310718171889	bacterial_vs_viral	higher_in_viral
NM_001346127	-0.0266478270013129	-1.76593055485932	-0.0860570425630015	0.931494830726861	0.948135439724476	-7.0031422841712	bacterial_vs_viral	higher_in_viral
NR_134616	-0.0227854332639796	-0.790260622408511	-0.0859642365508168	0.93156852569568	0.94816219377006	-7.0031502359664	bacterial_vs_viral	higher_in_viral
NR_003698	0.0225643240922856	-0.550882113576655	0.0856303958506335	0.931833625251991	0.948383749181403	-7.00317876913177	bacterial_vs_viral	higher_in_bacterial
NM_001171988	0.0142615701808477	1.95747787034666	0.0851504380668616	0.932214768249693	0.948713245823525	-7.0032195963013	bacterial_vs_viral	higher_in_bacterial
NM_012472	0.0182254125795349	-1.52809528363029	0.0851032424683609	0.932252247958594	0.948713245823525	-7.00322359856034	bacterial_vs_viral	higher_in_bacterial
NM_001349277	-0.0154356834635894	-0.699992173958255	-0.0849971716427002	0.932336483137858	0.948720587416109	-7.00323258543185	bacterial_vs_viral	higher_in_viral
NM_001300790	0.0238951348519891	-1.33670611574662	0.0849746873011194	0.932354338970759	0.948720587416109	-7.00323448898246	bacterial_vs_viral	higher_in_bacterial
NM_002081	-0.0233989957063486	-1.39255290697109	-0.0848127797736012	0.932482918074548	0.948803148235711	-7.00324818139363	bacterial_vs_viral	higher_in_viral
NM_001300820	-0.0154679339624606	0.0658301389179967	-0.0847124546387327	0.932562592319604	0.948835942399255	-7.00325665271989	bacterial_vs_viral	higher_in_viral
NM_003503	0.0230962677510552	-0.700825504143887	0.0845384818750823	0.932700756203491	0.948928240490086	-7.00327131899036	bacterial_vs_viral	higher_in_bacterial
NM_001366333	-0.0406753538582695	-2.54369197056388	-0.0844193834405139	0.932795341739158	0.948958602656353	-7.00328134185487	bacterial_vs_viral	higher_in_viral
NM_001306210	0.0177047919238399	2.9871328667188	0.0843814098893358	0.93282549975605	0.948958602656353	-7.00328453459166	bacterial_vs_viral	higher_in_bacterial
NM_001365795	-0.0121446885802968	-1.30484700134052	-0.083746368874748	0.933329854020893	0.949423385074457	-7.00333771464574	bacterial_vs_viral	higher_in_viral
NM_001293626	-0.0243244493567555	1.58553160195039	-0.0834960189541378	0.933528691191427	0.94957735085384	-7.00335856922736	bacterial_vs_viral	higher_in_viral
NM_001345979	-0.0143255708906726	-0.730532312676716	-0.0834279966701048	0.933582717728066	0.949584008333007	-7.00336422481515	bacterial_vs_viral	higher_in_viral
NM_019063	0.0142781197328137	3.695540434893	0.0832401619995556	0.933731906564818	0.94968745356201	-7.00337981804743	bacterial_vs_viral	higher_in_bacterial
NM_001198858	0.0237895232734613	-2.73870224995148	0.0827684637691878	0.934106566087601	0.950020200121335	-7.00341882147353	bacterial_vs_viral	higher_in_bacterial
NM_015902	-0.0142210893284186	3.58039492595917	-0.0823716729624497	0.93442173967173	0.950292416562163	-7.0034514593754	bacterial_vs_viral	higher_in_viral
NR_033723	0.0178034240712755	-0.495114981264825	0.082097539266559	0.934639491940236	0.950465534389951	-7.00347391655067	bacterial_vs_viral	higher_in_bacterial
NM_004608	-0.0199767871364033	-0.623361455467972	-0.0819258151198333	0.934775899870526	0.950555917095167	-7.00348794614844	bacterial_vs_viral	higher_in_viral
NM_015662	0.0189581973897084	1.06303883079049	0.0817312411224653	0.934930460755994	0.950664749067477	-7.00350380704583	bacterial_vs_viral	higher_in_bacterial
NM_152275	-0.0222450299307994	-1.77258392399857	-0.0816687912658071	0.934980068653977	0.950666856119319	-7.00350888971501	bacterial_vs_viral	higher_in_viral
NM_001172697	-0.0152220679062238	0.0847754908484658	-0.0814599194664721	0.935145990670254	0.950787222542675	-7.00352586114796	bacterial_vs_viral	higher_in_viral
NR_145835	0.0138629908025689	-1.31281986820514	0.0812715130353482	0.935295657992816	0.950891050998847	-7.00354113243119	bacterial_vs_viral	higher_in_bacterial
NM_001012981	0.0184219578356062	-0.0438952908286729	0.0811676596034437	0.93537815862959	0.950926585727591	-7.00354953515381	bacterial_vs_viral	higher_in_bacterial
NM_001287337	0.0149742843218125	-0.600116474567525	0.0807533201621439	0.93570731471188	0.951212859600614	-7.00358295218651	bacterial_vs_viral	higher_in_bacterial
NM_001145971	-0.0141777418833448	-0.225856358935835	-0.080399640508535	0.935988290703899	0.95145012838199	-7.00361134163569	bacterial_vs_viral	higher_in_viral
NM_001367497	-0.0122208822394179	3.05292035367733	-0.080171414848526	0.936169605738053	0.951586070910055	-7.00362959489493	bacterial_vs_viral	higher_in_viral
NM_152581	0.0131863695692011	3.59591899201152	0.0800754209628347	0.936245869563768	0.951615223897429	-7.00363725688831	bacterial_vs_viral	higher_in_bacterial
NR_146604	-0.014101132051196	0.329054321059487	-0.079871251270276	0.936408077287498	0.951731724229947	-7.00365352268226	bacterial_vs_viral	higher_in_viral
NM_004417	-0.0118056127632309	7.88900293415302	-0.079328446564305	0.936839334976636	0.952121651600658	-7.00369656490962	bacterial_vs_viral	higher_in_viral
NR_125361	-0.0197222660865212	-1.96222730679937	-0.0787925936788265	0.937265087745841	0.952505944907214	-7.00373876800363	bacterial_vs_viral	higher_in_viral
NM_001350501	0.0174192789188061	-0.484745165623594	0.078674350077216	0.937359038617999	0.952526192910373	-7.00374804219814	bacterial_vs_viral	higher_in_bacterial
NM_001329452	0.0142136357110405	0.224162153356986	0.0786476301568665	0.93738026914691	0.952526192910373	-7.0037501359911	bacterial_vs_viral	higher_in_bacterial
NM_001330279	-0.0151211536825622	-1.52407588156331	-0.0784705241696888	0.937520991274027	0.952545514521353	-7.00376399616932	bacterial_vs_viral	higher_in_viral
NM_001364585	0.0127862867557779	-0.448077296500535	0.0784653278043022	0.937525120151083	0.952545514521353	-7.00376440236106	bacterial_vs_viral	higher_in_bacterial
NR_122104	-0.013476377363116	-0.806934068597054	-0.0784438667280287	0.93754217250054	0.952545514521353	-7.00376607965479	bacterial_vs_viral	higher_in_viral
NM_017933	-0.0216287299409646	-1.61244727413543	-0.0780143729788831	0.937883441842033	0.952775203277153	-7.00379955033875	bacterial_vs_viral	higher_in_viral
NR_146452	0.0167627381056536	1.98484915400542	0.0779813643308195	0.937909670498564	0.952775203277153	-7.00380211511707	bacterial_vs_viral	higher_in_bacterial
NM_001351988	-0.0118581131197414	-0.334063145409853	-0.0779794811135148	0.937911166904211	0.952775203277153	-7.0038022614107	bacterial_vs_viral	higher_in_viral
NR_135913	0.0135561628588999	-0.85537117631142	0.0775673810044373	0.938238627207042	0.953059442579929	-7.00383418953585	bacterial_vs_viral	higher_in_bacterial
NM_019027	-0.0133924644071065	4.1422567277332	-0.0772090560671775	0.938523365579349	0.953300258429651	-7.0038618138449	bacterial_vs_viral	higher_in_viral
