source_feature_set	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	n_refseq_features_for_entrez_in_input	pooled_rank	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_adj.P.Val	all_three_concordant	stability_tier	recommended_use
site_aware_eligible	285971	ZNF775	ENSG00000196456	zinc finger protein 775	NM_173680	1	4219	0.705438701997682	7.55648396976311e-05	0.000358194176134848	0.751886028125049	0.00441063238577243	0.715380018594341	0.0418349446827347	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	223082	ZNRF2	ENSG00000180233	zinc and ring finger 2	NM_147128	1	4224	-0.859439781468076	7.64165703849927e-05	0.0003617921205954	-1.0627952142155	0.000501960312839502	-0.55269308091066	0.244755910917967	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	401466	RBIS	ENSG00000176731	ribosomal biogenesis factor	NM_001293320	2	4226	0.938503092426098	7.64657990512676e-05	0.000361829490640955	1.2788379342338	0.000260616277861402	0.509389585753906	0.291405017265861	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	114899	C1QTNF3	ENSG00000082196	C1q and TNF related 3	NR_146599	2	4227	-0.728868825738269	7.64764866712994e-05	0.000361829490640955	-0.656374795415689	0.0180422785211114	-0.915386937032764	0.0101385068751497	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9844	ELMO1	ENSG00000155849	engulfment and cell motility 1	NM_001206482	6	4228	-0.551901485853296	7.65295262195361e-05	0.000361994795379494	-0.834055638542077	9.13710750175309e-05	-0.276322584160536	0.319613427964909	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9324	HMGN3	ENSG00000118418	high mobility group nucleosomal binding domain 3	NM_001201362	2	4233	-0.739826014149095	7.76019036020815e-05	0.000366633704261287	-0.469355575968552	0.0940052367091113	-1.20992787796555	0.000941443957882115	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	254428	SLC41A1	ENSG00000133065	solute carrier family 41 member 1	NM_173854	1	4237	-0.861026869658789	7.84373753791204e-05	0.000370231076282046	-0.446336867713711	0.203265186320592	-1.53733774678256	3.76623617157913e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	22891	ZNF365	ENSG00000138311	zinc finger protein 365	NM_014951	1	4242	-1.26136066185267	7.88428377502959e-05	0.000371706249921775	-1.69218100532968	0.000337163429155901	-0.566383872917907	0.407533079681487	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	56670	SUCNR1	ENSG00000198829	succinate receptor 1	NM_033050	1	4243	-1.32642715786017	7.89123245343977e-05	0.000371946165063262	-1.98292717362109	3.76366821054639e-05	-0.532037851170768	0.463127628803895	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	6550	SLC9A3	ENSG00000066230	solute carrier family 9 member A3	NM_004174	4	4245	-1.03663832378197	7.90636268509318e-05	0.00037244698397972	-0.683871273210099	0.0891524525210693	-1.5634502446433	0.00169452965425038	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	55217	TMLHE	ENSG00000185973	trimethyllysine hydroxylase, epsilon	NM_018196	2	4249	0.680586787186533	7.95636618971294e-05	0.000374486626095715	0.365310272348357	0.193931484186572	1.18100915285604	5.9891606713158e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	114799	ESCO1	ENSG00000141446	establishment of sister chromatid cohesion N-acetyltransferase 1	NM_052911	1	4252	-1.03935147075991	7.9973086546397e-05	0.000376148108617449	-1.43617831774403	0.000437278723713171	-0.662715271740516	0.146337857258147	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80830	APOL6	ENSG00000221963	apolipoprotein L6	NM_030641	1	4253	-0.655464086730146	8.00591160773926e-05	0.000376464204663008	-0.859998690708719	0.00051011691102457	-0.428249957030526	0.200579129905698	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	7008	TEF	ENSG00000167074	TEF transcription factor, PAR bZIP family member	NM_003216	2	4255	-0.858392082614012	8.11862782722337e-05	0.000381585047982703	-0.31625539984844	0.365393339234782	-1.76321536453871	8.77838512082377e-06	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	92558	BICDL1	ENSG00000135127	BICD family like cargo adaptor 1	NM_001367886	5	4258	-0.770491090168647	8.16387832319498e-05	0.000383441527913519	-0.327043957809484	0.2796961275979	-1.47112627380421	9.04963588577432e-05	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8362	H4C12	ENSG00000273542	H4 clustered histone 12	NM_003541	1	4259	1.06505865391131	8.17368617179463e-05	0.000383812044493357	1.72401917873256	7.26866520385478e-06	0.250341066751026	0.68715560691326	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10282	BET1	ENSG00000105829	Bet1 golgi vesicular membrane trafficking protein	NR_133908	4	4262	-0.737514301533952	8.20209611158758e-05	0.000384874988586673	-0.736144153068975	0.0102580434531902	-0.852809150312776	0.0137506778961605	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	760	CA2	ENSG00000104267	carbonic anhydrase 2	NM_000067	2	4263	-0.975163629301576	8.21128972168896e-05	0.00038521600549861	-1.53234580130775	1.497177591968e-05	-0.209115753858275	0.716641823042878	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	817	CAMK2D	ENSG00000145349	calcium/calmodulin dependent protein kinase II delta	NM_001321576	2	4266	-0.801594799566107	8.2644780088427e-05	0.000387438574071367	-0.650529774705967	0.0319084143143273	-1.10250069892617	0.00692486707658054	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9265	CYTH3	ENSG00000008256	cytohesin 3	NM_004227	3	4268	-0.711083096021984	8.27775969384846e-05	0.000387879372346006	-0.963659829165445	0.000328470114855617	-0.421268466482293	0.261912681994656	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	340591	CA5BP1	ENSG00000290746	carbonic anhydrase 5B pseudogene 1	NR_160543	2	4269	-0.755805996167984	8.28028339139819e-05	0.000387906740558848	-0.97721759899556	0.0004074125396309	-0.461899794689805	0.270676962231454	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80179	MYO19	ENSG00000278259	myosin XIX	NM_001163735	2	4270	-0.644406646517544	8.34214962825356e-05	0.000390713467015089	-0.515822703656119	0.0461655533885367	-0.935326841206369	0.00122772030484592	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80008	TMEM156	ENSG00000121895	transmembrane protein 156	NM_024943	2	4271	-0.604404099379275	8.34471336388425e-05	0.00039074203363222	-0.418244609039757	0.0763715129600145	-0.890715250530272	0.00257548559757794	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	85403	EAF1	ENSG00000144597	ELL associated factor 1	NM_033083	1	4273	-0.957565212236325	8.36527173228731e-05	0.000391521341853531	-1.50206815696407	4.74736519197824e-05	-0.323037346329394	0.495465710013146	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	55900	ZNF302	ENSG00000089335	zinc finger protein 302	NM_001289183	14	4274	-0.845096316349573	8.36841530130569e-05	0.000391576831096894	-0.806373744547543	0.0112298626039114	-0.999374771039398	0.020679495775055	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80213	TM2D3	ENSG00000184277	TM2 domain containing 3	NM_078474	1	4276	-0.606461783448041	8.39305824783257e-05	0.000392546239238549	-0.995697309127207	2.95182251881607e-05	-0.0920694148052622	0.782699808176202	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	84752	B3GNT9	ENSG00000237172	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	NM_033309	1	4280	0.737834246246022	8.41895000520639e-05	0.000393389208304025	0.729828171795278	0.00634467940651591	0.744628105741907	0.0589822091478938	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	25800	SLC39A6	ENSG00000141424	solute carrier family 39 member 6	NM_001099406	1	4284	-1.08452020447766	8.53295229870482e-05	0.000398343867931367	-1.19640138727296	0.00221820865364581	-0.972730512431634	0.0903022848669819	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23464	GCAT	ENSG00000100116	glycine C-acetyltransferase	NM_001171690	1	4285	0.830975173441999	8.54125116742488e-05	0.000398571551701121	1.35256413158518	6.97733874405035e-06	0.103477513286093	0.841991634133978	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	11244	ZHX1	ENSG00000165156	zinc fingers and homeoboxes 1	NR_037873	3	4286	-0.976978191875301	8.54181544372721e-05	0.000398571551701121	-0.990463886318833	0.00624318563540237	-1.01950778188792	0.038794698264466	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100505915	LOC100505915	ENSG00000260735	uncharacterized LOC100505915	NR_125434	2	4287	-0.860967253717468	8.55362555883128e-05	0.000399029525428194	-0.796706161690901	0.017379313635258	-1.04928176697233	0.00845760372423551	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100129269	LINC01160		long intergenic non-protein coding RNA 1160	NR_034126	1	4289	0.623180477572647	8.58639047816125e-05	0.000400371236122049	0.764973410314915	0.00157265101684135	0.478845099196369	0.125118778734041	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	115560	ZNF501	ENSG00000186446	zinc finger protein 501	NM_001258280	4	4290	-1.05801493204266	8.59200099834365e-05	0.000400539459127913	-0.871280109580983	0.0265840821253623	-1.38693655309557	0.0102126877747908	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	79078	C1orf50	ENSG00000164008	chromosome 1 open reading frame 50	NR_040733	1	4292	0.650958086387101	8.62476384597912e-05	0.000401879431863319	0.689003890808616	0.00963467701045412	0.641265423687131	0.0226081763854689	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	93550	ZFAND4	ENSG00000172671	zinc finger AN1-type containing 4	NM_001282906	4	4293	-0.795479901843731	8.64437851765511e-05	0.000402699571336093	-0.911937035525568	0.00115423662099078	-0.666035736993071	0.139971310757382	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	94239	H2AZ2	ENSG00000105968	H2A.Z variant histone 2	NM_138635	1	4299	0.642450051238353	8.70893459182227e-05	0.000405140690630039	0.90968982754052	0.000215428543142368	0.166173709338272	0.644244986877102	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100996541	FAM157C		family with sequence similarity 157 member C	NR_126161	1	4300	0.716886232885796	8.72694878081826e-05	0.00040588429922694	0.453205332665932	0.127458421270107	1.16179679917003	0.000138095929802291	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10518	CIB2	ENSG00000136425	calcium and integrin binding family member 2	NM_006383	2	4303	-0.857515108066037	8.74625199781177e-05	0.000406484854073184	-0.877723780961405	0.00835083208220264	-0.914158038031892	0.026471307998993	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	6327	SCN2B	ENSG00000149575	sodium voltage-gated channel beta subunit 2	NM_004588	1	4306	0.801166298835317	8.80795670775534e-05	0.00040908111053971	0.834862474147986	0.00633746000338937	0.911760245490661	0.0198582980314435	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100132774	KDM4A-AS1		KDM4A antisense RNA 1	NR_033827	1	4309	0.606529150346216	8.85797316014225e-05	0.000411117672846797	0.813169011948726	0.000305131978996689	0.402565924695793	0.233131424914249	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	51054	PLEKHA8P1	ENSG00000134297	pleckstrin homology domain containing A8 pseudogene 1	NR_037144	1	4310	-0.95256875639939	8.87415958258829e-05	0.000411773358450541	-1.03808381728533	0.00408843595517721	-0.985491195497366	0.0321579847937165	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	51306	FAM13B	ENSG00000031003	family with sequence similarity 13 member B	NM_001101800	3	4312	-0.657106934230416	8.91118683913611e-05	0.000413299688302141	-0.786709651712615	0.00188712242657154	-0.56468991172441	0.0821285718967474	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	727851	RGPD8	ENSG00000169629	RANBP2 like and GRIP domain containing 8	NM_001164463	1	4320	-0.736556701757804	9.07764014175096e-05	0.000420240104617772	-0.823182944308413	0.00489207870792146	-0.695371046726267	0.0395915363003023	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	59084	ENPP5	ENSG00000112796	ectonucleotide pyrophosphatase/phosphodiesterase family member 5	NM_001290072	3	4324	-1.08196170925081	9.09565622558288e-05	0.000420684618074542	-1.01383980475992	0.012461742946832	-1.33642055148129	0.0142184460435733	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	83478	ARHGAP24	ENSG00000138639	Rho GTPase activating protein 24	NM_031305	5	4326	0.744598964539342	9.15717110025277e-05	0.000423333945524631	0.499558480632217	0.0857077016665119	1.14357053583498	0.00157711832596538	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9994	CASP8AP2	ENSG00000118412	caspase 8 associated protein 2	NM_001137668	6	4328	-0.981321043181106	9.25901983846719e-05	0.000427844588145807	-1.16973610837519	0.0012089453346894	-0.836509567121569	0.101112483579785	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	56063	TMEM234	ENSG00000160055	transmembrane protein 234	NM_001366191	1	4329	0.600271650497043	9.27016868275191e-05	0.000428260807314288	0.511746391824956	0.0370823090060204	0.770806321205906	0.00461265766641384	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	134429	STARD4	ENSG00000164211	StAR related lipid transfer domain containing 4	NM_001308056	6	4332	-0.948701345704199	9.31014208664258e-05	0.000429734758786416	-1.13302309560976	0.00129081314965748	-0.602031516541923	0.246798797075883	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57463	AMIGO1	ENSG00000181754	adhesion molecule with Ig like domain 1	NM_020703	1	4334	-0.726801403051648	9.3474084781024e-05	0.00043133092328927	-0.466555672014672	0.103935155855483	-1.1657018493477	0.000734608932663859	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	51727	CMPK1	ENSG00000162368	cytidine/uridine monophosphate kinase 1	NM_001366135	5	4336	-0.7418645082116	9.37424600082452e-05	0.000432310045721416	-0.741729856307711	0.0100950152241377	-0.831013595351578	0.0187011378150822	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	203286	ANKS6	ENSG00000165138	ankyrin repeat and sterile alpha motif domain containing 6	NM_173551	1	4338	-0.786536312943843	9.37931253496235e-05	0.000432404037313767	-0.553833654160557	0.0751828786686901	-1.23510733801118	0.000725584305374753	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	1124	CHN2	ENSG00000106069	chimerin 2	NM_001293069	1	4339	-0.922646080941748	9.40667559179024e-05	0.000433565579995882	-1.21405787982532	0.000383947965958557	-0.52865259039057	0.303896793968509	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	55074	OXR1	ENSG00000164830	oxidation resistance 1	NM_001198533	6	4340	-0.933090429724051	9.42083805126846e-05	0.000434118295362484	-1.14495041415895	0.00116210104012133	-0.662357348451386	0.167243293377748	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8763	CD164	ENSG00000135535	CD164 molecule	NM_001346500	2	4341	-0.64897929869003	9.44752668219729e-05	0.000435247837174069	-1.12320837651197	6.77412079752929e-06	-0.0163553143638842	0.967196242806862	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	92689	FAM114A1	ENSG00000197712	family with sequence similarity 114 member A1	NM_138389	2	4342	0.577686273399576	9.45044907034512e-05	0.000435282199350143	0.421865679026065	0.0736907320781657	0.808956315679094	0.00354609922899589	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	92344	GORAB	ENSG00000120370	golgin, RAB6 interacting	NR_027397	3	4345	-1.03363653810015	9.49944187483881e-05	0.000437236681369163	-1.22733166535026	0.00125759189437463	-0.773344140569362	0.164442999190785	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	101929645	LOC101929645		uncharacterized LOC101929645	NR_109948	1	4346	-1.11087537278247	9.52138286471097e-05	0.000438145733804314	-1.20288509623251	0.00402835181649094	-0.981181966563837	0.0899834619686094	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9768	PCLAF	ENSG00000166803	PCNA clamp associated factor	NM_014736	2	4347	0.613678214042536	9.54072142852653e-05	0.000438934639634465	0.997303113011743	1.37938121276708e-05	0.105681801865491	0.781602901607248	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9578	CDC42BPB	ENSG00000198752	CDC42 binding protein kinase beta	NM_006035	1	4349	-0.710642676420785	9.56175066232018e-05	0.000439699819488943	-0.870785978039828	0.00173548845082662	-0.572150720465249	0.0948422822991413	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	124801	LSM12	ENSG00000161654	LSM12 homolog	NM_152344	1	4351	0.699189874800405	9.60294757669265e-05	0.000441391286109576	1.01918395752125	0.000314708841198576	0.234238994465288	0.485414628451856	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23456	ABCB10	ENSG00000135776	ATP binding cassette subfamily B member 10	NM_012089	1	4353	-1.19311635914933	9.63501407601678e-05	0.00044266171951817	-1.43865994582061	0.00096480462746938	-0.903785205247724	0.15362710049038	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100506443	ITPKB-IT1	ENSG00000228382	ITPKB intronic transcript 1	NR_103784	1	4356	-1.04124356996609	9.65622713932118e-05	0.00044333077722517	-0.672957904503643	0.110055654100125	-1.59228168319353	0.000542126803609445	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	718	C3	ENSG00000125730	complement C3	NM_000064	1	4358	1.09918689287815	9.69921106028865e-05	0.000445099866899295	1.252967965791	0.00176312878364137	0.983449318723043	0.0897442736271537	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	29982	NRBF2	ENSG00000148572	nuclear receptor binding factor 2	NM_030759	2	4362	-0.731454015221669	9.74805054508035e-05	0.000446930909791522	-1.2036650996229	2.2865539513955e-05	-0.112158918969381	0.783862006242247	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	122773	KLHDC1	ENSG00000197776	kelch domain containing 1	NM_172193	1	4364	-1.1181128625504	9.81828422731292e-05	0.000449944698125644	-1.1276982103584	0.0103663754461576	-1.09735097086035	0.0410552600204415	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	22828	SCAF8	ENSG00000213079	SR-related CTD associated factor 8	NM_001286189	5	4366	-0.578209078744077	9.8487020805867e-05	0.000451131912298794	-0.806411352304277	0.000495644679527331	-0.393623702346695	0.151812468482955	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8106	PABPN1	ENSG00000100836	poly(A) binding protein nuclear 1	NM_001360552	1	4368	0.583890972393461	9.89172341283669e-05	0.000452895092796064	0.874291443351087	0.000129923061800351	0.131336198769761	0.690228682463744	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	56169	GSDMC	ENSG00000147697	gasdermin C	NM_031415	2	4369	-0.86618537149806	9.90004444642557e-05	0.000453172325209579	-1.0540383808789	0.00177685731342354	-0.630752075979957	0.149807052967662	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	399979	SNX19	ENSG00000120451	sorting nexin 19	NM_001347920	1	4370	-0.56711195214146	9.9286338959652e-05	0.000454377000653108	-0.946243257060298	2.90366866551462e-05	-0.0846520820806493	0.794534028126491	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9936	CD302	ENSG00000241399	CD302 molecule	NM_001198763	1	4371	0.596803715364921	9.93654608056037e-05	0.000454635060775857	0.597388145328237	0.00894157730864895	0.647521251077157	0.0345500532962101	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	115650	TNFRSF13C	ENSG00000159958	TNF receptor superfamily member 13C	NM_052945	1	4372	-1.10476577421443	9.95117592660018e-05	0.000455200291299353	-0.748418493954134	0.0858680345641827	-1.7053623881378	0.000849896990223966	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100996511	LINC01355		long intergenic non-protein coding RNA 1355	NR_110616	1	4378	-1.0461095078809	0.000100134738962382	0.000457422257768087	-1.01171589206044	0.0104720452294103	-1.25561796283189	0.0145918586387379	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80817	CEP44	ENSG00000164118	centrosomal protein 44	NM_001040157	1	4385	-0.705742023040788	0.000100563573094236	0.000458647867345867	-0.88028832754121	0.0010476782053621	-0.568964878108569	0.116671287482383	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	103021295	LOC103021295		uncharacterized LOC103021295	NR_110982	1	4386	0.760889796255963	0.000100613426372566	0.000458751253613064	0.84618614178246	0.00499719943803845	0.664523138140524	0.0631461787400226	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	222255	ATXN7L1	ENSG00000146776	ataxin 7 like 1	NM_152749	1	4389	-1.07403000995865	0.000100865909836321	0.000459544566424345	-1.04081029230177	0.00958017588114448	-1.20521359409536	0.0267925566447756	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	25850	ZNF345	ENSG00000251247	zinc finger protein 345	NM_001242472	5	4391	-0.802755377972164	0.000101063666802448	0.000460298855017573	-0.654677193338646	0.036090300140553	-1.0828642835897	0.00663312954126654	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	84128	WDR75	ENSG00000115368	WD repeat domain 75	NM_032168	2	4392	-0.672102398553826	0.000101133478515114	0.000460511939167523	-0.573966080752369	0.0355543877141328	-0.904153814739465	0.00276461537786291	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	54464	XRN1	ENSG00000114127	5'-3' exoribonuclease 1	NM_001282857	3	4393	-0.574724871630942	0.000101472966059478	0.000461952617396653	-0.861165943190557	9.59783796588396e-05	-0.240995336997157	0.445688768290886	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	401261	LOC401261		uncharacterized LOC401261	NR_134654	1	4394	0.572816027493922	0.000101508260555571	0.000462008125364329	0.903156843563531	4.88255622892461e-05	0.105467314061734	0.75512357249878	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
