feature_id	SYMBOL	ENTREZID	ENSEMBL	GENENAME	mapped_any	mapped_symbol	mapped_entrez	mapped_ensembl
NR_045023	SNHG29	125144	ENSG00000175061	small nucleolar RNA host gene 29	TRUE	TRUE	TRUE	TRUE
NR_045024	SNHG29	125144	ENSG00000175061	small nucleolar RNA host gene 29	TRUE	TRUE	TRUE	TRUE
NR_045027	SNHG29	125144	ENSG00000175061	small nucleolar RNA host gene 29	TRUE	TRUE	TRUE	TRUE
NR_045028	SNHG29	125144	ENSG00000175061	small nucleolar RNA host gene 29	TRUE	TRUE	TRUE	TRUE
NR_045029	SNHG29	125144	ENSG00000175061	small nucleolar RNA host gene 29	TRUE	TRUE	TRUE	TRUE
NR_045044	ZC4H2	55906	ENSG00000126970	zinc finger C4H2-type containing	TRUE	TRUE	TRUE	TRUE
NR_045072	CSRNP2	81566	ENSG00000110925	cysteine and serine rich nuclear protein 2	TRUE	TRUE	TRUE	TRUE
NR_045110	EGFL7	51162	ENSG00000172889	EGF like domain multiple 7	TRUE	TRUE	TRUE	TRUE
NR_045111	EGFL7	51162	ENSG00000172889	EGF like domain multiple 7	TRUE	TRUE	TRUE	TRUE
NR_045112	LOC100129617	100129617		uncharacterized LOC100129617	TRUE	TRUE	TRUE	FALSE
NR_045117	DDX11L10	100287029	ENSG00000290355	DEAD/H-box helicase 11 like 10 (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_045128	TXLNGY	246126	ENSG00000291033	taxilin gamma Y-linked (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_045129	TXLNGY	246126	ENSG00000291033	taxilin gamma Y-linked (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_045147	ITGB3BP	23421	ENSG00000142856	integrin subunit beta 3 binding protein	TRUE	TRUE	TRUE	TRUE
NR_045204	CHEK1	1111	ENSG00000149554	checkpoint kinase 1	TRUE	TRUE	TRUE	TRUE
NR_045205	CHEK1	1111	ENSG00000149554	checkpoint kinase 1	TRUE	TRUE	TRUE	TRUE
NR_045207	PPIAP46	729739	ENSG00000260266	peptidylprolyl isomerase A pseudogene 46	TRUE	TRUE	TRUE	TRUE
NR_045207	PPIAP46	729739	ENSG00000288314	peptidylprolyl isomerase A pseudogene 46	TRUE	TRUE	TRUE	TRUE
NR_045211					FALSE	FALSE	FALSE	FALSE
NR_045213	FCGR1BP	2210	ENSG00000291135	Fc gamma receptor Ib, pseudogene	TRUE	TRUE	TRUE	TRUE
NR_045215	LOC100652768	100652768		uncharacterized LOC100652768	TRUE	TRUE	TRUE	FALSE
NR_045262	PCAT1	100750225	ENSG00000253438	prostate cancer associated transcript 1	TRUE	TRUE	TRUE	TRUE
NR_045286	PPFIA1	8500	ENSG00000131626	PTPRF interacting protein alpha 1	TRUE	TRUE	TRUE	TRUE
NR_045286	PPFIA1	8500	ENSG00000288198	PTPRF interacting protein alpha 1	TRUE	TRUE	TRUE	TRUE
NR_045375	LOC100506124	100506124		uncharacterized LOC100506124	TRUE	TRUE	TRUE	FALSE
NR_045385	ASAP1-IT2	100507117	ENSG00000280543	ASAP1 intronic transcript 2	TRUE	TRUE	TRUE	TRUE
NR_045483	FAAHP1	729041		fatty acid amide hydrolase pseudogene 1	TRUE	TRUE	TRUE	FALSE
NR_045494	CLU	1191	ENSG00000120885	clusterin	TRUE	TRUE	TRUE	TRUE
NR_045529	ADAMTS7P1	390660	ENSG00000274376	ADAMTS7 pseudogene 1	TRUE	TRUE	TRUE	TRUE
NR_045530	SOAT1	6646	ENSG00000057252	sterol O-acyltransferase 1	TRUE	TRUE	TRUE	TRUE
NR_045565	BBS4	585	ENSG00000140463	Bardet-Biedl syndrome 4	TRUE	TRUE	TRUE	TRUE
NR_045566	BBS4	585	ENSG00000140463	Bardet-Biedl syndrome 4	TRUE	TRUE	TRUE	TRUE
NR_045605	MND1	84057	ENSG00000121211	meiotic nuclear divisions 1	TRUE	TRUE	TRUE	TRUE
NR_045609	KIN	22944	ENSG00000151657	Kin17 DNA and RNA binding protein	TRUE	TRUE	TRUE	TRUE
NR_045622	NABP1	64859	ENSG00000173559	nucleic acid binding protein 1	TRUE	TRUE	TRUE	TRUE
NR_045623	NABP1	64859	ENSG00000173559	nucleic acid binding protein 1	TRUE	TRUE	TRUE	TRUE
NR_045631	NFU1	27247	ENSG00000169599	NFU1 iron-sulfur cluster scaffold	TRUE	TRUE	TRUE	TRUE
NR_045632	NFU1	27247	ENSG00000169599	NFU1 iron-sulfur cluster scaffold	TRUE	TRUE	TRUE	TRUE
NR_045634	BOLA3-DT	100507171	ENSG00000225439	BOLA3 divergent transcript	TRUE	TRUE	TRUE	TRUE
NR_045636	BOLA3-DT	100507171	ENSG00000225439	BOLA3 divergent transcript	TRUE	TRUE	TRUE	TRUE
NR_045644	SMARCAD1	56916	ENSG00000163104	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	TRUE	TRUE	TRUE	TRUE
NR_045658	CREB3L4	148327	ENSG00000143578	cAMP responsive element binding protein 3 like 4	TRUE	TRUE	TRUE	TRUE
NR_045665	IFT43	112752	ENSG00000119650	intraflagellar transport 43	TRUE	TRUE	TRUE	TRUE
NR_045725	CACNA1C-AS1	100652846	ENSG00000246627	CACNA1C antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_045725	CACNA1C-AS1	100652846	ENSG00000285335	CACNA1C antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_045768	ATF2	1386	ENSG00000115966	activating transcription factor 2	TRUE	TRUE	TRUE	TRUE
NR_045769	ATF2	1386	ENSG00000115966	activating transcription factor 2	TRUE	TRUE	TRUE	TRUE
NR_045770	ATF2	1386	ENSG00000115966	activating transcription factor 2	TRUE	TRUE	TRUE	TRUE
NR_045771	ATF2	1386	ENSG00000115966	activating transcription factor 2	TRUE	TRUE	TRUE	TRUE
NR_045772	ATF2	1386	ENSG00000115966	activating transcription factor 2	TRUE	TRUE	TRUE	TRUE
NR_045773	ATF2	1386	ENSG00000115966	activating transcription factor 2	TRUE	TRUE	TRUE	TRUE
NR_045774	ATF2	1386	ENSG00000115966	activating transcription factor 2	TRUE	TRUE	TRUE	TRUE
NR_045784	CHIT1	1118	ENSG00000133063	chitinase 1	TRUE	TRUE	TRUE	TRUE
NR_045785	CHIT1	1118	ENSG00000133063	chitinase 1	TRUE	TRUE	TRUE	TRUE
NR_045815	ATF7IP2	80063	ENSG00000166669	activating transcription factor 7 interacting protein 2	TRUE	TRUE	TRUE	TRUE
NR_045816	ATF7IP2	80063	ENSG00000166669	activating transcription factor 7 interacting protein 2	TRUE	TRUE	TRUE	TRUE
NR_045828	APOM	55937	ENSG00000204444	apolipoprotein M	TRUE	TRUE	TRUE	TRUE
NR_045828	APOM	55937	ENSG00000224290	apolipoprotein M	TRUE	TRUE	TRUE	TRUE
NR_045828	APOM	55937	ENSG00000231974	apolipoprotein M	TRUE	TRUE	TRUE	TRUE
NR_045828	APOM	55937	ENSG00000227567	apolipoprotein M	TRUE	TRUE	TRUE	TRUE
NR_045828	APOM	55937	ENSG00000206409	apolipoprotein M	TRUE	TRUE	TRUE	TRUE
NR_045828	APOM	55937	ENSG00000226215	apolipoprotein M	TRUE	TRUE	TRUE	TRUE
NR_045828	APOM	55937	ENSG00000235754	apolipoprotein M	TRUE	TRUE	TRUE	TRUE
NR_045962	KRT8	3856	ENSG00000170421	keratin 8	TRUE	TRUE	TRUE	TRUE
NR_045998	CCNDBP1	23582	ENSG00000166946	cyclin D1 binding protein 1	TRUE	TRUE	TRUE	TRUE
NR_045999	CCNDBP1	23582	ENSG00000166946	cyclin D1 binding protein 1	TRUE	TRUE	TRUE	TRUE
NR_046000	IRF4	3662	ENSG00000137265	interferon regulatory factor 4	TRUE	TRUE	TRUE	TRUE
NR_046018	DDX11L1	100287102	ENSG00000290825	DEAD/H-box helicase 11 like 1 (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_046020					FALSE	FALSE	FALSE	FALSE
NR_046028	ACOT2	10965	ENSG00000119673	acyl-CoA thioesterase 2	TRUE	TRUE	TRUE	TRUE
NR_046035	CXCL1	2919	ENSG00000163739	C-X-C motif chemokine ligand 1	TRUE	TRUE	TRUE	TRUE
NR_046072	NKX3-1	4824	ENSG00000167034	NK3 homeobox 1	TRUE	TRUE	TRUE	TRUE
NR_046084	SH3BP5-AS1	100505696	ENSG00000224660	SH3BP5 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_046094	HISLA	283587	ENSG00000258867	HIF1A stabilizing long noncoding RNA	TRUE	TRUE	TRUE	TRUE
NR_046099	MIR646HG	284757	ENSG00000228340	MIR646 host gene	TRUE	TRUE	TRUE	TRUE
NR_046106	NOL8	55035	ENSG00000198000	nucleolar protein 8	TRUE	TRUE	TRUE	TRUE
NR_046106	NOL8	55035	ENSG00000291347	nucleolar protein 8	TRUE	TRUE	TRUE	TRUE
NR_046172	RAB18	22931	ENSG00000099246	RAB18, member RAS oncogene family	TRUE	TRUE	TRUE	TRUE
NR_046173	LOC254896	254896	ENSG00000284948	uncharacterized LOC254896	TRUE	TRUE	TRUE	TRUE
NR_046176	NBPF3	84224	ENSG00000142794	NBPF member 3	TRUE	TRUE	TRUE	TRUE
NR_046186	PDLIM5	10611	ENSG00000163110	PDZ and LIM domain 5	TRUE	TRUE	TRUE	TRUE
NR_046207	SLC12A2	6558	ENSG00000064651	solute carrier family 12 member 2	TRUE	TRUE	TRUE	TRUE
NR_046211	ELK2AP	2003		ETS transcription factor ELK2A, pseudogene	TRUE	TRUE	TRUE	FALSE
NR_046213	LINC00260	84719		long intergenic non-protein coding RNA 260	TRUE	TRUE	TRUE	FALSE
NR_046229	GMDS-DT	100508120	ENSG00000250903	GMDS divergent transcript	TRUE	TRUE	TRUE	TRUE
NR_046235	RNA45SN5	100861532		RNA, 45S pre-ribosomal N5	TRUE	TRUE	TRUE	FALSE
NR_046236	CMPK2	129607	ENSG00000134326	cytidine/uridine monophosphate kinase 2	TRUE	TRUE	TRUE	TRUE
NR_046240	ZDHHC12-DT	100506100	ENSG00000223478	ZDHHC12 divergent transcript	TRUE	TRUE	TRUE	TRUE
NR_046241	RPS16P5	647190		ribosomal protein S16 pseudogene 5	TRUE	TRUE	TRUE	FALSE
NR_046242	LINC00920	100505865		long intergenic non-protein coding RNA 920	TRUE	TRUE	TRUE	FALSE
NR_046262	NIPBL-DT	646719	ENSG00000285967	NIPBL divergent transcript	TRUE	TRUE	TRUE	TRUE
NR_046285	LOC100130744	100130744		uncharacterized LOC100130744	TRUE	TRUE	TRUE	FALSE
NR_046308	TSPO	706	ENSG00000100300	translocator protein	TRUE	TRUE	TRUE	TRUE
NR_046310	PCGF5	84333	ENSG00000180628	polycomb group ring finger 5	TRUE	TRUE	TRUE	TRUE
NR_046311	NEIL1	79661	ENSG00000140398	nei like DNA glycosylase 1	TRUE	TRUE	TRUE	TRUE
NR_046318	ENC1	8507	ENSG00000171617	ectodermal-neural cortex 1	TRUE	TRUE	TRUE	TRUE
NR_046322	STARD7-AS1	285033		STARD7 antisense RNA 1	TRUE	TRUE	TRUE	FALSE
NR_046327	TRIM46	80128	ENSG00000163462	tripartite motif containing 46	TRUE	TRUE	TRUE	TRUE
NR_046329	TRIM46	80128	ENSG00000163462	tripartite motif containing 46	TRUE	TRUE	TRUE	TRUE
NR_046337	MELK	9833	ENSG00000165304	maternal embryonic leucine zipper kinase	TRUE	TRUE	TRUE	TRUE
NR_046341	USP3	9960	ENSG00000140455	ubiquitin specific peptidase 3	TRUE	TRUE	TRUE	TRUE
NR_046342	USP3	9960	ENSG00000140455	ubiquitin specific peptidase 3	TRUE	TRUE	TRUE	TRUE
NR_046362	IL15RA	3601	ENSG00000134470	interleukin 15 receptor subunit alpha	TRUE	TRUE	TRUE	TRUE
NR_046367	EGFL7	51162	ENSG00000172889	EGF like domain multiple 7	TRUE	TRUE	TRUE	TRUE
NR_046374	IRAG1-AS1	100129827	ENSG00000177112	IRAG1 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_046375	IRAG1-AS1	100129827	ENSG00000177112	IRAG1 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_046381	ZNF195	7748	ENSG00000005801	zinc finger protein 195	TRUE	TRUE	TRUE	TRUE
NR_046382	ZNF195	7748	ENSG00000005801	zinc finger protein 195	TRUE	TRUE	TRUE	TRUE
NR_046392	LINC00507	100862680	ENSG00000256193	long intergenic non-protein coding RNA 507	TRUE	TRUE	TRUE	TRUE
NR_046394	CMPK1	51727	ENSG00000162368	cytidine/uridine monophosphate kinase 1	TRUE	TRUE	TRUE	TRUE
NR_046395	CMPK1	51727	ENSG00000162368	cytidine/uridine monophosphate kinase 1	TRUE	TRUE	TRUE	TRUE
NR_046398	XAF1	54739	ENSG00000132530	XIAP associated factor 1	TRUE	TRUE	TRUE	TRUE
NR_046421	IDNK	414328	ENSG00000148057	IDNK gluconokinase	TRUE	TRUE	TRUE	TRUE
NR_046422	IDNK	414328	ENSG00000148057	IDNK gluconokinase	TRUE	TRUE	TRUE	TRUE
NR_046423	MCAT	27349	ENSG00000100294	malonyl-CoA-acyl carrier protein transacylase	TRUE	TRUE	TRUE	TRUE
NR_046430	ODAPH	152816	ENSG00000174792	odontogenesis associated phosphoprotein	TRUE	TRUE	TRUE	TRUE
NR_046435	PCGF5	84333	ENSG00000180628	polycomb group ring finger 5	TRUE	TRUE	TRUE	TRUE
NR_046439	MAFIP	727764	ENSG00000277400	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046439	MAFIP	727764	ENSG00000274847	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046440	MAFIP	727764	ENSG00000277400	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046440	MAFIP	727764	ENSG00000274847	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046441	MAFIP	727764	ENSG00000277400	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046441	MAFIP	727764	ENSG00000274847	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046442	MAFIP	727764	ENSG00000277400	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046442	MAFIP	727764	ENSG00000274847	MAFF interacting protein	TRUE	TRUE	TRUE	TRUE
NR_046443	CEP41	95681	ENSG00000106477	centrosomal protein 41	TRUE	TRUE	TRUE	TRUE
NR_046444	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046445	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046446	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046447	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046448	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046449	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046450	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046451	LOC374443	374443	ENSG00000291107	C-type lectin domain family 2 member D pseudogene	TRUE	TRUE	TRUE	TRUE
NR_046453	CLCN1	1180	ENSG00000188037	chloride voltage-gated channel 1	TRUE	TRUE	TRUE	TRUE
NR_046462	FAM169A	26049	ENSG00000198780	family with sequence similarity 169 member A	TRUE	TRUE	TRUE	TRUE
NR_046477	DIS3L2	129563	ENSG00000144535	DIS3 like 3'-5' exoribonuclease 2	TRUE	TRUE	TRUE	TRUE
NR_046502	LINC00278	100873962	ENSG00000231535	long intergenic non-protein coding RNA 278	TRUE	TRUE	TRUE	TRUE
NR_046507	PINK1-AS	100861548	ENSG00000117242	PINK1 antisense RNA	TRUE	TRUE	TRUE	TRUE
NR_046548	USP12-DT	100874071		USP12 divergent transcript	TRUE	TRUE	TRUE	FALSE
NR_046551	DLEU7-AS1	100874074	ENSG00000176124	DLEU7 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_046579	CACNA1C-AS2	100874235	ENSG00000256271	CACNA1C antisense RNA 2	TRUE	TRUE	TRUE	TRUE
NR_046579	CACNA1C-AS2	100874235	ENSG00000285101	CACNA1C antisense RNA 2	TRUE	TRUE	TRUE	TRUE
NR_046593	LINC01840	100874079	ENSG00000230215	long intergenic non-protein coding RNA 1840	TRUE	TRUE	TRUE	TRUE
NR_046687	KLHL6-AS1	100874019	ENSG00000242522	KLHL6 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_046724	TM4SF19-AS1	100874214	ENSG00000235897	TM4SF19 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_046757	SNRK-AS1	100873954		SNRK antisense RNA 1	TRUE	TRUE	TRUE	FALSE
NR_046764	AOAH-IT1	100874264	ENSG00000230539	AOAH intronic transcript 1	TRUE	TRUE	TRUE	TRUE
NR_046851	ZNRF3-AS1	100874123	ENSG00000177993	ZNRF3 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_046873	TPRG1-AS1	100874043		TPRG1 antisense RNA 1	TRUE	TRUE	TRUE	FALSE
NR_047469	LINC00506	100846978	ENSG00000281392	long intergenic non-protein coding RNA 506	TRUE	TRUE	TRUE	TRUE
NR_047482	DOCK9-DT	100861541		DOCK9 divergent transcript	TRUE	TRUE	TRUE	FALSE
NR_047492	LINC00562	100861549	ENSG00000260388	long intergenic non-protein coding RNA 562	TRUE	TRUE	TRUE	TRUE
NR_047495	SWINGN	100861555		SWI/SNF complex interacting GAS6 enhancer non-coding RNA	TRUE	TRUE	TRUE	FALSE
NR_047498	LINC00853	100874253	ENSG00000224805	long intergenic non-protein coding RNA 853	TRUE	TRUE	TRUE	TRUE
NR_047499	LINC00570	100874055	ENSG00000224177	long intergenic non-protein coding RNA 570	TRUE	TRUE	TRUE	TRUE
NR_047510	N6AMT1	29104	ENSG00000156239	N-6 adenine-specific DNA methyltransferase 1	TRUE	TRUE	TRUE	TRUE
NR_047512	APBB1	322	ENSG00000166313	amyloid beta precursor protein binding family B member 1	TRUE	TRUE	TRUE	TRUE
NR_047519	LINC01128	643837	ENSG00000228794	long intergenic non-protein coding RNA 1128	TRUE	TRUE	TRUE	TRUE
NR_047521	LINC01128	643837	ENSG00000228794	long intergenic non-protein coding RNA 1128	TRUE	TRUE	TRUE	TRUE
NR_047523	LINC01128	643837	ENSG00000228794	long intergenic non-protein coding RNA 1128	TRUE	TRUE	TRUE	TRUE
NR_047524	LINC01128	643837	ENSG00000228794	long intergenic non-protein coding RNA 1128	TRUE	TRUE	TRUE	TRUE
NR_047525	LINC01128	643837	ENSG00000228794	long intergenic non-protein coding RNA 1128	TRUE	TRUE	TRUE	TRUE
NR_047526	LINC01128	643837	ENSG00000228794	long intergenic non-protein coding RNA 1128	TRUE	TRUE	TRUE	TRUE
NR_047529	SIGLEC17P	284367	ENSG00000291114	sialic acid binding Ig like lectin 17, pseudogene	TRUE	TRUE	TRUE	TRUE
NR_047530	SIGLEC17P	284367	ENSG00000291114	sialic acid binding Ig like lectin 17, pseudogene	TRUE	TRUE	TRUE	TRUE
NR_047531	SIGLEC17P	284367	ENSG00000291114	sialic acid binding Ig like lectin 17, pseudogene	TRUE	TRUE	TRUE	TRUE
NR_047549	SLC25A12	8604	ENSG00000115840	solute carrier family 25 member 12	TRUE	TRUE	TRUE	TRUE
NR_047549	SLC25A12	8604	ENSG00000292099	solute carrier family 25 member 12	TRUE	TRUE	TRUE	TRUE
NR_047554	UBE2V1	7335	ENSG00000244687	ubiquitin conjugating enzyme E2 V1	TRUE	TRUE	TRUE	TRUE
NR_047570	PAX8-AS1	654433	ENSG00000189223	PAX8 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_047573	TMEM44-AS1	100507297		TMEM44 antisense RNA 1	TRUE	TRUE	TRUE	FALSE
NR_047574	TMEM44-AS1	100507297		TMEM44 antisense RNA 1	TRUE	TRUE	TRUE	FALSE
NR_047575	TMEM44-AS1	100507297		TMEM44 antisense RNA 1	TRUE	TRUE	TRUE	FALSE
NR_047576	FDXR	2232	ENSG00000161513	ferredoxin reductase	TRUE	TRUE	TRUE	TRUE
NR_047577	IL4I1	259307	ENSG00000104951	interleukin 4 induced 1	TRUE	TRUE	TRUE	TRUE
NR_047583	IL12RB2	3595	ENSG00000081985	interleukin 12 receptor subunit beta 2	TRUE	TRUE	TRUE	TRUE
NR_047584	IL12RB2	3595	ENSG00000081985	interleukin 12 receptor subunit beta 2	TRUE	TRUE	TRUE	TRUE
NR_047593	ATP8B3	148229	ENSG00000130270	ATPase phospholipid transporting 8B3	TRUE	TRUE	TRUE	TRUE
NR_047594	CENPJ	55835	ENSG00000151849	centromere protein J	TRUE	TRUE	TRUE	TRUE
NR_047595	CENPJ	55835	ENSG00000151849	centromere protein J	TRUE	TRUE	TRUE	TRUE
NR_047629	UTY	7404	ENSG00000183878	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	TRUE	TRUE	TRUE	TRUE
NR_047649	SLC38A9	153129	ENSG00000177058	solute carrier family 38 member 9	TRUE	TRUE	TRUE	TRUE
NR_047651	FAM95C	100289137	ENSG00000180071	family with sequence similarity 95 member C	TRUE	TRUE	TRUE	TRUE
NR_047662	LOC729732	729732	ENSG00000283674	uncharacterized LOC729732	TRUE	TRUE	TRUE	TRUE
NR_047668	ATPSCKMT	134145	ENSG00000150756	ATP synthase c subunit lysine N-methyltransferase	TRUE	TRUE	TRUE	TRUE
NR_047669	ATPSCKMT	134145	ENSG00000150756	ATP synthase c subunit lysine N-methyltransferase	TRUE	TRUE	TRUE	TRUE
NR_047670	ATPSCKMT	134145	ENSG00000150756	ATP synthase c subunit lysine N-methyltransferase	TRUE	TRUE	TRUE	TRUE
NR_047680	BLNK	29760	ENSG00000095585	B cell linker	TRUE	TRUE	TRUE	TRUE
NR_047681	BLNK	29760	ENSG00000095585	B cell linker	TRUE	TRUE	TRUE	TRUE
NR_047682	BLNK	29760	ENSG00000095585	B cell linker	TRUE	TRUE	TRUE	TRUE
NR_047683	BLNK	29760	ENSG00000095585	B cell linker	TRUE	TRUE	TRUE	TRUE
NR_048535	WDR4	10785	ENSG00000160193	WD repeat domain 4	TRUE	TRUE	TRUE	TRUE
NR_048543	LARS2-AS1	100885795		LARS2 antisense RNA 1	TRUE	TRUE	TRUE	FALSE
NR_048545	MGST1	4257	ENSG00000008394	microsomal glutathione S-transferase 1	TRUE	TRUE	TRUE	TRUE
NR_048547	MGST1	4257	ENSG00000008394	microsomal glutathione S-transferase 1	TRUE	TRUE	TRUE	TRUE
NR_048556	TSN	7247	ENSG00000211460	translin	TRUE	TRUE	TRUE	TRUE
NR_048557	TSN	7247	ENSG00000211460	translin	TRUE	TRUE	TRUE	TRUE
NR_048558	TSN	7247	ENSG00000211460	translin	TRUE	TRUE	TRUE	TRUE
NR_048559	TSN	7247	ENSG00000211460	translin	TRUE	TRUE	TRUE	TRUE
NR_048564	IL1R2	7850	ENSG00000115590	interleukin 1 receptor type 2	TRUE	TRUE	TRUE	TRUE
NR_048568	ACTR6	64431	ENSG00000075089	actin related protein 6	TRUE	TRUE	TRUE	TRUE
NR_048569	ACTR6	64431	ENSG00000075089	actin related protein 6	TRUE	TRUE	TRUE	TRUE
NR_048575	GLUD1P3	2749	ENSG00000291043	glutamate dehydrogenase 1 pseudogene 3	TRUE	TRUE	TRUE	TRUE
NR_049718	COX10-DT	100874058	ENSG00000236088	COX10 divergent transcript	TRUE	TRUE	TRUE	TRUE
NR_049726	TCL1A	8115	ENSG00000100721	TCL1 family AKT coactivator A	TRUE	TRUE	TRUE	TRUE
NR_049728	PSMG1	8624	ENSG00000183527	proteasome assembly chaperone 1	TRUE	TRUE	TRUE	TRUE
NR_049729	ASB16-AS1	339201	ENSG00000267080	ASB16 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_049730	ASB16-AS1	339201	ENSG00000267080	ASB16 antisense RNA 1	TRUE	TRUE	TRUE	TRUE
NR_049731	MS4A14	84689	ENSG00000166928	membrane spanning 4-domains A14	TRUE	TRUE	TRUE	TRUE
NR_049732	MS4A14	84689	ENSG00000166928	membrane spanning 4-domains A14	TRUE	TRUE	TRUE	TRUE
NR_049733	MS4A14	84689	ENSG00000166928	membrane spanning 4-domains A14	TRUE	TRUE	TRUE	TRUE
NR_049734	MS4A14	84689	ENSG00000166928	membrane spanning 4-domains A14	TRUE	TRUE	TRUE	TRUE
NR_049735	PTCSC3	100886964		papillary thyroid carcinoma susceptibility candidate 3	TRUE	TRUE	TRUE	FALSE
NR_049738	VCPKMT	79609	ENSG00000100483	valosin containing protein lysine methyltransferase	TRUE	TRUE	TRUE	TRUE
NR_049739	VCPKMT	79609	ENSG00000100483	valosin containing protein lysine methyltransferase	TRUE	TRUE	TRUE	TRUE
NR_049749	ZNF267	10308	ENSG00000185947	zinc finger protein 267	TRUE	TRUE	TRUE	TRUE
NR_049750	RTN3	10313	ENSG00000133318	reticulon 3	TRUE	TRUE	TRUE	TRUE
NR_049751	RTN3	10313	ENSG00000133318	reticulon 3	TRUE	TRUE	TRUE	TRUE
NR_049759	IFITM3	10410	ENSG00000142089	interferon induced transmembrane protein 3	TRUE	TRUE	TRUE	TRUE
NR_049764	FBXO28	23219	ENSG00000143756	F-box protein 28	TRUE	TRUE	TRUE	TRUE
NR_049768					FALSE	FALSE	FALSE	FALSE
NR_049780	ZNF837	116412	ENSG00000152475	zinc finger protein 837	TRUE	TRUE	TRUE	TRUE
NR_049793	WAKMAR2	100130476	ENSG00000237499	wound and keratinocyte migration associated lncRNA 2	TRUE	TRUE	TRUE	TRUE
NR_049794	GAS1RR	100506834	ENSG00000226237	GAS1 adjacent regulatory RNA	TRUE	TRUE	TRUE	TRUE
NR_049896	C18orf61	497259		uncharacterized LOC497259	TRUE	TRUE	TRUE	FALSE
NR_051963	MRPS31P5	100887750	ENSG00000291010	mitochondrial ribosomal protein S31 pseudogene 5	TRUE	TRUE	TRUE	TRUE
NR_051964	MRPS31P5	100887750	ENSG00000291010	mitochondrial ribosomal protein S31 pseudogene 5	TRUE	TRUE	TRUE	TRUE
NR_051965	MRPS31P5	100887750	ENSG00000291010	mitochondrial ribosomal protein S31 pseudogene 5	TRUE	TRUE	TRUE	TRUE
NR_051985	DDX11L9	100288486	ENSG00000290824	DEAD/H-box helicase 11 like 9 (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_051985	DDX11L9	100288486	ENSG00000290633	DEAD/H-box helicase 11 like 9 (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_051986	DDX11L5	100287596	ENSG00000290633	DEAD/H-box helicase 11 like 5 (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_051986	DDX11L5	100287596	ENSG00000290824	DEAD/H-box helicase 11 like 5 (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_051986	DDX11L5	100287596	ENSG00000290825	DEAD/H-box helicase 11 like 5 (pseudogene)	TRUE	TRUE	TRUE	TRUE
NR_052005	CD274	29126	ENSG00000120217	CD274 molecule	TRUE	TRUE	TRUE	TRUE
NR_052015	RUSC2	9853	ENSG00000198853	RUN and SH3 domain containing 2	TRUE	TRUE	TRUE	TRUE
NR_052021	PTPRC	5788	ENSG00000081237	protein tyrosine phosphatase receptor type C	TRUE	TRUE	TRUE	TRUE
NR_052021	PTPRC	5788	ENSG00000262418	protein tyrosine phosphatase receptor type C	TRUE	TRUE	TRUE	TRUE
