scoring_population	base_sample_id	projection_role	final_module_id	final_module_label	final_module_direction	gsva_score
main_all_projected_reference	DefiniteBacterial_03	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.155901056552077
main_all_projected_reference	DefiniteBacterial_04	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.192510508399497
main_all_projected_reference	DefiniteBacterial_05	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0580817506105171
main_all_projected_reference	DefiniteBacterial_06	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.19787156343872
main_all_projected_reference	DefiniteBacterial_07	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.202850721584843
main_all_projected_reference	DefiniteBacterial_08	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.131996830088458
main_all_projected_reference	DefiniteBacterial_09	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.363462602180953
main_all_projected_reference	DefiniteBacterial_10	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.273326368755153
main_all_projected_reference	DefiniteBacterial_11	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0233248945147687
main_all_projected_reference	DefiniteBacterial_12	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.182370967519291
main_all_projected_reference	DefiniteBacterial_13	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.210612636273898
main_all_projected_reference	DefiniteBacterial_14	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.146059253075447
main_all_projected_reference	DefiniteBacterial_15	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.193927459436756
main_all_projected_reference	DefiniteBacterial_16	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00927958810740206
main_all_projected_reference	DefiniteBacterial_17	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.33878933564278
main_all_projected_reference	DefiniteBacterial_18	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0759011748549656
main_all_projected_reference	DefiniteBacterial_19	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.29336830939963
main_all_projected_reference	DefiniteBacterial_20	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.104900104526336
main_all_projected_reference	DefiniteBacterial_21	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.30270312724988
main_all_projected_reference	DefiniteBacterial_22	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.101958931664204
main_all_projected_reference	DefiniteBacterial_23	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.125914521942872
main_all_projected_reference	DefiniteBacterial_24	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0676988695647752
main_all_projected_reference	DefiniteBacterial_25	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.179689730655753
main_all_projected_reference	DefiniteBacterial_26	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.201737199528867
main_all_projected_reference	DefiniteBacterial_27	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.364863666317936
main_all_projected_reference	DefiniteBacterial_28	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.237629836552859
main_all_projected_reference	DefiniteBacterial_29	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.224438721845418
main_all_projected_reference	DefiniteBacterial_30	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0688009857425627
main_all_projected_reference	DefiniteBacterial_31	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.182920904161684
main_all_projected_reference	DefiniteBacterial_32	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.131564953163453
main_all_projected_reference	DefiniteBacterial_33	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0480731364275675
main_all_projected_reference	DefiniteBacterial_34	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0133739800982861
main_all_projected_reference	DefiniteBacterial_35	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0394297421045479
main_all_projected_reference	DefiniteBacterial_36	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0966840797166684
main_all_projected_reference	DefiniteBacterial_37	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.00786656370426109
main_all_projected_reference	DefiniteBacterial_38	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.200321493275174
main_all_projected_reference	DefiniteBacterial_39	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.066222047861906
main_all_projected_reference	DefiniteBacterial_40	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.270894293874762
main_all_projected_reference	DefiniteBacterial_41	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0261651874484689
main_all_projected_reference	DefiniteBacterial_42	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.13649161856113
main_all_projected_reference	DefiniteBacterial_43	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0442728600750032
main_all_projected_reference	DefiniteBacterial_44	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0329223485485705
main_all_projected_reference	DefiniteBacterial_45	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00572741515201625
main_all_projected_reference	DefiniteBacterial_46	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0971209471757101
main_all_projected_reference	DefiniteBacterial_47	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.115291973534708
main_all_projected_reference	DefiniteBacterial_48	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.193331981782773
main_all_projected_reference	DefiniteBacterial_49	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0189051519175492
main_all_projected_reference	DefiniteBacterial_50	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0501852906337644
main_all_projected_reference	DefiniteBacterial_51	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.117589733365105
main_all_projected_reference	DefiniteBacterial_52	primary_bacterial	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00597858117784508
main_all_projected_reference	DefiniteViral_01	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0528103662039329
main_all_projected_reference	DefiniteViral_02	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.082844310107445
main_all_projected_reference	DefiniteViral_03	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00897314253442741
main_all_projected_reference	DefiniteViral_04	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.147452109861342
main_all_projected_reference	DefiniteViral_05	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0821296011827778
main_all_projected_reference	DefiniteViral_06	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.14298954798271
main_all_projected_reference	DefiniteViral_07	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.123755414646071
main_all_projected_reference	DefiniteViral_08	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.105087476438155
main_all_projected_reference	DefiniteViral_09	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.02705952026671
main_all_projected_reference	DefiniteViral_10	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.104221695823026
main_all_projected_reference	DefiniteViral_11	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.142305520983841
main_all_projected_reference	DefiniteViral_12	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.078897364964931
main_all_projected_reference	DefiniteViral_13	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.032731982834979
main_all_projected_reference	DefiniteViral_14	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.021888600271139
main_all_projected_reference	DefiniteViral_15	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0949259938984724
main_all_projected_reference	DefiniteViral_16	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.194303279961084
main_all_projected_reference	DefiniteViral_17	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.110493307513653
main_all_projected_reference	DefiniteViral_18	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.138921523404682
main_all_projected_reference	DefiniteViral_19	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.00920760809275412
main_all_projected_reference	DefiniteViral_20	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.248161051790861
main_all_projected_reference	DefiniteViral_21	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0807125460278464
main_all_projected_reference	DefiniteViral_22	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0235049257186246
main_all_projected_reference	DefiniteViral_23	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.13791452991453
main_all_projected_reference	DefiniteViral_24	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0662570340671071
main_all_projected_reference	DefiniteViral_25	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.138303306320184
main_all_projected_reference	DefiniteViral_26	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.181521610455664
main_all_projected_reference	DefiniteViral_27	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.121983500352193
main_all_projected_reference	DefiniteViral_28	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.00828177448529394
main_all_projected_reference	DefiniteViral_29	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.187516147791146
main_all_projected_reference	DefiniteViral_30	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0793757056881518
main_all_projected_reference	DefiniteViral_31	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0062235782309282
main_all_projected_reference	DefiniteViral_32	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0743082934183649
main_all_projected_reference	DefiniteViral_33	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.206391988644112
main_all_projected_reference	DefiniteViral_34	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0313377041030586
main_all_projected_reference	DefiniteViral_35	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.26860213151297
main_all_projected_reference	DefiniteViral_36	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.221167903232443
main_all_projected_reference	DefiniteViral_37	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.113709160189255
main_all_projected_reference	DefiniteViral_38	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0771949645076021
main_all_projected_reference	DefiniteViral_39	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.262062447476446
main_all_projected_reference	DefiniteViral_40	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0823026533128136
main_all_projected_reference	DefiniteViral_41	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00750792416464199
main_all_projected_reference	DefiniteViral_42	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.113503201401739
main_all_projected_reference	DefiniteViral_43	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.165483148994986
main_all_projected_reference	DefiniteViral_44	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.204483372469407
main_all_projected_reference	DefiniteViral_45	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.106157602117226
main_all_projected_reference	DefiniteViral_46	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.282598837082407
main_all_projected_reference	DefiniteViral_47	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00237112149242238
main_all_projected_reference	DefiniteViral_48	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.113220359994276
main_all_projected_reference	DefiniteViral_49	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.127380703771636
main_all_projected_reference	DefiniteViral_50	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.209920656580443
main_all_projected_reference	DefiniteViral_51	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.261589123598595
main_all_projected_reference	DefiniteViral_52	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.305633476915851
main_all_projected_reference	DefiniteViral_53	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.221250506497534
main_all_projected_reference	DefiniteViral_54	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.122041263414038
main_all_projected_reference	DefiniteViral_55	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.395695624010049
main_all_projected_reference	DefiniteViral_56	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.111144646495133
main_all_projected_reference	DefiniteViral_57	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.231709763485728
main_all_projected_reference	DefiniteViral_58	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0617859320255156
main_all_projected_reference	DefiniteViral_59	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0378834976166034
main_all_projected_reference	DefiniteViral_60	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.00694979910736884
main_all_projected_reference	DefiniteViral_61	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.148085505627292
main_all_projected_reference	DefiniteViral_62	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.109789983634726
main_all_projected_reference	DefiniteViral_63	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.113036328257012
main_all_projected_reference	DefiniteViral_64	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0173658027976494
main_all_projected_reference	DefiniteViral_65	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.00733005263890882
main_all_projected_reference	DefiniteViral_66	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.24991761681935
main_all_projected_reference	DefiniteViral_67	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.181639617475497
main_all_projected_reference	DefiniteViral_68	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.314327143438497
main_all_projected_reference	DefiniteViral_69	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.151133939526075
main_all_projected_reference	DefiniteViral_70	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.293032698510284
main_all_projected_reference	DefiniteViral_71	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.109232111226057
main_all_projected_reference	DefiniteViral_72	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.241973817305944
main_all_projected_reference	DefiniteViral_73	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.298655493164667
main_all_projected_reference	DefiniteViral_74	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.317917685737499
main_all_projected_reference	DefiniteViral_75	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00330937751047694
main_all_projected_reference	DefiniteViral_76	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00906585753402891
main_all_projected_reference	DefiniteViral_77	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.110623662952275
main_all_projected_reference	DefiniteViral_78	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0772241629510907
main_all_projected_reference	DefiniteViral_79	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.200985184595949
main_all_projected_reference	DefiniteViral_80	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.068205581343079
main_all_projected_reference	DefiniteViral_81	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0500338783670537
main_all_projected_reference	DefiniteViral_82	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.351015872774813
main_all_projected_reference	DefiniteViral_83	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0441870940681078
main_all_projected_reference	DefiniteViral_84	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.325727204942945
main_all_projected_reference	DefiniteViral_85	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.111887120787508
main_all_projected_reference	DefiniteViral_86	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0304027193190808
main_all_projected_reference	DefiniteViral_87	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.27389302394666
main_all_projected_reference	DefiniteViral_88	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.270944425630814
main_all_projected_reference	DefiniteViral_89	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.159429880236721
main_all_projected_reference	DefiniteViral_90	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.00797768807723032
main_all_projected_reference	DefiniteViral_91	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.386948448820269
main_all_projected_reference	DefiniteViral_92	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.122509972778095
main_all_projected_reference	DefiniteViral_93	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.132240267025925
main_all_projected_reference	DefiniteViral_94	primary_viral	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0159210657704276
primary_only_reference	DefiniteBacterial_01	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.755997893059755
primary_only_reference	DefiniteBacterial_02	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.196770326812168
primary_only_reference	DefiniteBacterial_03	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.384685492426078
primary_only_reference	DefiniteBacterial_04	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.330543933054396
primary_only_reference	DefiniteBacterial_05	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.540063647968228
primary_only_reference	DefiniteBacterial_06	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.534887571114657
primary_only_reference	DefiniteBacterial_07	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.119915507512131
primary_only_reference	DefiniteBacterial_08	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.441764601116618
primary_only_reference	DefiniteBacterial_09	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.121074095651713
primary_only_reference	DefiniteBacterial_10	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.754106967907464
primary_only_reference	DefiniteBacterial_11	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.394064299961434
primary_only_reference	DefiniteBacterial_12	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.475995741405212
primary_only_reference	DefiniteBacterial_13	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.458789706390683
primary_only_reference	DefiniteBacterial_14	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.0788545528452808
primary_only_reference	DefiniteBacterial_15	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.721166839568652
primary_only_reference	DefiniteBacterial_16	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.128074077997281
primary_only_reference	DefiniteBacterial_17	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.770354380349875
primary_only_reference	DefiniteBacterial_18	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.191732480660551
primary_only_reference	DefiniteBacterial_19	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.71657816725937
primary_only_reference	DefiniteBacterial_20	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.542868720797957
primary_only_reference	DefiniteBacterial_21	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.025290115509782
primary_only_reference	DefiniteBacterial_22	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.40794313351508
primary_only_reference	DefiniteBacterial_23	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.618289378315159
primary_only_reference	DefiniteBacterial_24	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.65874107920105
primary_only_reference	DefiniteBacterial_25	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.724812249272197
primary_only_reference	DefiniteBacterial_26	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.352959644879917
primary_only_reference	DefiniteBacterial_27	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.695045995690892
primary_only_reference	DefiniteBacterial_28	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.289029079678101
primary_only_reference	DefiniteBacterial_29	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.293826154024452
primary_only_reference	DefiniteBacterial_30	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.30867743094878
primary_only_reference	DefiniteBacterial_31	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.610500424048359
primary_only_reference	DefiniteBacterial_32	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.369475383485049
primary_only_reference	DefiniteBacterial_33	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.22624786857405
primary_only_reference	DefiniteBacterial_34	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.630101030717421
primary_only_reference	DefiniteBacterial_35	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.10814645089401
primary_only_reference	DefiniteBacterial_36	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.266123461385659
primary_only_reference	DefiniteBacterial_37	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.548291977948975
primary_only_reference	DefiniteBacterial_38	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.383961307854893
primary_only_reference	DefiniteBacterial_39	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.666764759387474
primary_only_reference	DefiniteBacterial_40	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.496495870210336
primary_only_reference	DefiniteBacterial_41	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.254403765690377
primary_only_reference	DefiniteBacterial_42	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.282264078291217
primary_only_reference	DefiniteBacterial_43	primary_bacterial	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.286935182638157
