scoring_population	base_sample_id	projection_role	BACT_M1	BACT_M2	VIR_M1a	VIR_M1b	VIR_M2
main_all_projected_reference	DefiniteViral_93	primary_viral	0.310463640942197	0.236237641420695	-0.170254126231557	-0.232834172572014	0.132240267025925
main_all_projected_reference	DefiniteViral_94	primary_viral	-0.417576397545119	-0.407261036873464	0.326870722624798	0.459470613984155	0.0159210657704276
primary_only_reference	DefiniteBacterial_01	primary_bacterial	0.755997893059755	0.470354772876381	-0.439889433932883	-0.481477810317636	-0.0377753060947895
primary_only_reference	DefiniteBacterial_02	primary_bacterial	0.196770326812168	-0.235477940554099	0.124413418654256	0.326714413977442	-0.0380035078824696
primary_only_reference	DefiniteBacterial_03	primary_bacterial	0.384685492426078	0.378876180912572	0.0433980873965438	0.304640280756483	-0.177962503305892
primary_only_reference	DefiniteBacterial_04	primary_bacterial	-0.330543933054396	-0.218218425335331	0.218509769911638	0.441865187339082	-0.146065945610852
primary_only_reference	DefiniteBacterial_05	primary_bacterial	-0.540063647968228	-0.321541077225248	0.25247604780283	0.39734986108143	0.0173030707869208
primary_only_reference	DefiniteBacterial_06	primary_bacterial	-0.534887571114657	-0.340353140892328	0.349342461727783	0.333619122459273	-0.0711163523245978
primary_only_reference	DefiniteBacterial_07	primary_bacterial	0.119915507512131	0.374385656626674	-0.411330435123175	-0.6177917741831	0.22755215768481
primary_only_reference	DefiniteBacterial_08	primary_bacterial	0.441764601116618	0.587624879223176	-0.362051437129198	-0.14952529334437	-0.0881537107250537
primary_only_reference	DefiniteBacterial_09	primary_bacterial	0.121074095651713	0.521535378602639	0.177656507591254	0.29403837488342	-0.359836275174701
primary_only_reference	DefiniteBacterial_10	primary_bacterial	0.754106967907464	0.254719130431914	-0.285800705925349	-0.360905977265226	-0.262642427466817
primary_only_reference	DefiniteBacterial_11	primary_bacterial	0.394064299961434	0.392435185281684	-0.347739030672988	-0.507556820923607	0.0475094265530265
primary_only_reference	DefiniteBacterial_12	primary_bacterial	0.475995741405212	0.569316693934805	-0.307254153696541	-0.283852853155788	-0.134869050424945
primary_only_reference	DefiniteBacterial_13	primary_bacterial	0.458789706390683	0.657985777436095	-0.255075436437395	-0.189933848896954	-0.24685789394193
primary_only_reference	DefiniteBacterial_14	primary_bacterial	-0.0788545528452808	0.37136183974129	-0.344228968283567	-0.534374013699443	0.198434629149625
primary_only_reference	DefiniteBacterial_15	primary_bacterial	0.721166839568652	0.336391840188224	-0.373899651154161	-0.535917981477908	-0.127219366633922
primary_only_reference	DefiniteBacterial_16	primary_bacterial	0.128074077997281	0.436690074682719	-0.230638599634233	-0.499239551256023	0.0704968884264872
primary_only_reference	DefiniteBacterial_17	primary_bacterial	0.770354380349875	0.693749666345511	-0.314545830746948	-0.330002456398919	-0.290496554616145
primary_only_reference	DefiniteBacterial_18	primary_bacterial	0.191732480660551	-0.136103605386033	0.176433007192959	0.0973018998456705	-0.0559375242320362
primary_only_reference	DefiniteBacterial_19	primary_bacterial	0.71657816725937	0.610971505293432	-0.395877727042111	-0.272439328396509	-0.301349875770446
primary_only_reference	DefiniteBacterial_20	primary_bacterial	0.542868720797957	0.364134284687645	-0.140525224536135	0.157937363173357	-0.107123893047396
primary_only_reference	DefiniteBacterial_21	primary_bacterial	-0.025290115509782	-0.155699478626172	-0.386315052831586	-0.416079787458355	0.306464047146849
primary_only_reference	DefiniteBacterial_22	primary_bacterial	-0.40794313351508	-0.0262626262626262	-0.190534044033267	-0.31601007921046	0.0752004977706078
primary_only_reference	DefiniteBacterial_23	primary_bacterial	0.618289378315159	0.184550964187329	-0.167252131856943	-0.249327163265071	-0.0920768803697467
primary_only_reference	DefiniteBacterial_24	primary_bacterial	0.65874107920105	0.644268774703558	-0.503497776583998	-0.280788616723183	-0.0181602925719492
primary_only_reference	DefiniteBacterial_25	primary_bacterial	0.724812249272197	0.376796270236792	-0.320107063585326	-0.372400167093806	-0.141081230602801
primary_only_reference	DefiniteBacterial_26	primary_bacterial	0.352959644879917	0.321848017972614	-0.101341602885546	0.046898411747078	-0.178436034183641
primary_only_reference	DefiniteBacterial_27	primary_bacterial	0.695045995690892	0.749334343068498	-0.350179034016464	-0.258040643370833	-0.258826693721516
primary_only_reference	DefiniteBacterial_28	primary_bacterial	0.289029079678101	0.304891121871499	-0.147601535338921	-0.569525978811162	-0.136221564107403
primary_only_reference	DefiniteBacterial_29	primary_bacterial	-0.293826154024452	0.206623389286634	-0.384515998533521	-0.517889883664822	0.375645244846647
primary_only_reference	DefiniteBacterial_30	primary_bacterial	0.30867743094878	0.694798264896842	-0.321359728382893	-0.109515591914406	0.012006496650613
primary_only_reference	DefiniteBacterial_31	primary_bacterial	0.610500424048359	0.431728091728095	-0.335969734118981	-0.350285038061966	-0.0655567131813478
primary_only_reference	DefiniteBacterial_32	primary_bacterial	0.369475383485049	0.305416449046056	-0.13101546930303	-0.132361673104919	-0.0551143902804387
primary_only_reference	DefiniteBacterial_33	primary_bacterial	0.22624786857405	0.445266009838777	-0.343104618209397	-0.353251135626216	9.42860921607502e-05
primary_only_reference	DefiniteBacterial_34	primary_bacterial	0.630101030717421	0.352755215610126	-0.444231963243513	-0.259434568430069	0.0290792314679977
primary_only_reference	DefiniteBacterial_35	primary_bacterial	0.10814645089401	0.523748775121564	-0.275960984324574	-0.155568478545936	0.0424760796663415
primary_only_reference	DefiniteBacterial_36	primary_bacterial	-0.266123461385659	0.382689440936987	0.0199077062860151	0.176243250923557	-0.0145566816037876
primary_only_reference	DefiniteBacterial_37	primary_bacterial	0.548291977948975	0.418094684867851	-0.461660779722454	-0.2356807920256	0.0803057024163805
primary_only_reference	DefiniteBacterial_38	primary_bacterial	0.383961307854893	0.32501160533809	-0.47276429880148	-0.594524391674254	0.242396105496449
primary_only_reference	DefiniteBacterial_39	primary_bacterial	0.666764759387474	0.5857284642714	-0.526278840315727	-0.591280233427375	0.0514326520501185
primary_only_reference	DefiniteBacterial_40	primary_bacterial	-0.496495870210336	-0.300909253275746	-0.0711501737999585	-0.309134347470386	0.369586630158345
primary_only_reference	DefiniteBacterial_41	primary_bacterial	0.254403765690377	-0.432438202721388	-0.101925017989694	-0.122320302648172	0.0952994162759076
primary_only_reference	DefiniteBacterial_42	primary_bacterial	-0.282264078291217	-0.36533571740324	0.141192578900527	-0.215945875768154	0.198189699523639
primary_only_reference	DefiniteBacterial_43	primary_bacterial	-0.286935182638157	0.0329443208832944	0.0715710527349114	-0.231270042508763	0.0799465258558872
primary_only_reference	DefiniteBacterial_44	primary_bacterial	0.42636576974636	0.556811368871576	-0.326535264494544	-0.363577018035736	0.0527115247319675
primary_only_reference	DefiniteBacterial_45	primary_bacterial	0.208372329883286	0.457177135338055	-0.201618756543335	-0.0809193610312856	0.0164148735580736
primary_only_reference	DefiniteBacterial_46	primary_bacterial	0.525319027076744	0.571589257041947	-0.286346625371016	-0.418518030441368	-0.0918464503951568
primary_only_reference	DefiniteBacterial_47	primary_bacterial	0.231390949379304	0.0284908048544421	-0.163226494011469	0.043000654412693	0.175954339692929
primary_only_reference	DefiniteBacterial_48	primary_bacterial	0.710381931103784	0.326350277592807	-0.319768054368195	-0.54479648989972	-0.100082096404901
primary_only_reference	DefiniteBacterial_49	primary_bacterial	0.533263702876595	0.477996950883942	-0.439481715551236	-0.178690602101973	-0.00777920656885897
primary_only_reference	DefiniteBacterial_50	primary_bacterial	0.647849613775347	0.613817248220332	-0.506963179001093	-0.514371021072887	0.0583457740039603
primary_only_reference	DefiniteBacterial_51	primary_bacterial	0.671020437040984	0.535649140020929	-0.428050426519816	-0.395258948121005	-0.116670881117772
primary_only_reference	DefiniteBacterial_52	primary_bacterial	0.471119325328897	0.374067710340731	-0.354319044864984	-0.536950244800601	0.0686855620792602
primary_only_reference	DefiniteViral_01	primary_viral	-0.721071657617264	-0.643460874201657	0.434563956928173	0.36766964313175	0.14707436042005
primary_only_reference	DefiniteViral_02	primary_viral	-0.757826272821501	-0.530464575666677	0.409636082878149	0.412830124722094	0.147079417076315
primary_only_reference	DefiniteViral_03	primary_viral	-0.539748953974895	-0.388384181388932	0.271876188303292	0.526687027702598	0.0469640303752277
primary_only_reference	DefiniteViral_04	primary_viral	0.796196040412288	0.664447129876696	-0.477183406113539	-0.453443624635127	-0.143877259602803
primary_only_reference	DefiniteViral_05	primary_viral	-0.548305349100407	-0.280963466750917	0.30705378286997	0.18625390788668	-0.0301044185676923
primary_only_reference	DefiniteViral_06	primary_viral	-0.732457491518835	-0.57662443112616	0.282957152445927	0.054874639831419	0.22774982166636
primary_only_reference	DefiniteViral_07	primary_viral	-0.849103853119333	-0.522264114148272	0.457685281893242	0.433401923589233	0.214146692686529
primary_only_reference	DefiniteViral_08	primary_viral	-0.705469597597386	-0.508556984017701	0.445806577155087	0.615897373442135	-0.0293939168112766
primary_only_reference	DefiniteViral_09	primary_viral	-0.697033654004542	-0.560464527541262	0.485500792136022	0.529747361968563	0.103650599713616
primary_only_reference	DefiniteViral_10	primary_viral	-0.625234285155005	-0.280044958087101	0.307455874631446	0.311329080127035	-0.0177473539110278
primary_only_reference	DefiniteViral_11	primary_viral	-0.484835264187045	0.0523239751281628	0.32321765310686	0.321976716559755	-0.0449480591767514
primary_only_reference	DefiniteViral_12	primary_viral	-0.167966965704994	-0.0861741661725541	-0.0763869860644053	-0.240793759345334	0.152302848356154
primary_only_reference	DefiniteViral_13	primary_viral	-0.813549717747777	-0.456433159142702	0.443791859168032	0.266552386888993	0.0923364654294088
primary_only_reference	DefiniteViral_14	primary_viral	-0.262039887839211	0.0612126467741441	0.0522142467363472	0.0413996679171019	0.0552732862916771
primary_only_reference	DefiniteViral_15	primary_viral	-0.522003702108458	-0.354884694503588	0.294951769951769	0.241959785551478	-0.0482091560145458
primary_only_reference	DefiniteViral_16	primary_viral	0.600835185669457	0.414269025235425	-0.224369582348306	-0.316090246309599	-0.136881830332574
primary_only_reference	DefiniteViral_17	primary_viral	-0.655557386913118	-0.412935148335505	0.226767349874146	0.0523943351518153	0.205994327710769
primary_only_reference	DefiniteViral_18	primary_viral	-0.570299899488088	-0.471505722907983	0.455770583144	0.564502872087051	-0.0595416011805091
primary_only_reference	DefiniteViral_19	primary_viral	0.0940998640085831	-0.260394177051638	-0.0337526883168778	-0.0134282755711239	0.0837198060716707
primary_only_reference	DefiniteViral_20	primary_viral	0.496632166189532	0.333554563908958	-0.1739416871285	-0.114817328651796	-0.230549339765302
primary_only_reference	DefiniteViral_21	primary_viral	-0.731578999800751	-0.395225616955102	0.541598886202094	0.550151183401109	0.00440725146367507
primary_only_reference	DefiniteViral_22	primary_viral	-0.490757014208952	-0.439240142642258	0.372674848761804	0.246909606677215	0.0471719297877708
primary_only_reference	DefiniteViral_23	primary_viral	-0.494840977795243	-0.0883924135112632	-0.0236696740492905	-0.0527641603793395	0.171930067030613
primary_only_reference	DefiniteViral_24	primary_viral	-0.460761540471952	-0.540660166898207	0.345223254687519	0.379313706375514	0.0747219025700032
primary_only_reference	DefiniteViral_25	primary_viral	-0.260131571712085	-0.653758969081639	0.314829928809211	0.542491220660586	-0.0580435742873341
primary_only_reference	DefiniteViral_26	primary_viral	0.532013651723665	0.522012046954614	-0.28529385019687	-0.190467635131666	-0.0807082860708058
primary_only_reference	DefiniteViral_27	primary_viral	0.547654227252368	-0.0848306973448785	-0.189546283024544	-0.441730844814578	-0.0183431393883164
primary_only_reference	DefiniteViral_28	primary_viral	-0.595356644749947	0.0134792596308739	0.154375864960668	-0.262800452759838	0.105552060016271
primary_only_reference	DefiniteViral_29	primary_viral	0.704281113807107	0.0972066401176161	-0.232077538336136	-0.282614239580879	-0.14303145462505
primary_only_reference	DefiniteViral_30	primary_viral	-0.674134069755704	-0.296413279767951	0.387259577173739	0.316359840935498	0.00198886198872675
primary_only_reference	DefiniteViral_31	primary_viral	-0.584371507004191	-0.0807607578205304	0.167475837266801	0.0872353251450527	0.0565115117395749
primary_only_reference	DefiniteViral_32	primary_viral	-0.867357649981953	-0.643462496809718	0.533155829470145	0.541914657520429	0.118523964939935
primary_only_reference	DefiniteViral_33	primary_viral	0.512909568282361	0.508037912130133	-0.193070781993633	-0.0516171410697532	-0.096611489776047
primary_only_reference	DefiniteViral_34	primary_viral	-0.214515051139005	-0.0743801652892557	-0.080235136872305	-0.0275876080651268	0.000582841509211868
primary_only_reference	DefiniteViral_35	primary_viral	-0.90145821766779	-0.663990520668341	0.417818662818663	0.217894552051027	0.327917673782411
primary_only_reference	DefiniteViral_36	primary_viral	-0.356976738081616	-0.638957059283919	0.505165431040979	0.623905954178101	-0.141341364272564
primary_only_reference	DefiniteViral_37	primary_viral	-0.731464159747257	-0.528509244851709	0.522330121736039	0.572185876107522	-0.0125345684286264
primary_only_reference	DefiniteViral_38	primary_viral	-0.658458167359233	-0.523187292196852	0.441250098712784	0.485500834943479	-0.000316795119545771
primary_only_reference	DefiniteViral_39	primary_viral	0.441215218902862	0.397636580463846	-0.0695277765890167	0.0230468561501709	-0.254244814968121
primary_only_reference	DefiniteViral_40	primary_viral	-0.797991597517302	-0.683942681585775	0.484525949898117	0.539206078383581	0.155642142412713
primary_only_reference	DefiniteViral_41	primary_viral	-0.689751549570683	-0.584124738423463	0.534077173407716	0.582865572883948	0.0607345431560738
primary_only_reference	DefiniteViral_42	primary_viral	-0.76002432431356	-0.706014168341564	0.503480289941416	0.506954624160915	-0.0656933294433864
primary_only_reference	DefiniteViral_43	primary_viral	-0.558328420401926	-0.620268142098584	0.508280562456362	0.434139866328222	-0.0678431462736683
primary_only_reference	DefiniteViral_44	primary_viral	-0.710613785263056	-0.621408177816817	0.519395711500974	0.64385800230405	-0.140266556417687
primary_only_reference	DefiniteViral_45	primary_viral	0.337907949790795	0.107684930109173	-0.250510543169597	-0.107141615288941	0.116938077086993
primary_only_reference	DefiniteViral_46	primary_viral	0.429939439678294	0.396380682769433	-0.103945687974726	0.045496268787443	-0.242492660804006
primary_only_reference	DefiniteViral_47	primary_viral	0.450661087866106	0.402880924080531	-0.327480744018355	-0.540579710144923	0.0150136054231124
primary_only_reference	DefiniteViral_48	primary_viral	0.6982884965955	0.129406661262927	-0.342585642935906	-0.527635875731292	-0.033001904525876
primary_only_reference	DefiniteViral_49	primary_viral	-0.393060409217191	-0.642907561542303	0.213141275442002	0.278448072798504	0.147035571484804
primary_only_reference	DefiniteViral_50	primary_viral	0.738625536193788	0.531102766933453	-0.399199557766723	-0.380844853921214	-0.219660813088859
primary_only_reference	DefiniteViral_51	primary_viral	0.483505083509519	-0.323432295716108	0.126623357999197	-0.0707193068302525	-0.203192035442708
primary_only_reference	DefiniteViral_52	primary_viral	0.717576874398457	0.41130984987417	-0.177778320763221	-0.0990922476982579	-0.249008295494311
primary_only_reference	DefiniteViral_53	primary_viral	0.890029455234289	0.523686220655918	-0.391958333333335	-0.468181120176901	-0.211796894667217
primary_only_reference	DefiniteViral_54	primary_viral	0.141483118865293	-0.366679638562027	0.210172723194257	0.384243421921355	-0.0519504851873559
primary_only_reference	DefiniteViral_55	primary_viral	0.833965050455329	0.516357399033215	-0.224212578229199	-0.428241660538069	-0.398239653429298
primary_only_reference	DefiniteViral_56	primary_viral	-0.409972025749794	-0.342846620079181	0.137237891565455	0.16817549708518	0.176769620993466
primary_only_reference	DefiniteViral_57	primary_viral	-0.311134459241221	-0.353406841587798	-0.147341255551554	-0.239964220681723	0.323058938473123
primary_only_reference	DefiniteViral_58	primary_viral	-0.282585140609114	-0.146214653817371	0.163324364882744	0.169816557722388	0.0603841398271043
primary_only_reference	DefiniteViral_59	primary_viral	0.344264358614161	0.227272727272729	-0.277399848828421	-0.378280854975866	0.0109368927372939
primary_only_reference	DefiniteViral_60	primary_viral	-0.00458750023453447	-0.0364866672015832	-0.00999649245878637	-0.162595358142449	0.0887386816180683
primary_only_reference	DefiniteViral_61	primary_viral	0.401519055176535	-0.065805825056623	-0.211158139452342	-0.364711537361089	0.17595599443303
primary_only_reference	DefiniteViral_62	primary_viral	-0.540239757543037	-0.325513277933909	0.0396118303952408	0.159373539036933	0.166689991293182
primary_only_reference	DefiniteViral_63	primary_viral	-0.630272793042669	-0.379836069428802	0.316195345295143	0.208752423492614	0.0826635327988597
primary_only_reference	DefiniteViral_64	primary_viral	-0.645097117193195	-0.374473030784344	0.322827209679799	0.281776665624023	0.09333546715306
primary_only_reference	DefiniteViral_65	primary_viral	-0.517146076012663	0.0034747911093034	0.129033160227015	0.146543471594469	0.0495571244830073
primary_only_reference	DefiniteViral_66	primary_viral	0.59281400585408	0.337258572667916	-0.08987623987624	-0.0373243227079726	-0.184854600767861
primary_only_reference	DefiniteViral_67	primary_viral	-0.441515014031021	-0.0971688804275651	0.411628614916285	0.545810751134129	-0.159648771701606
primary_only_reference	DefiniteViral_68	primary_viral	0.530313026267818	0.182905778754439	0.0482297172581592	0.210561189402788	-0.246352551617005
primary_only_reference	DefiniteViral_69	primary_viral	0.373135694862803	0.215407301441683	-0.0384603919815187	-0.0502084574151284	-0.0854917035010634
primary_only_reference	DefiniteViral_70	primary_viral	0.476202782039143	0.433585410518928	0.0363756779162558	0.0820881525476711	-0.261507177139711
primary_only_reference	DefiniteViral_71	primary_viral	0.348061494760277	0.432449261216385	-0.285166127418496	-0.510442699196642	-0.0842741938939847
primary_only_reference	DefiniteViral_72	primary_viral	-0.0196298510106047	-0.266166946963677	0.340984037923593	0.436042587614296	-0.183174148575443
primary_only_reference	DefiniteViral_73	primary_viral	0.510773219387845	0.452016425094501	0.1042624957016	0.163671961677523	-0.271918290765283
primary_only_reference	DefiniteViral_74	primary_viral	-0.444597671704666	-0.50678197154298	0.094392033542977	-0.116742081447964	0.333197476192343
primary_only_reference	DefiniteViral_75	primary_viral	-0.44051383025048	-0.476417306078478	0.26699234536205	0.250786259806584	0.154681094041925
primary_only_reference	DefiniteViral_76	primary_viral	-0.582532257310485	-0.656944189057453	0.383790771180998	0.557667781493872	0.101970171700714
primary_only_reference	DefiniteViral_77	primary_viral	-0.12698399655543	-0.427700549222574	0.339030055841225	0.423842976342038	-0.0807846216212016
primary_only_reference	DefiniteViral_78	primary_viral	-0.622149569202163	-0.540499029902492	0.438601886018859	0.555052393392315	0.0204299032659927
primary_only_reference	DefiniteViral_79	primary_viral	0.105116799815523	-0.419126328217233	0.317993830735635	0.505741948569051	-0.184640645113027
primary_only_reference	DefiniteViral_80	primary_viral	-0.680420577105798	-0.737479350936126	0.567556122862469	0.59763435149679	0.0323917291440928
primary_only_reference	DefiniteViral_81	primary_viral	0.509196225514217	-0.32076743005518	-0.247334763767933	-0.50732308510529	0.121005369677127
primary_only_reference	DefiniteViral_82	primary_viral	-0.0573380492649331	-0.34616129199375	-0.266308884913536	-0.326454683106208	0.394841765754117
primary_only_reference	DefiniteViral_83	primary_viral	0.477159219443266	-0.174949685265276	-0.229559227509284	-0.503502861115564	0.0670657080296848
primary_only_reference	DefiniteViral_84	primary_viral	-0.00999672180843347	-0.505144257692526	-0.291450074502351	-0.466682765920275	0.355944008637611
primary_only_reference	DefiniteViral_85	primary_viral	0.165766030045238	-0.020661157024793	-0.267425135679821	-0.396952856449421	0.146887714636861
primary_only_reference	DefiniteViral_86	primary_viral	-0.110286345633021	0.0175422955652438	0.0298615089432669	-0.182008589751133	0.0400467665665345
primary_only_reference	DefiniteViral_87	primary_viral	-0.295042351260336	-0.547289200461988	0.471488109033393	0.556933298056856	-0.250041956412288
primary_only_reference	DefiniteViral_88	primary_viral	0.762764292194033	0.592256415488739	-0.355318852687275	-0.467687633846303	-0.232649445702972
primary_only_reference	DefiniteViral_89	primary_viral	-0.192036647294902	-0.276379225728224	0.0454523375834849	0.375158959984338	0.234756355882887
primary_only_reference	DefiniteViral_90	primary_viral	0.614509891277802	0.222054811322946	-0.377087271377647	-0.540373471423603	0.0871885470714749
primary_only_reference	DefiniteViral_91	primary_viral	0.298412078725587	0.0339888909138466	0.201609695608432	0.386962265234623	-0.350934738899827
primary_only_reference	DefiniteViral_92	primary_viral	-0.45565039280664	-0.259788109367604	0.0907174854960711	-0.182214403785203	0.23651312824343
primary_only_reference	DefiniteViral_93	primary_viral	0.199785213201573	0.222669569742126	-0.188846873687025	-0.345930130493298	0.147343452940909
primary_only_reference	DefiniteViral_94	primary_viral	-0.463795726708729	-0.519656019656016	0.324995174676703	0.406900882963185	0.127909463222339
